galaxy,ring,branch,requested_kmin,effective_kmin,kmax,psf_id,n_fit,P0,P1,P0_sigma_formal,Pr,P_fluctuation,mbar,mbar_sigma_formal,chi2,chi2_reduced,aicc,condition_number
NGC 4472,outer,no_winsor,0.03,0.03,0.25,stpsf_field_768_1024,25,1.2718262208450453,-0.11004078889678544,0.05059810303449569,0.0002709613719296,1.2715552594731157,27.738917827989656,0.043203936240567016,8628.22154463213,375.1400671579187,8632.766999177584,18.98395719414347
NGC 4472,outer,no_winsor,0.03,0.03,0.25,stpsf_field_1024_1280,25,1.2762014219618978,-0.10744024930564686,0.04935989226890916,0.0002709613719296,1.2759304605899682,27.735188410478994,0.04200214961130063,8170.637835101356,355.2451232652764,8175.183289646811,19.013102845304623
NGC 4472,outer,no_winsor,0.03,0.03,0.25,stpsf_field_1024_768,25,1.269396880209829,-0.11105813594227781,0.05099227545172419,0.0002709613719296,1.2691259188378994,27.74099414036423,0.043623850714223415,8790.719949385948,382.20521519069337,8795.265403931402,18.96193511404538
NGC 4472,outer,no_winsor,0.04,0.04,0.25,stpsf_O2024061001-NRCA3_FP1-1,24,1.2664259615421491,-0.1086737556502285,0.04902981005667425,0.0002709613719296,1.2661550001702195,27.743538738409498,0.042043383222266514,7614.943459378188,346.13379360809944,7619.514887949616,19.146498169558463
NGC 4472,outer,no_winsor,0.04,0.04,0.25,stpsf_field_1280_1024,24,1.2645822321614466,-0.10825057209907173,0.048898380946939476,0.0002709613719296,1.264311270789517,27.74512090065178,0.041991828891151176,7596.869540174015,345.3122518260916,7601.440968745444,19.11741150987903
NGC 4472,outer,no_winsor,0.04,0.04,0.25,stpsf_field_768_1024,24,1.2630455861681813,-0.10849312709125794,0.049332153943855345,0.0002709613719296,1.2627746247962517,27.746441308792498,0.042415886844564564,7746.068099789039,352.0940045358654,7750.639528360467,19.103142147457515
NGC 4472,outer,no_winsor,0.04,0.04,0.25,stpsf_field_1024_1280,24,1.2674645489658853,-0.10592308813393313,0.048056616838239946,0.0002709613719296,1.2671935875939557,27.742648507956115,0.04117508902371842,7313.2042472606145,332.41837487548247,7317.775675832043,19.13411883500131
NGC 4472,outer,no_winsor,0.04,0.04,0.25,stpsf_field_1024_768,24,1.2605913902358135,-0.10949629127177361,0.04971503859848501,0.0002709613719296,1.2603204288638838,27.748553484640837,0.04282832848784414,7892.427552598003,358.74670693627286,7896.998981169431,19.07985892221294
NGC 4472,outer,raw_global_3p5,0.01,0.01,0.25,stpsf_O2024061001-NRCA3_FP1-1,27,1.28363920608676,-0.11192525340232354,0.052445581023515736,0.0002709613719296,1.2833682447148305,27.72887770182607,0.04436923410821942,10158.769959528867,406.3507983811547,10163.269959528867,18.942381181791596
NGC 4472,outer,raw_global_3p5,0.01,0.01,0.25,stpsf_field_1280_1024,27,1.2818398532085526,-0.11150778953464863,0.05246213669158399,0.0002709613719296,1.281568891836623,27.730401031858335,0.04444555540310664,10192.337324699738,407.69349298798954,10196.837324699738,18.91666795620305
NGC 4472,outer,raw_global_3p5,0.01,0.01,0.25,stpsf_field_768_1024,27,1.280272330628331,-0.1117519137915576,0.05281193413560864,0.0002709613719296,1.2800013692564014,27.731729838844743,0.04479669343450998,10347.418214158562,413.8967285663425,10351.918214158562,18.90232134815593
NGC 4472,outer,raw_global_3p5,0.01,0.01,0.25,stpsf_field_1024_1280,27,1.2846217861525828,-0.10912503721900801,0.05164518428956696,0.0002709613719296,1.2843508247806532,27.728046752041664,0.04365866810119033,9848.53210176952,393.9412840707808,9853.03210176952,18.929396845993974
NGC 4472,outer,raw_global_3p5,0.01,0.01,0.25,stpsf_field_1024_768,27,1.2778138289021506,-0.1127738698883165,0.053112076358903464,0.0002709613719296,1.277542867530221,27.733817220261155,0.04513797985050838,10499.122905346285,419.9649162138514,10503.622905346285,18.879619940999476
NGC 4472,outer,raw_global_3p5,0.03,0.03,0.25,stpsf_O2024061001-NRCA3_FP1-1,25,1.2735386601564576,-0.1101397259287608,0.05026728005275363,0.0002709613719296,1.273267698784528,27.73745662014143,0.04286373236365803,8502.381229587401,369.66874911249573,8506.926684132855,19.033894088227264
