galaxy,ring,variant,k,Pk,Pk_error,Pk_count,E_median,E_mad,N_windowed
NGC 4486,inner,winsor_3.5,0.23719404685371534,0.0751009012183622,0.000494192295914179,22816,0.15004820961611867,0.00038155844770263353,0.4301273455364654
NGC 4486,inner,winsor_3.5,0.24614476560291212,0.06533855415983574,0.00041915525766931323,23620,0.14095055206321666,0.0010208834215559065,0.3800120369738224
NGC 4486,inner,winsor_3.5,0.25509548435210894,0.06093582475760437,0.0003915570076303584,24612,0.1334818537129405,0.0003538270491374798,0.35402235321644226
NGC 4486,inner,winsor_3.5,0.2640462031013058,0.05324043992517931,0.0003364752051475716,25400,0.1265980440545449,0.0003873166379829687,0.32807123534064797
NGC 4486,inner,winsor_3.5,0.27299692185050256,0.04885147904509522,0.00030298923173682275,26260,0.12041965599712025,0.00038407489737205983,0.31366026175523637
NGC 4486,inner,winsor_3.5,0.28194764059969935,0.044051279029412624,0.0002701590682431625,27104,0.11466042402385535,0.000640655611735524,0.28971531648792187
NGC 4486,inner,winsor_3.5,0.2908983593488962,0.03825183443517895,0.00022732346985180013,27972,0.10932778194631057,0.0005962873785105532,0.26599262879838265
NGC 4486,inner,winsor_3.5,0.29984907809809297,0.03559322020118117,0.00021023396721208277,28848,0.10469846715400058,0.0002292907916836393,0.2532960947998994
NGC 4486,inner,winsor_3.5,0.30879979684728975,0.030953044446131693,0.00017759159413976527,29756,0.09949506673639553,0.0007944612166773757,0.2379459869295475
NGC 4486,inner,winsor_3.5,0.3177505155964866,0.027633205953933353,0.00015874197562339032,30580,0.09468107115443387,0.0005644317115972906,0.21994069834628888
NGC 4486,inner,winsor_3.5,0.32670123434568343,0.024954421460678822,0.00014237828718407787,31400,0.08982942782251907,0.00027606774834133536,0.20533249502245524
NGC 4486,inner,winsor_3.5,0.33565195309488016,0.022039251513170318,0.0001244714363278214,32284,0.08479758783129368,0.00031983663739337695,0.18886182494282466
NGC 4486,inner,winsor_3.5,0.344602671844077,0.019067734985299713,0.00010689046148937615,33152,0.07946650683208695,0.0004198796988450848,0.17738321808916374
NGC 4486,inner,winsor_3.5,0.35355339059327384,0.01637010702690391,9.084691770656366e-05,34084,0.07404323439423202,0.00037910201516713526,0.16635772951488453
NGC 4486,inner,winsor_3.5,0.36250410934247057,0.01413412182544266,7.734910806944714e-05,34776,0.06860395789845472,0.0004222408529002679,0.1571360853542405
NGC 4486,inner,winsor_3.5,0.3714548280916674,0.01220274701279505,6.581997014297427e-05,35804,0.06332705824766503,0.0003804503497422607,0.14438693919378753
NGC 4486,inner,winsor_3.5,0.38040554684086425,0.010549584918256463,5.658544257246088e-05,36560,0.05809357863331417,0.0003508805740570097,0.13622852462981538
NGC 4486,inner,winsor_3.5,0.389356265590061,0.008566141379862656,4.514483870165763e-05,37508,0.05302984468199888,0.00046509716847107957,0.12630771967542825
NGC 4486,inner,winsor_3.5,0.3983069843392578,0.007408578971625744,3.839846652521974e-05,38284,0.04826230277371434,0.0005234438712811663,0.11860661594081442
NGC 4486,inner,winsor_3.5,0.40725770308845466,0.006219526771955728,3.236313027435046e-05,39264,0.043671524026097266,0.0003545292869336844,0.11332037369900282
NGC 4486,inner,winsor_3.5,0.41620842183765144,0.005228456850202896,2.6843580694062826e-05,40060,0.039519673841315085,0.0004374546251125429,0.10648658560733915
NGC 4486,inner,winsor_3.5,0.4251591405868482,0.004443014765837795,2.2470041633663232e-05,40804,0.03557331679109368,0.00041336430613903724,0.10153075125006361
NGC 4486,inner,winsor_3.5,0.43410985933604507,0.0036472126899321296,1.8203376476110904e-05,41848,0.03200333375019998,0.00027666769573103786,0.09710668887469685
NGC 4486,inner,winsor_3.5,0.44306057808524185,0.00316447700841413,1.568734538978477e-05,42600,0.028884827158714828,0.00022779199636584587,0.09353685841392977
NGC 4486,inner,winsor_3.5,0.45201129683443864,0.0026020125368535767,1.2871031571848954e-05,43508,0.026073379838898472,0.00022388557091575207,0.09092709235865762
NGC 4486,inner,winsor_3.5,0.4609620155836355,0.00219989125491445,1.0795606546620742e-05,44324,0.023824069375376063,0.0001722261868091694,0.08452530817541054
NGC 4486,inner,winsor_3.5,0.4699127343328323,0.0018844530152480382,9.087397054894334e-06,45296,0.021668019904258467,0.00026641920500164364,0.08229647554261611
NGC 4486,inner,winsor_3.5,0.47886345308202904,0.0016830120928507063,7.974348499463696e-06,46052,0.01995887092234051,0.0002414830304333043,0.07971521253093965
NGC 4486,inner,winsor_3.5,0.4878141718312259,0.0014954414348338316,7.140801278241473e-06,46836,0.018393054168508862,0.00020490417322706914,0.08406723253281265
NGC 4486,inner,winsor_3.5,0.49676489058042267,0.0014017747080386056,8.247364319403563e-06,47378,0.017048252695912116,0.0002466656801839754,0.07787695957371255
NGC 4486,inner,winsor_3.5,0.5057156093296195,0.0011637631583839639,5.993605431167621e-06,39720,0.012719184583061661,0.00024039116058838204,0.06994964411801073
NGC 4486,inner,winsor_3.5,0.5146663280788163,0.0009830281019359254,5.3930910535681776e-06,34500,0.009705067857171424,0.00010080795851173544,0.06634325969706183
NGC 4486,inner,winsor_3.5,0.5236170468280131,0.0008726363936568986,4.9868722385076336e-06,30984,0.007572552291117456,7.948744922014136e-05,0.06572890572418001
NGC 4486,inner,winsor_3.5,0.5325677655772099,0.0008173227110590442,4.846443803690259e-06,28352,0.0059006946416114885,6.40524485739349e-05,0.06261820013047995
NGC 4486,inner,winsor_3.5,0.5415184843264067,0.000766603735407453,4.792391762405912e-06,25896,0.004591036118566823,1.73978551448747e-05,0.06091069265071715
NGC 4486,inner,winsor_3.5,0.5504692030756035,0.0007031006822997989,4.623688878910417e-06,23988,0.0035320520998317674,2.0919219010147468e-05,0.06014553244600022
NGC 4486,inner,winsor_3.5,0.5594199218248004,0.0006406707608942748,4.354438592314877e-06,21908,0.002702757202228027,2.503089018727018e-05,0.0599057089363987
NGC 4486,inner,winsor_3.5,0.5683706405739971,0.0006454701980992177,4.567617653658439e-06,20184,0.002031756420930051,1.8453903839818505e-05,0.060021884651663464
NGC 4486,inner,winsor_3.5,0.577321359323194,0.0006012436588973413,4.365804705667551e-06,18540,0.0014935928192881958,1.723147664856718e-05,0.05784914611929592
NGC 4486,inner,winsor_3.5,0.5862720780723907,0.0005973265882111538,4.636800418612256e-06,16912,0.0010731967459010224,1.5396790624909976e-05,0.0564768158553267
NGC 4486,inner,winsor_3.5,0.5952227968215875,0.0005986504627668827,4.832336188401361e-06,15512,0.0007694257926419443,1.594532549313821e-05,0.05631185559688345
NGC 4486,inner,winsor_3.5,0.6041735155707844,0.0005780920275597632,4.842573050716865e-06,13976,0.0005564703827375127,1.0664791357676274e-05,0.05463160372589615
NGC 4486,inner,winsor_3.5,0.6131242343199812,0.0005511631238500644,4.86277824065002e-06,12688,0.0004180920155966897,7.510698927549976e-06,0.05502001784511398
NGC 4486,inner,winsor_3.5,0.6220749530691779,0.0005666420581981141,5.464692594835138e-06,11228,0.00032829219475233567,7.0246105356782e-06,0.05349086374614585
NGC 4486,inner,winsor_3.5,0.6310256718183748,0.0005457747563676572,5.5675943374246896e-06,10056,0.00027338453720140743,2.6864361261783227e-06,0.05457703808267459
NGC 4486,inner,winsor_3.5,0.6399763905675716,0.0005564181272921867,5.957944209819638e-06,8716,0.00024303745798859213,1.929489723597642e-06,0.05512944154345523
NGC 4486,inner,winsor_3.5,0.6489271093167683,0.0005748653331700546,6.515545797977624e-06,7484,0.00022310530233000963,3.5598550559302507e-06,0.052513180739636345
NGC 4486,inner,winsor_3.5,0.6578778280659652,0.000579919948124686,7.2520837650273616e-06,6296,0.00021513162008504228,2.384090926962668e-06,0.0514901329640947
NGC 4486,inner,winsor_3.5,0.666828546815162,0.0005643401302775635,7.93644012578823e-06,5076,0.00021153132480907194,7.008938516356033e-07,0.05299572948930567
NGC 4486,inner,winsor_3.5,0.6757792655643589,0.0005135049027203626,8.276580673029766e-06,3956,0.00020900064700461428,1.6322692024528157e-06,0.05223230318037498
NGC 4486,inner,winsor_3.5,0.6847299843135556,0.0005823161763880046,1.1420823110570645e-05,2740,0.0002071257563525425,2.1838737420476877e-06,0.05561320541609486
NGC 4486,inner,winsor_3.5,0.6936807030627524,0.0005943463451130256,1.4651735492758115e-05,1700,0.00020880537623397624,2.765482137345805e-06,0.0566418114102801
NGC 4486,inner,winsor_3.5,0.7026314218119492,0.0006481228108040499,2.769747551309803e-05,544,0.0002088150336609504,6.206718278011063e-06,0.055252715871122966
NGC 4486,inner,winsor_4.0,0.004475359374598403,145.29331397764489,42.24632100091594,437,0.9199039718036256,0.006192142978377818,7.178324064871015
NGC 4486,inner,winsor_4.0,0.013426078123795208,2.8562928324239167,0.0943155418024227,1296,0.8378186887595296,0.0038617376139502427,4.42404189248148
NGC 4486,inner,winsor_4.0,0.022376796872992013,1.1709429634841926,0.026706162328274705,2144,0.7589218571755152,0.003664588969964789,3.5128159896270947
NGC 4486,inner,winsor_4.0,0.031327515622188815,0.8471132164988622,0.015557459539042437,3000,0.695665174537967,0.005445830916883776,2.8237475700934183
NGC 4486,inner,winsor_4.0,0.04027823437138563,0.7573999581840923,0.01194896862296253,3888,0.6465606510009644,0.004258521788466234,2.4876866385216525
NGC 4486,inner,winsor_4.0,0.049228953120582425,0.70626653764123,0.009808803441990057,4760,0.6013772231390736,0.003743298825522263,2.0825984273456783
NGC 4486,inner,winsor_4.0,0.05817967186977923,0.6287075759133837,0.008480548546435382,5556,0.5672045175712654,0.003966711549096389,1.981522832394373
NGC 4486,inner,winsor_4.0,0.06713039061897604,0.5798483175289921,0.007234961294196285,6500,0.5366578290015475,0.0007875646069106433,1.923475647930589
NGC 4486,inner,winsor_4.0,0.07608110936817285,0.5330505451924673,0.006262391280464291,7304,0.5031242334862165,0.0010488526793100915,1.76093944247198
NGC 4486,inner,winsor_4.0,0.08503182811736965,0.4774339691323011,0.005212370257510701,8184,0.472629079675635,0.001056979556174994,1.6422780763932638
NGC 4486,inner,winsor_4.0,0.09398254686656646,0.4293701241386106,0.004514170915651341,9016,0.44307088124991656,0.002744053841423587,1.4918308329173315
NGC 4486,inner,winsor_4.0,0.10293326561576326,0.3967207802893967,0.0039939147022516955,9952,0.41508962855114606,0.0015128049948045692,1.4118626957764981
NGC 4486,inner,winsor_4.0,0.11188398436496007,0.35256595995286005,0.003391313884228639,10752,0.38823208848621865,0.0012517731723623766,1.3306502955830855
NGC 4486,inner,winsor_4.0,0.12083470311415687,0.3160437001473708,0.002909966350007561,11588,0.36325867989856814,0.0016055049683359975,1.234303202998189
NGC 4486,inner,winsor_4.0,0.12978542186335368,0.2883874041756699,0.0025769961641846227,12524,0.3412071457455077,0.001183509055252535,1.1446827101640848
NGC 4486,inner,winsor_4.0,0.13873614061255046,0.2738657077785205,0.002406025224148996,13344,0.31924895074110093,0.0007494911353245571,1.0489872084258343
NGC 4486,inner,winsor_4.0,0.1476868593617473,0.24572636941262346,0.0020740590666979033,14208,0.30025608372771145,0.0017848577867426252,0.9510127915741657
NGC 4486,inner,winsor_4.0,0.1566375781109441,0.2202800417491614,0.0018032774174458065,15040,0.2809294339438586,0.0011688792385021467,0.8894969914900729
NGC 4486,inner,winsor_4.0,0.1655882968601409,0.19440311042158187,0.0015476027624916706,16000,0.26222914380027496,0.0020047670442229887,0.8069113344607155
NGC 4486,inner,winsor_4.0,0.1745390156093377,0.17509715831075476,0.0013720623799182746,16776,0.24384499182451716,0.0005821443511253992,0.7374860707975153
NGC 4486,inner,winsor_4.0,0.1834897343585345,0.15998763970684762,0.0012029123507778078,17612,0.22735995346212032,0.0017493185340778463,0.6707324551414643
NGC 4486,inner,winsor_4.0,0.1924404531077313,0.1401759885759931,0.0010228749273646092,18532,0.21290033466066322,0.0020735563761815497,0.63106480959228
NGC 4486,inner,winsor_4.0,0.20139117185692812,0.1254483918096733,0.0009002567170794492,19408,0.1978633318014307,0.0010026521822704632,0.5881885279303154
NGC 4486,inner,winsor_4.0,0.2103418906061249,0.11141045238599905,0.0007957424548871802,20204,0.18406998067006927,0.0005369456838247429,0.5280402536665183
NGC 4486,inner,winsor_4.0,0.21929260935532174,0.09834619420482137,0.0006795485175213026,21104,0.17192699618719673,0.0014454748066403244,0.4902153850251539
NGC 4486,inner,winsor_4.0,0.22824332810451853,0.08864190004734723,0.0006035923622403429,21988,0.16048979549994433,0.0004968879167371078,0.46225056533892483
NGC 4486,inner,winsor_4.0,0.23719404685371534,0.0796169946912349,0.0005224003463570955,22816,0.15004820961611867,0.00038155844770263353,0.4301273455364654
NGC 4486,inner,winsor_4.0,0.24614476560291212,0.06937350741527544,0.0004451631349426776,23620,0.14095055206321666,0.0010208834215559065,0.3800120369738224
NGC 4486,inner,winsor_4.0,0.25509548435210894,0.06466680493289709,0.00041662375188916006,24612,0.1334818537129405,0.0003538270491374798,0.35402235321644226
NGC 4486,inner,winsor_4.0,0.2640462031013058,0.056579978032848026,0.00035721722447728757,25400,0.1265980440545449,0.0003873166379829687,0.32807123534064797
NGC 4486,inner,winsor_4.0,0.27299692185050256,0.05167653131726933,0.00032011746051935764,26260,0.12041965599712025,0.00038407489737205983,0.31366026175523637
NGC 4486,inner,winsor_4.0,0.28194764059969935,0.04671384820859075,0.00028669312679053253,27104,0.11466042402385535,0.000640655611735524,0.28971531648792187
NGC 4486,inner,winsor_4.0,0.2908983593488962,0.040500885850568324,0.00024120932416279103,27972,0.10932778194631057,0.0005962873785105532,0.26599262879838265
NGC 4486,inner,winsor_4.0,0.29984907809809297,0.03769521365942334,0.00022308346459975172,28848,0.10469846715400058,0.0002292907916836393,0.2532960947998994
NGC 4486,inner,winsor_4.0,0.30879979684728975,0.032759229282637144,0.00018825200405413797,29756,0.09949506673639553,0.0007944612166773757,0.2379459869295475
NGC 4486,inner,winsor_4.0,0.3177505155964866,0.02918935772057432,0.00016772152151258734,30580,0.09468107115443387,0.0005644317115972906,0.21994069834628888
NGC 4486,inner,winsor_4.0,0.32670123434568343,0.026285067239204277,0.00015040538249772202,31400,0.08982942782251907,0.00027606774834133536,0.20533249502245524
NGC 4486,inner,winsor_4.0,0.33565195309488016,0.023279470399762383,0.00013143094750630427,32284,0.08479758783129368,0.00031983663739337695,0.18886182494282466
NGC 4486,inner,winsor_4.0,0.344602671844077,0.0201005066224828,0.00011250954610719983,33152,0.07946650683208695,0.0004198796988450848,0.17738321808916374
NGC 4486,inner,winsor_4.0,0.35355339059327384,0.017229581879143613,9.575959432953624e-05,34084,0.07404323439423202,0.00037910201516713526,0.16635772951488453
NGC 4486,inner,winsor_4.0,0.36250410934247057,0.014839001980813817,8.112825982272532e-05,34776,0.06860395789845472,0.0004222408529002679,0.1571360853542405
NGC 4486,inner,winsor_4.0,0.3714548280916674,0.012812189553005008,6.92077591904723e-05,35804,0.06332705824766503,0.0003804503497422607,0.14438693919378753
NGC 4486,inner,winsor_4.0,0.38040554684086425,0.011037739603307731,5.9386310754677196e-05,36560,0.05809357863331417,0.0003508805740570097,0.13622852462981538
NGC 4486,inner,winsor_4.0,0.389356265590061,0.008940608405709632,4.722924411111424e-05,37508,0.05302984468199888,0.00046509716847107957,0.12630771967542825
NGC 4486,inner,winsor_4.0,0.3983069843392578,0.007669769231946551,3.963288702881716e-05,38284,0.04826230277371434,0.0005234438712811663,0.11860661594081442
NGC 4486,inner,winsor_4.0,0.40725770308845466,0.006416519620072942,3.334322296238995e-05,39264,0.043671524026097266,0.0003545292869336844,0.11332037369900282
NGC 4486,inner,winsor_4.0,0.41620842183765144,0.005350711634205068,2.749103368717837e-05,40060,0.039519673841315085,0.0004374546251125429,0.10648658560733915
NGC 4486,inner,winsor_4.0,0.4251591405868482,0.004521988058000435,2.2798855174363077e-05,40804,0.03557331679109368,0.00041336430613903724,0.10153075125006361
NGC 4486,inner,winsor_4.0,0.43410985933604507,0.00367930228093211,1.8394358764121205e-05,41848,0.03200333375019998,0.00027666769573103786,0.09710668887469685
NGC 4486,inner,winsor_4.0,0.44306057808524185,0.0031526865653704727,1.575311870844172e-05,42600,0.028884827158714828,0.00022779199636584587,0.09353685841392977
NGC 4486,inner,winsor_4.0,0.45201129683443864,0.0025655753764582843,1.2803480953387726e-05,43508,0.026073379838898472,0.00022388557091575207,0.09092709235865762
NGC 4486,inner,winsor_4.0,0.4609620155836355,0.0021582686415652095,1.0623511024985228e-05,44324,0.023824069375376063,0.0001722261868091694,0.08452530817541054
NGC 4486,inner,winsor_4.0,0.4699127343328323,0.00182017603145426,8.792044581074624e-06,45296,0.021668019904258467,0.00026641920500164364,0.08229647554261611
NGC 4486,inner,winsor_4.0,0.47886345308202904,0.001621607547736771,7.717764072631794e-06,46052,0.01995887092234051,0.0002414830304333043,0.07971521253093965
NGC 4486,inner,winsor_4.0,0.4878141718312259,0.0014161615618889453,6.783955122418581e-06,46836,0.018393054168508862,0.00020490417322706914,0.08406723253281265
NGC 4486,inner,winsor_4.0,0.49676489058042267,0.0013242832393362053,8.373287806886651e-06,47378,0.017048252695912116,0.0002466656801839754,0.07787695957371255
NGC 4486,inner,winsor_4.0,0.5057156093296195,0.0010713251327752857,5.552994579977272e-06,39720,0.012719184583061661,0.00024039116058838204,0.06994964411801073
NGC 4486,inner,winsor_4.0,0.5146663280788163,0.0008967329163555838,4.888241149561354e-06,34500,0.009705067857171424,0.00010080795851173544,0.06634325969706183
NGC 4486,inner,winsor_4.0,0.5236170468280131,0.0008026896273222449,4.561076650116272e-06,30984,0.007572552291117456,7.948744922014136e-05,0.06572890572418001
NGC 4486,inner,winsor_4.0,0.5325677655772099,0.0007505991359202463,4.439186405733934e-06,28352,0.0059006946416114885,6.40524485739349e-05,0.06261820013047995
NGC 4486,inner,winsor_4.0,0.5415184843264067,0.0006959814705332634,4.367221745096261e-06,25896,0.004591036118566823,1.73978551448747e-05,0.06091069265071715
NGC 4486,inner,winsor_4.0,0.5504692030756035,0.0006370460973481506,4.166905132966897e-06,23988,0.0035320520998317674,2.0919219010147468e-05,0.06014553244600022
NGC 4486,inner,winsor_4.0,0.5594199218248004,0.0005884666279342726,4.026393226936623e-06,21908,0.002702757202228027,2.503089018727018e-05,0.0599057089363987
NGC 4486,inner,winsor_4.0,0.5683706405739971,0.0005945676506549845,4.254464441168763e-06,20184,0.002031756420930051,1.8453903839818505e-05,0.060021884651663464
NGC 4486,inner,winsor_4.0,0.577321359323194,0.0005640627184316347,4.107548882706581e-06,18540,0.0014935928192881958,1.723147664856718e-05,0.05784914611929592
NGC 4486,inner,winsor_4.0,0.5862720780723907,0.0005533460027335543,4.33156259740089e-06,16912,0.0010731967459010224,1.5396790624909976e-05,0.0564768158553267
NGC 4486,inner,winsor_4.0,0.5952227968215875,0.0005641290395903086,4.5940869057423964e-06,15512,0.0007694257926419443,1.594532549313821e-05,0.05631185559688345
NGC 4486,inner,winsor_4.0,0.6041735155707844,0.0005482843746574403,4.60283289695624e-06,13976,0.0005564703827375127,1.0664791357676274e-05,0.05463160372589615
NGC 4486,inner,winsor_4.0,0.6131242343199812,0.0005273974707120412,4.663607199225544e-06,12688,0.0004180920155966897,7.510698927549976e-06,0.05502001784511398
NGC 4486,inner,winsor_4.0,0.6220749530691779,0.000544000281974488,5.307252325123897e-06,11228,0.00032829219475233567,7.0246105356782e-06,0.05349086374614585
NGC 4486,inner,winsor_4.0,0.6310256718183748,0.0005306411659051423,5.3711657350646416e-06,10056,0.00027338453720140743,2.6864361261783227e-06,0.05457703808267459
NGC 4486,inner,winsor_4.0,0.6399763905675716,0.0005330808335438728,5.749026877619436e-06,8716,0.00024303745798859213,1.929489723597642e-06,0.05512944154345523
NGC 4486,inner,winsor_4.0,0.6489271093167683,0.0005608975011308271,6.452106833628519e-06,7484,0.00022310530233000963,3.5598550559302507e-06,0.052513180739636345
NGC 4486,inner,winsor_4.0,0.6578778280659652,0.0005535569076742138,7.048898500304118e-06,6296,0.00021513162008504228,2.384090926962668e-06,0.0514901329640947
NGC 4486,inner,winsor_4.0,0.666828546815162,0.0005421988780301573,7.493426226566973e-06,5076,0.00021153132480907194,7.008938516356033e-07,0.05299572948930567
NGC 4486,inner,winsor_4.0,0.6757792655643589,0.000501637689780268,8.081302851816922e-06,3956,0.00020900064700461428,1.6322692024528157e-06,0.05223230318037498
NGC 4486,inner,winsor_4.0,0.6847299843135556,0.0005862077752923067,1.123007265432784e-05,2740,0.0002071257563525425,2.1838737420476877e-06,0.05561320541609486
NGC 4486,inner,winsor_4.0,0.6936807030627524,0.0005769025051697743,1.4451974862286297e-05,1700,0.00020880537623397624,2.765482137345805e-06,0.0566418114102801
NGC 4486,inner,winsor_4.0,0.7026314218119492,0.0006342883696969648,2.6508027901661393e-05,544,0.0002088150336609504,6.206718278011063e-06,0.055252715871122966
NGC 4486,outer,raw,0.0044734622320063725,121.95899484150424,35.44892247705035,1405,0.9037049192775426,0.003906424169896191,6.953550106460656
NGC 4486,outer,raw,0.013420386696019117,1.9496988969002855,0.040882923560968315,4216,0.817072021653019,0.003495211663950518,4.35953888101456
NGC 4486,outer,raw,0.022367311160031864,1.065629154418873,0.01330874135285024,6984,0.7396840980606512,0.0035273981074840782,3.411146308369121
NGC 4486,outer,raw,0.031314235624044603,0.9185631478752904,0.009433285974593237,9800,0.6804065574655157,0.0010558428048557404,2.7719920779835454
NGC 4486,outer,raw,0.04026116008805736,0.7609588349969,0.006835831076850562,12576,0.63227370583463,0.0003394570012042278,2.458330932990465
NGC 4486,outer,raw,0.0492080845520701,0.6855704022775396,0.005515099223965819,15408,0.5935674700811577,0.0007614598013554482,2.079948943351089
NGC 4486,outer,raw,0.058155009016082844,0.6424421933078743,0.00477461543026336,18184,0.5592110471853406,0.0017405983237679906,1.9711935806604186
NGC 4486,outer,raw,0.06710193348009559,0.5890160200214413,0.004080180670648705,20960,0.5273045224182005,0.001014514007549313,1.9149701054853179
NGC 4486,outer,raw,0.07604885794410833,0.5262992313635843,0.0034140445480442113,23784,0.49721098027060046,0.0007840938805908682,1.741643533276321
NGC 4486,outer,raw,0.08499578240812108,0.4908433293271013,0.0030337552376052306,26620,0.46713947199254713,0.0003090936497009769,1.6347815463570663
NGC 4486,outer,raw,0.09394270687213382,0.43200707533249066,0.002538890362165359,29424,0.43883809869650625,0.0004970931734136452,1.4913719262073257
NGC 4486,outer,raw,0.10288963133614656,0.3955781505496395,0.00217908409533108,32192,0.4110374887563172,0.002105150951438675,1.408141966001847
NGC 4486,outer,raw,0.1118365558001593,0.35216658958124425,0.0019060050807664691,34976,0.3849224087937216,0.0014790479668795853,1.3305039287135505
NGC 4486,outer,raw,0.12078348026417207,0.3219058648936867,0.0016372094719713343,37780,0.3596823859473238,0.0012854064338759042,1.2269760723069447
NGC 4486,outer,raw,0.1297304047281848,0.2935300861656104,0.0014465217088618172,40544,0.33795120472648116,0.0009359634071869845,1.140025603309943
NGC 4486,outer,raw,0.13867732919219755,0.26130078595359696,0.00125472468643816,43408,0.3180019732233115,0.0003106413181058019,1.0502444551710965
NGC 4486,outer,raw,0.1476242536562103,0.23843539594689006,0.0011124268885789397,46168,0.29773096007715444,0.0013029040028211451,0.9497555448289035
NGC 4486,outer,raw,0.15657117812022303,0.2168437035586574,0.0009810648547151192,48984,0.27921523083347993,0.0011324264068083177,0.8880504603329727
NGC 4486,outer,raw,0.16551810258423577,0.19652598791163953,0.000867960112386148,51772,0.26124148017988075,0.00028598969429647004,0.8059258070688601
NGC 4486,outer,raw,0.17446502704824854,0.17826351803009377,0.000755967041436866,54536,0.24329512044580584,0.0015819368558047677,0.74385502837968
NGC 4486,outer,raw,0.18341195151226128,0.15890403367189734,0.0006670716439851532,57456,0.22721000554901863,0.0006290613566843568,0.6756056184709616
NGC 4486,outer,raw,0.19235887597627402,0.14346396338088915,0.0005805292819521493,60224,0.21198422323638444,0.000988937906008784,0.6370533535514065
NGC 4486,outer,raw,0.20130580044028676,0.13036988006153158,0.0005247265561535553,62976,0.1972555952736102,0.000559595569707416,0.5941597403490559
NGC 4486,outer,raw,0.2102527249042995,0.11557971118835003,0.0004485557410207038,65728,0.18397165223543155,0.0002211269399364192,0.5313906778271668
NGC 4486,outer,raw,0.21919964936831227,0.10370866410406983,0.0003980064409790105,68560,0.17171182788247982,0.0006165243815422924,0.49602864498480037
NGC 4486,outer,raw,0.228146573832325,0.09149812452913988,0.00034420364160258943,71328,0.16032422260818657,0.00016350082876773726,0.46656395338317475
NGC 4486,outer,raw,0.23709349829633775,0.08247960770280793,0.00030228325458961505,74140,0.15019101090775586,0.00041621943075689186,0.43390431741183205
NGC 4486,outer,raw,0.24604042276035049,0.07300214630283605,0.00026469209141437343,77000,0.14146167083683173,0.0004771707763749291,0.3858319810329227
NGC 4486,outer,raw,0.2549873472243632,0.06482198328125911,0.00023048853168447986,79804,0.13361630031912491,0.00045639420810391306,0.3602939902362881
NGC 4486,outer,raw,0.263934271688376,0.05874463466181143,0.00020433911243646427,82560,0.12688911653079157,0.00044790052720991894,0.3331474330385448
NGC 4486,outer,raw,0.2728811961523887,0.05378820019421205,0.000184832762375347,85392,0.12067192473673459,0.00020905760024234602,0.31691978015604017
NGC 4486,outer,raw,0.2818281206164015,0.04751505222069234,0.00016074564980306632,88168,0.11488058749736522,0.0004329402304329785,0.2942688945612988
NGC 4486,outer,raw,0.2907750450804142,0.04313245754700253,0.00014387751538173725,90944,0.10967165891792127,0.00046597811365028735,0.2701640105112777
NGC 4486,outer,raw,0.299721969544427,0.03869843645922986,0.00012783953734509342,93760,0.10482015762882879,0.00032573605037356553,0.2579083217294031
NGC 4486,outer,raw,0.30866889400843966,0.034773010038930664,0.00011343159234870986,96512,0.09986835284444964,0.00021543576899167658,0.24184979798901213
NGC 4486,outer,raw,0.31761581847245246,0.030966462043375175,9.947422792255976e-05,99352,0.0949415577114703,0.0005439729433798059,0.2239891091937763
NGC 4486,outer,raw,0.32656274293646514,0.027273396067444926,8.623046338294838e-05,102184,0.08976840917575525,0.00047248546273102193,0.20925390093013996
NGC 4486,outer,raw,0.33550966740047794,0.024076322547209525,7.561045448761035e-05,104988,0.08478680579133321,0.0002698067742293088,0.19223441426458934
NGC 4486,outer,raw,0.34445659186449074,0.02101926774476529,6.492255553635337e-05,107752,0.07954931660312682,0.0003732241297539076,0.18097400995760282
NGC 4486,outer,raw,0.3534035163285034,0.018440222372885288,5.651091791038793e-05,110508,0.07430384444390836,0.0004417165200772282,0.17044377912934894
NGC 4486,outer,raw,0.3623504407925162,0.01593562431521902,4.8121187936868795e-05,113344,0.06896126249309051,0.0005202610658942883,0.16110103041624438
NGC 4486,outer,raw,0.3712973652565289,0.013799165606866977,4.129833809963808e-05,116248,0.06362282352095915,0.0003508411398943013,0.14805968214011828
NGC 4486,outer,raw,0.3802442897205417,0.011616778167666382,3.4561426783834574e-05,118928,0.05848716177192933,0.00037963676276437226,0.139995644712549
NGC 4486,outer,raw,0.3891912141845544,0.009929328003073829,2.9091837144468523e-05,121744,0.053511737714840975,0.0003042991859014086,0.13009873697156898
NGC 4486,outer,raw,0.3981381386485672,0.00841903729989035,2.4356915072846922e-05,124528,0.048668860707162795,0.00028272074824714553,0.12211029188130683
NGC 4486,outer,raw,0.40708506311257986,0.007096631158842515,2.0373350394754142e-05,127288,0.04422720597918301,0.00027920847047848904,0.11712402437609312
NGC 4486,outer,raw,0.41603198757659265,0.0060259916185339876,1.7073089863881667e-05,130088,0.04006079309248443,0.00030655061616415664,0.10961148632298277
NGC 4486,outer,raw,0.42497891204060534,0.005104751585115843,1.4279705231465907e-05,133108,0.036203053886252064,0.0002542162937258631,0.10491284947452925
NGC 4486,outer,raw,0.43392583650461813,0.004259198233854664,1.1689634796383213e-05,135768,0.03272089534391368,0.0002657429626060869,0.10061385614752927
NGC 4486,outer,raw,0.44287276096863093,0.0036434051853797313,1.0053918883772245e-05,138528,0.029668601727296,0.0002088076656534158,0.09682447426042468
