galaxy,ring,psf_id,k,E,N
NGC 4486,inner,stpsf_field_1024_1280,0.25509548435210894,0.13110192057432304,0.35402235321644226
NGC 4486,inner,stpsf_field_1024_1280,0.2640462031013058,0.12440753382480485,0.32807123534064797
NGC 4486,inner,stpsf_field_1024_1280,0.27299692185050256,0.11851779011312867,0.31366026175523637
NGC 4486,inner,stpsf_field_1024_1280,0.28194764059969935,0.11282582888890944,0.28971531648792187
NGC 4486,inner,stpsf_field_1024_1280,0.2908983593488962,0.10778231189228232,0.26599262879838265
NGC 4486,inner,stpsf_field_1024_1280,0.29984907809809297,0.10287288347842989,0.2532960947998994
NGC 4486,inner,stpsf_field_1024_1280,0.30879979684728975,0.09832448882782613,0.2379459869295475
NGC 4486,inner,stpsf_field_1024_1280,0.3177505155964866,0.09294996175816618,0.21994069834628888
NGC 4486,inner,stpsf_field_1024_1280,0.32670123434568343,0.08802189409841997,0.20533249502245524
NGC 4486,inner,stpsf_field_1024_1280,0.33565195309488016,0.08292175113548822,0.18886182494282466
NGC 4486,inner,stpsf_field_1024_1280,0.344602671844077,0.07776302458357814,0.17738321808916374
NGC 4486,inner,stpsf_field_1024_1280,0.35355339059327384,0.07242394001320478,0.16635772951488453
NGC 4486,inner,stpsf_field_1024_1280,0.36250410934247057,0.06732640484599191,0.1571360853542405
NGC 4486,inner,stpsf_field_1024_1280,0.3714548280916674,0.0620203062176823,0.14438693919378753
NGC 4486,inner,stpsf_field_1024_1280,0.38040554684086425,0.05670317645765862,0.13622852462981538
NGC 4486,inner,stpsf_field_1024_1280,0.389356265590061,0.05181214500979399,0.12630771967542825
NGC 4486,inner,stpsf_field_1024_1280,0.3983069843392578,0.047035222869199776,0.11860661594081442
NGC 4486,inner,stpsf_field_1024_1280,0.40725770308845466,0.04257524407610379,0.11332037369900282
NGC 4486,inner,stpsf_field_1024_1280,0.41620842183765144,0.038468967212059495,0.10648658560733915
NGC 4486,inner,stpsf_field_1024_1280,0.4251591405868482,0.034675018533763154,0.10153075125006361
NGC 4486,inner,stpsf_field_1024_1280,0.43410985933604507,0.03132198044441781,0.09710668887469685
NGC 4486,inner,stpsf_field_1024_1280,0.44306057808524185,0.028271938907121697,0.09353685841392977
NGC 4486,inner,stpsf_field_1024_1280,0.45201129683443864,0.02549770699211887,0.09092709235865762
NGC 4486,inner,stpsf_field_1024_1280,0.4609620155836355,0.023191808836095524,0.08452530817541054
NGC 4486,inner,stpsf_field_1024_1280,0.4699127343328323,0.021235000967212526,0.08229647554261611
NGC 4486,inner,stpsf_field_1024_1280,0.47886345308202904,0.019482848020683882,0.07971521253093965
NGC 4486,inner,stpsf_field_1024_1280,0.4878141718312259,0.017973803860747182,0.08406723253281265
NGC 4486,inner,stpsf_field_1024_1280,0.49676489058042267,0.0167321201052721,0.07787695957371255
NGC 4486,inner,stpsf_field_1024_1280,0.5057156093296195,0.012476261873952389,0.06994964411801073
NGC 4486,inner,stpsf_field_1024_1280,0.5146663280788163,0.009481699381383477,0.06634325969706183
NGC 4486,inner,stpsf_field_1024_1280,0.5236170468280131,0.0073774890550203,0.06572890572418001
NGC 4486,inner,stpsf_field_1024_1280,0.5325677655772099,0.0057394976367782504,0.06261820013047995
NGC 4486,inner,stpsf_field_1024_1280,0.5415184843264067,0.004467927497566256,0.06091069265071715
NGC 4486,inner,stpsf_field_1024_1280,0.5504692030756035,0.0034634874649568325,0.06014553244600022
NGC 4486,inner,stpsf_field_1024_1280,0.5594199218248004,0.00263355201845768,0.0599057089363987
NGC 4486,inner,stpsf_field_1024_1280,0.5683706405739971,0.0019777730330365374,0.060021884651663464
NGC 4486,inner,stpsf_field_1024_1280,0.577321359323194,0.0014575129376901508,0.05784914611929592
NGC 4486,inner,stpsf_field_1024_1280,0.5862720780723907,0.0010445097659685925,0.0564768158553267
NGC 4486,inner,stpsf_field_1024_1280,0.5952227968215875,0.0007513574438862781,0.05631185559688345
NGC 4486,inner,stpsf_field_1024_1280,0.6041735155707844,0.0005492770795150142,0.05463160372589615
NGC 4486,inner,stpsf_field_1024_1280,0.6131242343199812,0.00041302611857284646,0.05502001784511398
NGC 4486,inner,stpsf_field_1024_1280,0.6220749530691779,0.00032352414871972284,0.05349086374614585
NGC 4486,inner,stpsf_field_1024_1280,0.6310256718183748,0.0002700819260160216,0.05457703808267459
NGC 4486,inner,stpsf_field_1024_1280,0.6399763905675716,0.00024031052355904904,0.05512944154345523
NGC 4486,inner,stpsf_field_1024_1280,0.6489271093167683,0.0002201553654428371,0.052513180739636345
NGC 4486,inner,stpsf_field_1024_1280,0.6578778280659652,0.00021474926925925178,0.0514901329640947
NGC 4486,inner,stpsf_field_1024_1280,0.666828546815162,0.0002113222855848857,0.05299572948930567
NGC 4486,inner,stpsf_field_1024_1280,0.6757792655643589,0.00020900064700461428,0.05223230318037498
NGC 4486,inner,stpsf_field_1024_1280,0.6847299843135556,0.00020691340644782145,0.05561320541609486
NGC 4486,inner,stpsf_field_1024_1280,0.6936807030627524,0.0002073442614017462,0.0566418114102801
NGC 4486,inner,stpsf_field_1024_1280,0.7026314218119492,0.00020324836524689464,0.055252715871122966
NGC 4486,inner,stpsf_field_1024_768,0.004475359374598403,0.8995771907295564,7.178324064871015
NGC 4486,inner,stpsf_field_1024_768,0.013426078123795208,0.8373686669212944,4.42404189248148
NGC 4486,inner,stpsf_field_1024_768,0.022376796872992013,0.7564501257779941,3.5128159896270947
NGC 4486,inner,stpsf_field_1024_768,0.031327515622188815,0.6994599588962084,2.8237475700934183
NGC 4486,inner,stpsf_field_1024_768,0.04027823437138563,0.6469084044191765,2.4876866385216525
NGC 4486,inner,stpsf_field_1024_768,0.049228953120582425,0.6044456289856134,2.0825984273456783
NGC 4486,inner,stpsf_field_1024_768,0.05817967186977923,0.5672045175712654,1.981522832394373
NGC 4486,inner,stpsf_field_1024_768,0.06713039061897604,0.5366578290015475,1.923475647930589
NGC 4486,inner,stpsf_field_1024_768,0.07608110936817285,0.5038295405356341,1.76093944247198
NGC 4486,inner,stpsf_field_1024_768,0.08503182811736965,0.4733420026192307,1.6422780763932638
NGC 4486,inner,stpsf_field_1024_768,0.09398254686656646,0.4456519429022947,1.4918308329173315
NGC 4486,inner,stpsf_field_1024_768,0.10293326561576326,0.4161100015410318,1.4118626957764981
NGC 4486,inner,stpsf_field_1024_768,0.11188398436496007,0.38823208848621865,1.3306502955830855
NGC 4486,inner,stpsf_field_1024_768,0.12083470311415687,0.36541908527353223,1.234303202998189
NGC 4486,inner,stpsf_field_1024_768,0.12978542186335368,0.3420054116670324,1.1446827101640848
NGC 4486,inner,stpsf_field_1024_768,0.13873614061255046,0.3201222860601866,1.0489872084258343
NGC 4486,inner,stpsf_field_1024_768,0.1476868593617473,0.30158173010959327,0.9510127915741657
NGC 4486,inner,stpsf_field_1024_768,0.1566375781109441,0.28237973839799996,0.8894969914900729
NGC 4486,inner,stpsf_field_1024_768,0.1655882968601409,0.2638645447693839,0.8069113344607155
NGC 4486,inner,stpsf_field_1024_768,0.1745390156093377,0.24521200835298415,0.7374860707975153
NGC 4486,inner,stpsf_field_1024_768,0.1834897343585345,0.23002699578778396,0.6707324551414643
NGC 4486,inner,stpsf_field_1024_768,0.1924404531077313,0.21468789509917977,0.63106480959228
NGC 4486,inner,stpsf_field_1024_768,0.20139117185692812,0.19980794426131548,0.5881885279303154
NGC 4486,inner,stpsf_field_1024_768,0.2103418906061249,0.18563762492177605,0.5280402536665183
NGC 4486,inner,stpsf_field_1024_768,0.21929260935532174,0.17312349870801863,0.4902153850251539
NGC 4486,inner,stpsf_field_1024_768,0.22824332810451853,0.16174904705308962,0.46225056533892483
NGC 4486,inner,stpsf_field_1024_768,0.23719404685371534,0.15157062167832938,0.4301273455364654
NGC 4486,inner,stpsf_field_1024_768,0.24614476560291212,0.1418308425699419,0.3800120369738224
NGC 4486,inner,stpsf_field_1024_768,0.25509548435210894,0.13378756324788632,0.35402235321644226
NGC 4486,inner,stpsf_field_1024_768,0.2640462031013058,0.127066131349806,0.32807123534064797
NGC 4486,inner,stpsf_field_1024_768,0.27299692185050256,0.12158919983165209,0.31366026175523637
NGC 4486,inner,stpsf_field_1024_768,0.28194764059969935,0.11599468607466441,0.28971531648792187
NGC 4486,inner,stpsf_field_1024_768,0.2908983593488962,0.11038327387449927,0.26599262879838265
NGC 4486,inner,stpsf_field_1024_768,0.29984907809809297,0.10566095561649665,0.2532960947998994
NGC 4486,inner,stpsf_field_1024_768,0.30879979684728975,0.1007891076657392,0.2379459869295475
NGC 4486,inner,stpsf_field_1024_768,0.3177505155964866,0.09541122576756417,0.21994069834628888
NGC 4486,inner,stpsf_field_1024_768,0.32670123434568343,0.09041205237022466,0.20533249502245524
NGC 4486,inner,stpsf_field_1024_768,0.33565195309488016,0.08501331468775758,0.18886182494282466
NGC 4486,inner,stpsf_field_1024_768,0.344602671844077,0.07996668079446288,0.17738321808916374
NGC 4486,inner,stpsf_field_1024_768,0.35355339059327384,0.0746238598126721,0.16635772951488453
NGC 4486,inner,stpsf_field_1024_768,0.36250410934247057,0.0692348845292468,0.1571360853542405
NGC 4486,inner,stpsf_field_1024_768,0.3714548280916674,0.06398662850423284,0.14438693919378753
NGC 4486,inner,stpsf_field_1024_768,0.38040554684086425,0.058572402124389786,0.13622852462981538
NGC 4486,inner,stpsf_field_1024_768,0.389356265590061,0.053502397274897084,0.12630771967542825
NGC 4486,inner,stpsf_field_1024_768,0.3983069843392578,0.04876769501706488,0.11860661594081442
NGC 4486,inner,stpsf_field_1024_768,0.40725770308845466,0.04413695935409634,0.11332037369900282
NGC 4486,inner,stpsf_field_1024_768,0.41620842183765144,0.03992539906956715,0.10648658560733915
NGC 4486,inner,stpsf_field_1024_768,0.4251591405868482,0.0359457116908687,0.10153075125006361
NGC 4486,inner,stpsf_field_1024_768,0.43410985933604507,0.03245716783384301,0.09710668887469685
NGC 4486,inner,stpsf_field_1024_768,0.44306057808524185,0.029315553696348404,0.09353685841392977
NGC 4486,inner,stpsf_field_1024_768,0.45201129683443864,0.026556704668021482,0.09092709235865762
NGC 4486,inner,stpsf_field_1024_768,0.4609620155836355,0.024142039543822644,0.08452530817541054
NGC 4486,inner,stpsf_field_1024_768,0.4699127343328323,0.022082994983555003,0.08229647554261611
NGC 4486,inner,stpsf_field_1024_768,0.47886345308202904,0.02023274764864295,0.07971521253093965
NGC 4486,inner,stpsf_field_1024_768,0.4878141718312259,0.018762301202472586,0.08406723253281265
NGC 4486,inner,stpsf_field_1024_768,0.49676489058042267,0.01738869896228635,0.07787695957371255
NGC 4486,inner,stpsf_field_1024_768,0.5057156093296195,0.01297718973384364,0.06994964411801073
NGC 4486,inner,stpsf_field_1024_768,0.5146663280788163,0.009864030869253866,0.06634325969706183
NGC 4486,inner,stpsf_field_1024_768,0.5236170468280131,0.007693626986697578,0.06572890572418001
NGC 4486,inner,stpsf_field_1024_768,0.5325677655772099,0.00597182715115077,0.06261820013047995
NGC 4486,inner,stpsf_field_1024_768,0.5415184843264067,0.004650610491836511,0.06091069265071715
NGC 4486,inner,stpsf_field_1024_768,0.5504692030756035,0.0035852525763721043,0.06014553244600022
NGC 4486,inner,stpsf_field_1024_768,0.5594199218248004,0.0027366722274527627,0.0599057089363987
NGC 4486,inner,stpsf_field_1024_768,0.5683706405739971,0.002060424396290658,0.060021884651663464
NGC 4486,inner,stpsf_field_1024_768,0.577321359323194,0.0015123965449751087,0.05784914611929592
NGC 4486,inner,stpsf_field_1024_768,0.5862720780723907,0.0010870592404625117,0.0564768158553267
NGC 4486,inner,stpsf_field_1024_768,0.5952227968215875,0.0007835993192962576,0.05631185559688345
NGC 4486,inner,stpsf_field_1024_768,0.6041735155707844,0.0005679096891727718,0.05463160372589615
NGC 4486,inner,stpsf_field_1024_768,0.6131242343199812,0.00042522810540459634,0.05502001784511398
NGC 4486,inner,stpsf_field_1024_768,0.6220749530691779,0.0003366354750742493,0.05349086374614585
NGC 4486,inner,stpsf_field_1024_768,0.6310256718183748,0.00027743221009538226,0.05457703808267459
NGC 4486,inner,stpsf_field_1024_768,0.6399763905675716,0.0002443388809776638,0.05512944154345523
NGC 4486,inner,stpsf_field_1024_768,0.6489271093167683,0.0002267613323339987,0.052513180739636345
NGC 4486,inner,stpsf_field_1024_768,0.6578778280659652,0.00021936258174382297,0.0514901329640947
NGC 4486,inner,stpsf_field_1024_768,0.666828546815162,0.00021524334435228854,0.05299572948930567
NGC 4486,inner,stpsf_field_1024_768,0.6757792655643589,0.00021248000279748894,0.05223230318037498
NGC 4486,inner,stpsf_field_1024_768,0.6847299843135556,0.0002089859693907434,0.05561320541609486
NGC 4486,inner,stpsf_field_1024_768,0.6936807030627524,0.00020880537623397624,0.0566418114102801
NGC 4486,inner,stpsf_field_1024_768,0.7026314218119492,0.0002088150336609504,0.055252715871122966
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.0044734622320063725,0.9037049192775426,6.953550106460656
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.013420386696019117,0.8205232287582832,4.35953888101456
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.022367311160031864,0.7373049006321579,3.411146308369121
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.031314235624044603,0.6811187136808508,2.7719920779835454
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.04026116008805736,0.6324210823370472,2.458330932990465
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.0492080845520701,0.5935674700811577,2.079948943351089
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.058155009016082844,0.5580370296999987,1.9711935806604186
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.06710193348009559,0.5273045224182005,1.9149701054853179
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.07604885794410833,0.4970305844858262,1.741643533276321
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.08499578240812108,0.46730113814095137,1.6347815463570663
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.09394270687213382,0.43917338344857265,1.4913719262073257
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.10288963133614656,0.4111315032078296,1.408141966001847
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.1118365558001593,0.3838217694321674,1.3305039287135505
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.12078348026417207,0.3596823859473238,1.2269760723069447
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.1297304047281848,0.3376324095831836,1.140025603309943
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.13867732919219755,0.3177924485247375,1.0502444551710965
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.1476242536562103,0.29773096007715444,0.9497555448289035
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.15657117812022303,0.27921523083347993,0.8880504603329727
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.16551810258423577,0.26124148017988075,0.8059258070688601
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.17446502704824854,0.24329512044580584,0.74385502837968
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.18341195151226128,0.22721000554901863,0.6756056184709616
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.19235887597627402,0.2121112601348942,0.6370533535514065
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.20130580044028676,0.19719174419232863,0.5941597403490559
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.2102527249042995,0.18412080031309,0.5313906778271668
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.21919964936831227,0.17164445686449828,0.49602864498480037
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.228146573832325,0.16043450240635718,0.46656395338317475
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.23709349829633775,0.15024515602211422,0.43390431741183205
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.24604042276035049,0.14146167083683173,0.3858319810329227
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.2549873472243632,0.1333084666430802,0.3602939902362881
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.263934271688376,0.12688911653079157,0.3331474330385448
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.2728811961523887,0.12070720717196581,0.31691978015604017
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.2818281206164015,0.11488058749736522,0.2942688945612988
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.2907750450804142,0.10966045634484671,0.2701640105112777
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.299721969544427,0.10482015762882879,0.2579083217294031
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.30866889400843966,0.09986835284444964,0.24184979798901213
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.31761581847245246,0.0949415577114703,0.2239891091937763
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.32656274293646514,0.08974308463620022,0.20925390093013996
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.33550966740047794,0.08478680579133321,0.19223441426458934
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.34445659186449074,0.07954931660312682,0.18097400995760282
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.3534035163285034,0.07430384444390836,0.17044377912934894
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.3623504407925162,0.06896126249309051,0.16110103041624438
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.3712973652565289,0.06362282352095915,0.14805968214011828
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.3802442897205417,0.05848716177192933,0.139995644712549
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.3891912141845544,0.053511737714840975,0.13009873697156898
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.3981381386485672,0.048668860707162795,0.12211029188130683
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.40708506311257986,0.04422720597918301,0.11712402437609312
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.41603198757659265,0.04006079309248443,0.10961148632298277
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.42497891204060534,0.036203053886252064,0.10491284947452925
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.43392583650461813,0.03272089534391368,0.10061385614752927
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.44287276096863093,0.029668601727296,0.09682447426042468
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.4518196854326436,0.026917176031683476,0.09389304259917003
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.4607666098966564,0.024511227541776398,0.08766067803905332
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.4697135343606691,0.022461181685074157,0.08513323369550256
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.4786604588246819,0.020695348639120054,0.0825799059016931
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.4876073832886946,0.01920389285714489,0.08628034932010269
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.49655430775270737,0.017890790292010617,0.08062673452223545
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.50550123221672,0.013636626641684678,0.07301847325624582
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.5144481566807328,0.010595173656648508,0.06954338780030514
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.5233950811447456,0.008470622530054938,0.06866615011829619
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.5323420056087583,0.006800881960432091,0.06576239467348055
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.541288930072771,0.0054757349198403405,0.06404699806272957
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.5502358545367838,0.004442596464421248,0.0632223380371792
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.5591827790007966,0.0036049050779094417,0.0629486663052381
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.5681297034648093,0.0029332889741522368,0.06299993385417717
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.5770766279288221,0.0023929549427117425,0.06079262080533016
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.5860235523928348,0.001972652121406113,0.05965167135739054
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.5949704768568476,0.0016711286019065658,0.05940643011146672
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.6039174013208604,0.0014596383136171998,0.05779506329059258
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.612864325784873,0.0013156726592884974,0.058185247452465706
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.6218112502488857,0.0012246299896092195,0.05689772099850798
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.6307581747128985,0.0011678123408556482,0.05775787818550277
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.6397050991769113,0.001138436563477318,0.058263611174005095
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.648652023640924,0.0011248890442351865,0.05566286831435093
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.6575989481049367,0.001116631130006311,0.05498567434318351
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.6665458725689495,0.0011157454996877925,0.05635511994678879
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.6754927970329623,0.0011151557989666867,0.05540162864427406
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.6844397214969751,0.0011100458754107175,0.0587900907898369
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.6933866459609878,0.0011151684827539062,0.05918607869145077
NGC 4486,outer,stpsf_O2024062601-NRCA3_FP1-1,0.7023335704250004,0.0011036702094415543,0.056906397323137896
NGC 4486,outer,stpsf_field_1280_1024,0.0044734622320063725,0.9049224548255733,6.953550106460656
NGC 4486,outer,stpsf_field_1280_1024,0.013420386696019117,0.8172543209877524,4.35953888101456
NGC 4486,outer,stpsf_field_1280_1024,0.022367311160031864,0.7396840980606512,3.411146308369121
NGC 4486,outer,stpsf_field_1280_1024,0.031314235624044603,0.6785429749379623,2.7719920779835454
NGC 4486,outer,stpsf_field_1280_1024,0.04026116008805736,0.63227370583463,2.458330932990465
NGC 4486,outer,stpsf_field_1280_1024,0.0492080845520701,0.5913665382440559,2.079948943351089
NGC 4486,outer,stpsf_field_1280_1024,0.058155009016082844,0.5592110471853406,1.9711935806604186
NGC 4486,outer,stpsf_field_1280_1024,0.06710193348009559,0.527988802741652,1.9149701054853179
NGC 4486,outer,stpsf_field_1280_1024,0.07604885794410833,0.49773984434762114,1.741643533276321
NGC 4486,outer,stpsf_field_1280_1024,0.08499578240812108,0.46713947199254713,1.6347815463570663
NGC 4486,outer,stpsf_field_1280_1024,0.09394270687213382,0.43872666412801165,1.4913719262073257
NGC 4486,outer,stpsf_field_1280_1024,0.10288963133614656,0.40954526267165714,1.408141966001847
NGC 4486,outer,stpsf_field_1280_1024,0.1118365558001593,0.3849224087937216,1.3305039287135505
NGC 4486,outer,stpsf_field_1280_1024,0.12078348026417207,0.35947872064080355,1.2269760723069447
NGC 4486,outer,stpsf_field_1280_1024,0.1297304047281848,0.33795120472648116,1.140025603309943
NGC 4486,outer,stpsf_field_1280_1024,0.13867732919219755,0.3180019732233115,1.0502444551710965
NGC 4486,outer,stpsf_field_1280_1024,0.1476242536562103,0.29747006537846077,0.9497555448289035
NGC 4486,outer,stpsf_field_1280_1024,0.15657117812022303,0.27845141968630044,0.8880504603329727
NGC 4486,outer,stpsf_field_1280_1024,0.16551810258423577,0.2611245308986689,0.8059258070688601
NGC 4486,outer,stpsf_field_1280_1024,0.17446502704824854,0.2431573092495294,0.74385502837968
NGC 4486,outer,stpsf_field_1280_1024,0.18341195151226128,0.22714170556837057,0.6756056184709616
NGC 4486,outer,stpsf_field_1280_1024,0.19235887597627402,0.21131719375708538,0.6370533535514065
NGC 4486,outer,stpsf_field_1280_1024,0.20130580044028676,0.1972555952736102,0.5941597403490559
NGC 4486,outer,stpsf_field_1280_1024,0.2102527249042995,0.18383281626536777,0.5313906778271668
NGC 4486,outer,stpsf_field_1280_1024,0.21919964936831227,0.17171182788247982,0.49602864498480037
NGC 4486,outer,stpsf_field_1280_1024,0.228146573832325,0.1603190850121473,0.46656395338317475
NGC 4486,outer,stpsf_field_1280_1024,0.23709349829633775,0.14991027474779572,0.43390431741183205
NGC 4486,outer,stpsf_field_1280_1024,0.24604042276035049,0.14113982355747456,0.3858319810329227
NGC 4486,outer,stpsf_field_1280_1024,0.2549873472243632,0.13361630031912491,0.3602939902362881
NGC 4486,outer,stpsf_field_1280_1024,0.263934271688376,0.1265870117640238,0.3331474330385448
NGC 4486,outer,stpsf_field_1280_1024,0.2728811961523887,0.12053091731717278,0.31691978015604017
NGC 4486,outer,stpsf_field_1280_1024,0.2818281206164015,0.11487788115230844,0.2942688945612988
NGC 4486,outer,stpsf_field_1280_1024,0.2907750450804142,0.10967165891792127,0.2701640105112777
NGC 4486,outer,stpsf_field_1280_1024,0.299721969544427,0.10472773530800553,0.2579083217294031
NGC 4486,outer,stpsf_field_1280_1024,0.30866889400843966,0.09972304340900402,0.24184979798901213
NGC 4486,outer,stpsf_field_1280_1024,0.31761581847245246,0.09457465298775533,0.2239891091937763
NGC 4486,outer,stpsf_field_1280_1024,0.32656274293646514,0.08976840917575525,0.20925390093013996
NGC 4486,outer,stpsf_field_1280_1024,0.33550966740047794,0.08460482361527136,0.19223441426458934
NGC 4486,outer,stpsf_field_1280_1024,0.34445659186449074,0.07929758037639412,0.18097400995760282
NGC 4486,outer,stpsf_field_1280_1024,0.3534035163285034,0.07400591073280811,0.17044377912934894
NGC 4486,outer,stpsf_field_1280_1024,0.3623504407925162,0.06861035121162937,0.16110103041624438
NGC 4486,outer,stpsf_field_1280_1024,0.3712973652565289,0.06339085402135423,0.14805968214011828
NGC 4486,outer,stpsf_field_1280_1024,0.3802442897205417,0.058327954848517105,0.139995644712549
NGC 4486,outer,stpsf_field_1280_1024,0.3891912141845544,0.05331780559220082,0.13009873697156898
NGC 4486,outer,stpsf_field_1280_1024,0.3981381386485672,0.04859208380999457,0.12211029188130683
NGC 4486,outer,stpsf_field_1280_1024,0.40708506311257986,0.04408022550836764,0.11712402437609312
NGC 4486,outer,stpsf_field_1280_1024,0.41603198757659265,0.03985402753456985,0.10961148632298277
NGC 4486,outer,stpsf_field_1280_1024,0.42497891204060534,0.03604113387249794,0.10491284947452925
NGC 4486,outer,stpsf_field_1280_1024,0.43392583650461813,0.03262234258928196,0.10061385614752927
NGC 4486,outer,stpsf_field_1280_1024,0.44287276096863093,0.029527762886304893,0.09682447426042468
NGC 4486,outer,stpsf_field_1280_1024,0.4518196854326436,0.02682966956760777,0.09389304259917003
NGC 4486,outer,stpsf_field_1280_1024,0.4607666098966564,0.024458407677060322,0.08766067803905332
NGC 4486,outer,stpsf_field_1280_1024,0.4697135343606691,0.022410109351173567,0.08513323369550256
NGC 4486,outer,stpsf_field_1280_1024,0.4786604588246819,0.02062815138002698,0.0825799059016931
NGC 4486,outer,stpsf_field_1280_1024,0.4876073832886946,0.01916902536234303,0.08628034932010269
NGC 4486,outer,stpsf_field_1280_1024,0.49655430775270737,0.017834841029075656,0.08062673452223545
