galaxy,ring,variant,noise_model,psf_id,k,observed,predicted,residual,residual_sigma
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.13873614061255046,0.2566018197401049,0.25433919033352104,0.002262629406583838,1.005985890785458
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.1476868593617473,0.2303604698092719,0.23267899633325523,-0.0023185265239833164,-1.1921789556945486
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.1566375781109441,0.2063080010863811,0.21229092971889896,-0.00598292863251787,-3.5376419341659364
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.1655882968601409,0.18279743044291455,0.19152239135870597,-0.008724960915791419,-5.990586494573731
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.1745390156093377,0.1646868240556057,0.173160307475677,-0.008473483420071315,-6.5553056500313565
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.1834897343585345,0.1500929966251262,0.1553312574836102,-0.005238260858484001,-4.646924258125787
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.1924404531077313,0.13206873654460233,0.13829117485428624,-0.006222438309683914,-6.462011374468027
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.20139117185692812,0.1175937319529955,0.12358766053033945,-0.00599392857734396,-7.102825976362773
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.2103418906061249,0.10473444644371331,0.10910755144626283,-0.004373105002549518,-5.839858050227309
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.21929260935532174,0.09261889787683522,0.09457469914705458,-0.001955801270219354,-3.0523663410189315
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.22824332810451853,0.08370583520812322,0.08293407801827038,0.0007717571898528397,1.3531505874360918
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.23719404685371534,0.0751009012183622,0.07202309166620408,0.0030778095521581256,6.227959394762834
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.24614476560291212,0.06533855415983574,0.06161742116856281,0.003721132991272927,8.877696087993876
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.04027823437138563,0.7057514083745672,0.7481006271248289,-0.04234921875026176,-3.8182256702885917
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.049228953120582425,0.6607007713178695,0.5520206295866902,0.10868014173117935,11.84279339337647
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.05817967186977923,0.5885346756764142,0.5288543853627538,0.0596802903136604,7.504046523238992
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.06713039061897604,0.5442355035037743,0.5321568689981171,0.01207863450565716,1.774509213463716
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.07608110936817285,0.4980476095020328,0.47400200050186236,0.024045609000170443,4.104800610560892
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.08503182811736965,0.4467830207331467,0.4382384051704,0.00854461556274666,1.751333414464714
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.09398254686656646,0.402041178669252,0.37878340283817624,0.023257775831075744,5.507168377716342
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.10293326561576326,0.372727926435108,0.3642332027859613,0.008494723649146718,2.262554606704191
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.11188398436496007,0.3307514087119978,0.3488902000257937,-0.018138791313795866,-5.693924935712324
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.12083470311415687,0.296384176042071,0.3173636420180289,-0.0209794659759579,-7.675982490427235
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.12978542186335368,0.2703238239633731,0.29327126065601256,-0.022947436692639434,-9.504742613503735
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.13873614061255046,0.2566018197401049,0.2577099647999475,-0.0011081450598426357,-0.49269150834047204
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.1476868593617473,0.2303604698092719,0.22157607604839286,0.008784393760879056,4.516907299495642
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.1566375781109441,0.2063080010863811,0.2067060863480144,-0.0003980852616333186,-0.23538357239851962
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.1655882968601409,0.18279743044291455,0.17913894411063241,0.003658486332282135,2.5119285947843073
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.1745390156093377,0.1646868240556057,0.1570048162048443,0.0076820078507613965,5.942999705221302
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.1834897343585345,0.1500929966251262,0.135922369212097,0.014170627413029213,12.57093414349839
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.1924404531077313,0.13206873654460233,0.1308171804124414,0.0012515561321609359,1.2997428916607463
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.20139117185692812,0.1175937319529955,0.12102074523445183,-0.003427013281456337,-4.061022523504032
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.2103418906061249,0.10473444644371331,0.10019935488357198,0.004535091560141327,6.056175404105075
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.21929260935532174,0.09261889787683522,0.09335551677086562,-0.0007366188940303997,-1.1496212588331172
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.22824332810451853,0.08370583520812322,0.08932775114977809,-0.00562191594165487,-9.85711433464869
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.23719404685371534,0.0751009012183622,0.08186727555162082,-0.006766374333258621,-13.691784330109556
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.24614476560291212,0.06533855415983574,0.06260825962719815,0.002730294532637581,6.5138024220886885
NGC 4486,inner,winsor_3.5,constant,stpsf_field_768_1024,0.04027823437138563,0.7057514083745672,0.6095509470282375,0.09620046134632965,8.673479271772656
NGC 4486,inner,winsor_3.5,constant,stpsf_field_768_1024,0.049228953120582425,0.6607007713178695,0.5608023444774896,0.09989842684037997,10.885856519402575
NGC 4486,inner,winsor_3.5,constant,stpsf_field_768_1024,0.05817967186977923,0.5885346756764142,0.5237980539466585,0.0647366217297557,8.139816657463843
NGC 4486,inner,winsor_3.5,constant,stpsf_field_768_1024,0.06713039061897604,0.5442355035037743,0.48827303088755714,0.05596247261621712,8.221618364160053
NGC 4486,inner,winsor_3.5,constant,stpsf_field_768_1024,0.07608110936817285,0.4980476095020328,0.4544939020346245,0.04355370746740833,7.435007572615064
NGC 4486,inner,winsor_3.5,constant,stpsf_field_768_1024,0.08503182811736965,0.4467830207331467,0.4189678816535296,0.02781513907961708,5.701085337355743
NGC 4486,inner,winsor_3.5,constant,stpsf_field_768_1024,0.09398254686656646,0.402041178669252,0.38710607370616223,0.014935104963089751,3.536457585970204
NGC 4486,inner,winsor_3.5,constant,stpsf_field_768_1024,0.10293326561576326,0.372727926435108,0.3555979534310668,0.017129973004041177,4.56253798637757
NGC 4486,inner,winsor_3.5,constant,stpsf_field_768_1024,0.11188398436496007,0.3307514087119978,0.32890354616467365,0.0018478625473241639,0.5800601844939646
NGC 4486,inner,winsor_3.5,constant,stpsf_field_768_1024,0.12083470311415687,0.296384176042071,0.3010737318601634,-0.0046895558180923835,-1.7158181427882948
NGC 4486,inner,winsor_3.5,constant,stpsf_field_768_1024,0.12978542186335368,0.2703238239633731,0.2777542325696517,-0.007430408606278582,-3.0776475064203646
NGC 4486,inner,winsor_3.5,constant,stpsf_field_768_1024,0.13873614061255046,0.2566018197401049,0.2541790401492484,0.002422779590856461,1.0771901389562597
NGC 4486,inner,winsor_3.5,constant,stpsf_field_768_1024,0.1476868593617473,0.2303604698092719,0.2331610468422982,-0.0028005770330262747,-1.4400477924398447
NGC 4486,inner,winsor_3.5,constant,stpsf_field_768_1024,0.1566375781109441,0.2063080010863811,0.21232818027816555,-0.006020179191784464,-3.5596677928426392
NGC 4486,inner,winsor_3.5,constant,stpsf_field_768_1024,0.1655882968601409,0.18279743044291455,0.19244028142871392,-0.009642850985799367,-6.620812797013755
NGC 4486,inner,winsor_3.5,constant,stpsf_field_768_1024,0.1745390156093377,0.1646868240556057,0.17277682516804907,-0.008090001112443373,-6.258633831222351
NGC 4486,inner,winsor_3.5,constant,stpsf_field_768_1024,0.1834897343585345,0.1500929966251262,0.15585563233641522,-0.005762635711289016,-5.112103501710837
NGC 4486,inner,winsor_3.5,constant,stpsf_field_768_1024,0.1924404531077313,0.13206873654460233,0.13906078368663802,-0.00699204714203569,-7.261251283493475
NGC 4486,inner,winsor_3.5,constant,stpsf_field_768_1024,0.20139117185692812,0.1175937319529955,0.12290535793943641,-0.0053116259864409154,-6.2942950598076655
NGC 4486,inner,winsor_3.5,constant,stpsf_field_768_1024,0.2103418906061249,0.10473444644371331,0.10785340996265855,-0.0031189635189452364,-4.16507360419169
NGC 4486,inner,winsor_3.5,constant,stpsf_field_768_1024,0.21929260935532174,0.09261889787683522,0.09483066951730099,-0.002211771640465765,-3.451852400433685
NGC 4486,inner,winsor_3.5,constant,stpsf_field_768_1024,0.22824332810451853,0.08370583520812322,0.08284100292671406,0.0008648322814091558,1.5163426075053996
NGC 4486,inner,winsor_3.5,constant,stpsf_field_768_1024,0.23719404685371534,0.0751009012183622,0.0715241808741493,0.0035767203442128997,7.23750728974138
NGC 4486,inner,winsor_3.5,constant,stpsf_field_768_1024,0.24614476560291212,0.06533855415983574,0.062182325746022754,0.003156228413812981,7.529974528681789
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.04027823437138563,0.7057514083745672,0.7435176465220413,-0.03776623814747415,-3.4050219631035525
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.049228953120582425,0.6607007713178695,0.5489004442110491,0.11180032710682042,12.182797649574
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.05817967186977923,0.5885346756764142,0.5283412659065007,0.0601934097699135,7.5685648466497115
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.06713039061897604,0.5442355035037743,0.5326236189483106,0.011611884555463692,1.705937547799512
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.07608110936817285,0.4980476095020328,0.4705643142395882,0.027483295262444585,4.691644415107479
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.08503182811736965,0.4467830207331467,0.43750456290021245,0.00927845783293424,1.9017442175357677
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.09398254686656646,0.402041178669252,0.3807318143604208,0.02130936430883118,5.045807394618969
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.10293326561576326,0.372727926435108,0.3669812045899824,0.005746721845125591,1.5306291906791543
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.11188398436496007,0.3307514087119978,0.3470379706377372,-0.016286561925739407,-5.11249396179222
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.12083470311415687,0.296384176042071,0.3190503848632341,-0.022666208821163103,-8.293129207149484
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.12978542186335368,0.2703238239633731,0.290122862557372,-0.019799038593998897,-8.200687874264757
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.13873614061255046,0.2566018197401049,0.25774086384203115,-0.0011390441019262787,-0.5064295072741384
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.1476868593617473,0.2303604698092719,0.22107237316190415,0.009288096647367766,4.7759097197753775
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.1566375781109441,0.2063080010863811,0.20665665688332996,-0.0003486557969488713,-0.206156456751398
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.1655882968601409,0.18279743044291455,0.17819503245629853,0.004602397986616019,3.1600214015141357
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.1745390156093377,0.1646868240556057,0.1575882790623805,0.007098544993225209,5.491617767359646
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.1834897343585345,0.1500929966251262,0.13553637413900277,0.014556622486123438,12.913355018887499
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.1924404531077313,0.13206873654460233,0.13002919692270287,0.0020395396218994555,2.118064909519688
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.20139117185692812,0.1175937319529955,0.12182447800146504,-0.004230746048469541,-5.013448616329615
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.2103418906061249,0.10473444644371331,0.10173496806063237,0.002999478383080942,4.0055127813546445
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.21929260935532174,0.09261889787683522,0.0931111381377393,-0.000492240260904081,-0.7682261111884239
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.22824332810451853,0.08370583520812322,0.08939740474128896,-0.005691569533165741,-9.97924056749654
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.23719404685371534,0.0751009012183622,0.08236332520209652,-0.00726242398373432,-14.69554269416516
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.24614476560291212,0.06533855415983574,0.06201846739551989,0.0033200867643158466,7.9208997228783025
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_1280,0.04027823437138563,0.7057514083745672,0.6059105617376565,0.09984084663691073,9.001698138056978
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_1280,0.049228953120582425,0.6607007713178695,0.5602059178458519,0.10049485347201759,10.950848681358554
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_1280,0.05817967186977923,0.5885346756764142,0.5221131721680435,0.06642150350837062,8.351669367737776
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_1280,0.06713039061897604,0.5442355035037743,0.48747549506020554,0.05676000844356871,8.338786796820214
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_1280,0.07608110936817285,0.4980476095020328,0.45653398530403305,0.041513624197999754,7.086747104360589
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_1280,0.08503182811736965,0.4467830207331467,0.4222100884812164,0.0245729322519303,5.036551618754102
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_1280,0.09398254686656646,0.402041178669252,0.3885735028797673,0.013467675789484712,3.188987578514968
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_1280,0.10293326561576326,0.372727926435108,0.35725428742726467,0.01547363900784332,4.1213763585105285
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_1280,0.11188398436496007,0.3307514087119978,0.3281134187228709,0.0026379899891268987,0.8280880858817169
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_1280,0.12083470311415687,0.296384176042071,0.30068727735331735,-0.004303101311246338,-1.574421882688233
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_1280,0.12978542186335368,0.2703238239633731,0.27809242170086323,-0.007768597737490113,-3.2177241820815325
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_1280,0.13873614061255046,0.2566018197401049,0.25536933763356057,0.0012324821065443081,0.547972905426469
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_1280,0.1476868593617473,0.2303604698092719,0.23254292227601786,-0.002182452466745949,-1.1222101087668641
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_1280,0.1566375781109441,0.2063080010863811,0.21320339770607694,-0.006895396619695848,-4.077174529871717
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_1280,0.1655882968601409,0.18279743044291455,0.19153522222370484,-0.008737791780790288,-5.999396208143543
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_1280,0.1745390156093377,0.1646868240556057,0.17322324848108778,-0.008536424425482081,-6.603998437629255
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_1280,0.1834897343585345,0.1500929966251262,0.15519405234679695,-0.005101055721670744,-4.525207929782889
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_1280,0.1924404531077313,0.13206873654460233,0.13805254175707654,-0.005983805212474214,-6.21419055058075
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_1280,0.20139117185692812,0.1175937319529955,0.12327857562472493,-0.005684843671729431,-6.736559300313501
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_1280,0.2103418906061249,0.10473444644371331,0.10819486583605929,-0.0034604193923459814,-4.621054841759553
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_1280,0.21929260935532174,0.09261889787683522,0.09483133127406775,-0.0022124333972325244,-3.452885186387736
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_1280,0.22824332810451853,0.08370583520812322,0.08227125630592523,0.0014345789021979888,2.515300550167579
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_1280,0.23719404685371534,0.0751009012183622,0.07172255024216732,0.003378350976194877,6.836106115222725
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_1280,0.24614476560291212,0.06533855415983574,0.062349401205886404,0.002989152953949331,7.131374113187391
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_1280,0.04027823437138563,0.7057514083745672,0.7504653959474912,-0.044713987572924,-4.0314343501519305
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_1280,0.049228953120582425,0.6607007713178695,0.5487103795100592,0.11199039180781034,12.203508857245822
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_1280,0.05817967186977923,0.5885346756764142,0.5298953680959657,0.05863930758044844,7.3731560262448275
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_1280,0.06713039061897604,0.5442355035037743,0.5341640975995238,0.010071405904250486,1.479621107936903
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_1280,0.07608110936817285,0.4980476095020328,0.46809996995751635,0.029947639544516458,5.112330034407417
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_1280,0.08503182811736965,0.4467830207331467,0.4337306528430601,0.01305236789008657,2.6752576351658446
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_1280,0.09398254686656646,0.402041178669252,0.3784821577470663,0.023559020922185703,5.5784996800623885
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_1280,0.10293326561576326,0.372727926435108,0.364991679171598,0.0077362472635099655,2.0605357640345816
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_1280,0.11188398436496007,0.3307514087119978,0.34814250659409685,-0.017391097882099027,-5.459217440523879
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_1280,0.12083470311415687,0.296384176042071,0.3197128780030936,-0.023328701961022602,-8.535522685964308
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_1280,0.12978542186335368,0.2703238239633731,0.28982301450626324,-0.01949919054289012,-8.07649193085188
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_1280,0.13873614061255046,0.2566018197401049,0.2562493001146366,0.00035251962546828386,0.15673347496243073
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_1280,0.1476868593617473,0.2303604698092719,0.22135890343814302,0.009001566371128894,4.62857676413834
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_1280,0.1566375781109441,0.2063080010863811,0.20536696688420236,0.0009410342021787255,0.5564234941761027
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_1280,0.1655882968601409,0.18279743044291455,0.1788237538832549,0.003973676559659661,2.7283392283187227
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_1280,0.1745390156093377,0.1646868240556057,0.1566245688600965,0.008062255195509183,6.237168873184766
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_1280,0.1834897343585345,0.1500929966251262,0.13577803948618794,0.014314957138938267,12.69897078058361
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_1280,0.1924404531077313,0.13206873654460233,0.13098305394806936,0.0010856825965329664,1.1274829799340176
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_1280,0.20139117185692812,0.1175937319529955,0.12136572335162324,-0.0037719913986277442,-4.469822778679508
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_1280,0.2103418906061249,0.10473444644371331,0.10120999243469944,0.0035244540090138693,4.706566868436975
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_1280,0.21929260935532174,0.09261889787683522,0.0931156952124807,-0.0004967973356454769,-0.7753382149414725
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_1280,0.22824332810451853,0.08370583520812322,0.09029723649072266,-0.006591401282599441,-11.55694904413805
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_1280,0.23719404685371534,0.0751009012183622,0.0824775504751808,-0.007376649256818593,-14.926677970916034
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_1280,0.24614476560291212,0.06533855415983574,0.061910346811661326,0.0034282073481744085,8.178848494557226
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_768,0.04027823437138563,0.7057514083745672,0.6041594422769403,0.10159196609762688,9.159579900081384
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_768,0.049228953120582425,0.6607007713178695,0.5585309674008225,0.102169803917047,11.133366772968078
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_768,0.05817967186977923,0.5885346756764142,0.518513443836285,0.0700212318401292,8.80428996878661
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_768,0.06713039061897604,0.5442355035037743,0.4856894280313667,0.05854607547240753,8.601183377911713
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_768,0.07608110936817285,0.4980476095020328,0.45041371370985517,0.04763389579217764,8.131532228180983
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_768,0.08503182811736965,0.4467830207331467,0.41765325837810685,0.029129762355039834,5.970534986994613
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_768,0.09398254686656646,0.402041178669252,0.38789883980296674,0.014142338866285242,3.348739877666646
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_768,0.10293326561576326,0.372727926435108,0.3561544774660506,0.01657344896905738,4.41430879481103
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_768,0.11188398436496007,0.3307514087119978,0.3261982006463609,0.004553208065636916,1.4292917589662213
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_768,0.12083470311415687,0.296384176042071,0.3016844345698247,-0.005300258527753676,-1.9392625007900008
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_768,0.12978542186335368,0.2703238239633731,0.27652521671362734,-0.00620139275025422,-2.5685937268680084
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_768,0.13873614061255046,0.2566018197401049,0.25301065279810736,0.0035911669419975145,1.596665925313473
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_768,0.1476868593617473,0.2303604698092719,0.23308785494179407,-0.0027273851325221588,-1.402412750267291
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_768,0.1566375781109441,0.2063080010863811,0.21245430973807355,-0.006146308651692467,-3.6342467981944835
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_768,0.1655882968601409,0.18279743044291455,0.19255876502429103,-0.009761334581376485,-6.702164018451111
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_768,0.1745390156093377,0.1646868240556057,0.17251563829595995,-0.007828814240354254,-6.05657292032658
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_768,0.1834897343585345,0.1500929966251262,0.15619854744991235,-0.006105550824786143,-5.4163076264074705
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_768,0.1924404531077313,0.13206873654460233,0.13971588084967387,-0.007647144305071546,-7.94157065481312
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_768,0.20139117185692812,0.1175937319529955,0.12372659479780862,-0.006132862844813125,-7.267463561087582
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_768,0.2103418906061249,0.10473444644371331,0.10849984493586523,-0.0037653984921519196,-5.028324882180362
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_768,0.21929260935532174,0.09261889787683522,0.09505276127939583,-0.0024338634025606043,-3.798465029006035
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_768,0.22824332810451853,0.08370583520812322,0.08283031759154585,0.0008755176165773648,1.535077603110132
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_768,0.23719404685371534,0.0751009012183622,0.07189306674657167,0.00320783447179053,6.4910653167033585
NGC 4486,inner,winsor_3.5,constant,stpsf_field_1024_768,0.24614476560291212,0.06533855415983574,0.06142716427532799,0.003911389884507746,9.331601627179356
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_768,0.04027823437138563,0.7057514083745672,0.7484529850251518,-0.042701576650584605,-3.8499944258841916
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_768,0.049228953120582425,0.6607007713178695,0.5513351367508438,0.10936563456702575,11.917491032689904
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_768,0.05817967186977923,0.5885346756764142,0.5340366928324239,0.05449798284399021,6.852436483379103
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_768,0.06713039061897604,0.5442355035037743,0.5350625980381757,0.009172905465598569,1.3476196547972898
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_768,0.07608110936817285,0.4980476095020328,0.47486730042855374,0.023180309073479066,3.9570861705824374
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_768,0.08503182811736965,0.4467830207331467,0.43872413572150126,0.008058885011645422,1.651776431669749
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_768,0.09398254686656646,0.402041178669252,0.37977920377936614,0.02226197488988585,5.271374400955517
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_768,0.10293326561576326,0.372727926435108,0.3661863037966375,0.006541622638470468,1.7423496098638236
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_768,0.11188398436496007,0.3307514087119978,0.34984063888039,-0.0190892301683922,-5.992275989012106
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_768,0.12083470311415687,0.296384176042071,0.31817111667854214,-0.02178694063647113,-7.971421914989625
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_768,0.12978542186335368,0.2703238239633731,0.2913373212148453,-0.02101349725147217,-8.703712116520421
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_768,0.13873614061255046,0.2566018197401049,0.2589538789060156,-0.002352059165910747,-1.045747186133882
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_768,0.1476868593617473,0.2303604698092719,0.22117583024311738,0.009184639566154534,4.722712418056312
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_768,0.1566375781109441,0.2063080010863811,0.20650339820043873,-0.00019539711405763827,-0.11553623099368317
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_768,0.1655882968601409,0.18279743044291455,0.1781135329052213,0.0046838975376932435,3.215979257911336
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_768,0.1745390156093377,0.1646868240556057,0.15794269997725785,0.006744124078347846,5.217428592659484
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_768,0.1834897343585345,0.1500929966251262,0.13525767814073103,0.014835318484395177,13.160589593491393
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_768,0.1924404531077313,0.13206873654460233,0.12933473312802496,0.0027340034165773686,2.839266585939822
NGC 4486,inner,winsor_3.5,N(k),stpsf_field_1024_768,0.20139117185692812,0.1175937319529955,0.12089854270913908,-0.0033048107561435835,-3.916212110772491
