galaxy,ring,branch,requested_kmin,effective_kmin,kmax,psf_id,n_fit,P0,P1,P0_sigma_formal,Pr,P_fluctuation,mbar,mbar_sigma_formal,chi2,chi2_reduced,aicc,condition_number
NGC 1399,inner,normalized_full_3p5,0.04,0.04,0.25,stpsf_R2023101202-NRCA3_FP1-1,24,0.8857426765206725,-0.05588353164023331,0.013209354043159096,1.353447518706626e-05,0.8857291420454855,28.131257493114095,0.016192166707990622,387.4353716385523,17.610698710843284,392.00680020998084,21.429464452530368
NGC 1399,inner,normalized_full_3p5,0.04,0.04,0.25,stpsf_field_1280_1024,24,0.882363199864028,-0.05549908840518406,0.012358356781803949,1.353447518706626e-05,0.882349665388841,28.135408014699667,0.015207027231556317,341.9223475539444,15.541924888815656,346.49377612537296,21.342389750892735
NGC 1399,inner,normalized_full_3p5,0.04,0.04,0.25,stpsf_field_768_1024,24,0.8833052598581778,-0.05643490697661787,0.012743313043379325,1.353447518706626e-05,0.8832917253829907,28.13424942298891,0.015663994060132594,362.68537539514205,16.485698881597365,367.2568039665706,21.373585832365123
NGC 1399,inner,normalized_full_3p5,0.04,0.04,0.25,stpsf_field_1024_1280,24,0.8877185240148221,-0.054102783842532316,0.01170930709560285,1.353447518706626e-05,0.8877049895396351,28.128838175690454,0.014321445520904827,303.4056830893865,13.791167413153932,307.97711166081507,21.451444364239816
NGC 1399,inner,normalized_full_3p5,0.04,0.04,0.25,stpsf_field_1024_768,24,0.8813928674379552,-0.056816759709152474,0.01347691854143304,1.353447518706626e-05,0.8813793329627682,28.136602671194986,0.016601680844753917,407.17873611478325,18.508124368853785,411.7501646862118,21.33803466439549
NGC 1399,inner,normalized_union_3p5,0.01,0.01,0.25,stpsf_R2023101202-NRCA3_FP1-1,27,0.8907231916950878,-0.056595890231879754,0.01315732181772839,1.353447518706626e-05,0.8907096572199008,28.12516942544291,0.016038201157209345,458.5799687486461,18.34319874994584,463.0799687486461,20.918541217883238
NGC 1399,inner,normalized_union_3p5,0.01,0.01,0.25,stpsf_field_1280_1024,27,0.8871960857426149,-0.05619096995475856,0.012368154567307652,1.353447518706626e-05,0.8871825512674278,28.12947734876506,0.01513617820885512,408.6898374381461,16.347593497525846,413.1898374381461,20.830339943746264
NGC 1399,inner,normalized_union_3p5,0.01,0.01,0.25,stpsf_field_768_1024,27,0.8882853219169894,-0.057152451720333744,0.01273676542445832,1.353447518706626e-05,0.8882717874418024,28.128145156466292,0.015568171305623022,432.230130894093,17.28920523576372,436.730130894093,20.86431031714801
NGC 1399,inner,normalized_union_3p5,0.01,0.01,0.25,stpsf_field_1024_1280,27,0.8923754367801117,-0.05475833123517531,0.011706540293387949,1.353447518706626e-05,0.8923619023049246,28.12315727645001,0.014243340729990067,362.09761685895234,14.483904674358094,366.59761685895234,20.931233372279607
NGC 1399,inner,normalized_union_3p5,0.01,0.01,0.25,stpsf_field_1024_768,27,0.8864231767881611,-0.05754552755819674,0.013314591643801384,1.353447518706626e-05,0.886409642312974,28.130423648924694,0.016308638251636975,474.0880191048883,18.963520764195533,478.5880191048883,20.83038243670896
NGC 1399,inner,normalized_union_3p5,0.03,0.03,0.25,stpsf_R2023101202-NRCA3_FP1-1,25,0.8889800522074012,-0.05634400499428097,0.013668327696499559,1.353447518706626e-05,0.8889665177322141,28.12729631828284,0.016693765111025487,441.9585925776124,19.215590981635323,446.504047123067,21.229248685893573
NGC 1399,inner,normalized_union_3p5,0.03,0.03,0.25,stpsf_field_1280_1024,25,0.8854490822748112,-0.05593832244339249,0.012798817012409416,1.353447518706626e-05,0.8854355477996242,28.131617443723982,0.015694128209535023,390.85912747663855,16.993875107679937,395.4045820220931,21.13910517352762
NGC 1399,inner,normalized_union_3p5,0.03,0.03,0.25,stpsf_field_768_1024,25,0.886434098188672,-0.05688310763867044,0.013175327626282393,1.353447518706626e-05,0.886420563713485,28.130410271715867,0.016137859159626306,413.16034156262594,17.96349311141852,417.7057961080805,21.171080848881434
NGC 1399,inner,normalized_union_3p5,0.03,0.03,0.25,stpsf_field_1024_1280,25,0.8905425114503385,-0.05449777827969675,0.012043098410783838,1.353447518706626e-05,0.8905289769751514,28.125389689117988,0.014682989885929287,342.3213871491255,14.883538571701108,346.86684169458005,21.239252106640286
NGC 1399,inner,normalized_union_3p5,0.03,0.03,0.25,stpsf_field_1024_768,25,0.8844022046393953,-0.05725006602976854,0.01377112835555786,1.353447518706626e-05,0.8843886701642083,28.132901902453558,0.01690638193411533,453.22521921698166,19.70544431378181,457.7706737624362,21.132452272917682
NGC 1399,inner,normalized_union_3p5,0.04,0.04,0.25,stpsf_R2023101202-NRCA3_FP1-1,24,0.885790638994581,-0.05588675419666163,0.013210083542694144,1.353447518706626e-05,0.885777104519394,28.13119870179512,0.01619218412510744,387.4374117940736,17.610791445185164,392.0088403655022,21.429497829519622
NGC 1399,inner,normalized_union_3p5,0.04,0.04,0.25,stpsf_field_1280_1024,24,0.8824110314286076,-0.05550229611647277,0.012358972956660653,1.353447518706626e-05,0.8823974969534205,28.135349159286818,0.015206961079334778,341.9204540325711,15.541838819662324,346.49188260399967,21.34242372577707
NGC 1399,inner,normalized_union_3p5,0.04,0.04,0.25,stpsf_field_768_1024,24,0.8833531055947045,-0.05643816124138243,0.01274400553678084,1.353447518706626e-05,0.8833395711195174,28.134190612926496,0.0156639967882169,362.68663453205295,16.485756115093317,367.2580631034815,21.373619386723814
NGC 1399,inner,normalized_union_3p5,0.04,0.04,0.25,stpsf_field_1024_1280,24,0.8877666106857288,-0.05410591218933707,0.011709976250095651,1.353447518706626e-05,0.8877530762105418,28.12877936333032,0.014321488161840411,303.4084310703861,13.791292321381185,307.97985964181464,21.451478332357276
NGC 1399,inner,normalized_union_3p5,0.04,0.04,0.25,stpsf_field_1024_768,24,0.8814406159369623,-0.0568200348115634,0.013477614565230943,1.353447518706626e-05,0.8814270814617753,28.13654385330814,0.016601638859313088,407.1779595713725,18.508089071426024,411.7493881428011,21.33806801302365
NGC 1399,outer,no_winsor,0.01,0.01,0.25,stpsf_R2023101202-NRCA3_FP1-1,27,0.8573122468437868,-0.05150829697511546,0.008843389519409519,0.0030503352542893,0.8542619115894975,28.170532220040705,0.011239630426851345,695.3514185531649,27.814056742126596,699.8514185531649,20.36389692172161
NGC 1399,outer,no_winsor,0.01,0.01,0.25,stpsf_field_1280_1024,27,0.8552375904087315,-0.05144754829050857,0.00887386010842908,0.0030503352542893,0.8521872551544422,28.17317224091879,0.011305814699064302,703.5304446918649,28.141217787674595,708.0304446918649,20.316676913701563
NGC 1399,outer,no_winsor,0.01,0.01,0.25,stpsf_field_768_1024,27,0.8538595658139885,-0.05185116309291069,0.009524577877821188,0.0030503352542893,0.8508092305596991,28.174929345566582,0.012154521443292217,812.7712664627217,32.510850658508865,817.2712664627217,20.29244865491113
NGC 1399,outer,no_winsor,0.01,0.01,0.25,stpsf_field_1024_1280,27,0.8576740299682948,-0.04963689477265723,0.008178540314939505,0.0030503352542893,0.8546236947140055,28.170072504023473,0.010390230667516567,594.455797104436,23.77823188417744,598.955797104436,20.355261360844132
NGC 1399,outer,no_winsor,0.01,0.01,0.25,stpsf_field_1024_768,27,0.8547312067356376,-0.05269445954356298,0.009532645695135908,0.0030503352542893,0.8516808714813483,28.173817594975212,0.012152367048397944,812.489979605825,32.499599184233006,816.989979605825,20.318155569519924
NGC 1399,outer,no_winsor,0.03,0.03,0.25,stpsf_R2023101202-NRCA3_FP1-1,25,0.8555854718846055,-0.051257468895789235,0.00910909542320535,0.0030503352542893,0.8525351366303162,28.1727291100954,0.01160078249989976,659.106253421996,28.656793627043307,663.6517079674505,20.662131381928333
