galaxy,ring,variant,noise_model,psf_id,k,observed,predicted,residual,residual_sigma
NGC 1380,outer,raw,N(k),stpsf_field_1280_1024,0.2460923776584113,0.05698950379948295,0.07506151761200944,-0.01807201381252649,-88.0849076321695
NGC 1380,outer,raw,constant,stpsf_field_768_1024,0.04026966179864912,0.5463230342042937,0.48825127855407546,0.05807175565021827,11.84712006544388
NGC 1380,outer,raw,constant,stpsf_field_768_1024,0.04921847553168225,0.49794452437749165,0.4555256305578109,0.042418893819680725,10.45735531191825
NGC 1380,outer,raw,constant,stpsf_field_768_1024,0.0581672892647154,0.4561697948439523,0.4221738641968665,0.03399593064708584,10.113803491791414
NGC 1380,outer,raw,constant,stpsf_field_768_1024,0.06711610299774853,0.4249135933769346,0.39701195413548396,0.027901639241450615,9.298608861882512
NGC 1380,outer,raw,constant,stpsf_field_768_1024,0.07606491673078167,0.39577067139538064,0.37166930015113464,0.024101371244245995,9.440113601298961
NGC 1380,outer,raw,constant,stpsf_field_768_1024,0.0850137304638148,0.36225077374696457,0.34408334450758515,0.018167429239379418,8.147360566916877
NGC 1380,outer,raw,constant,stpsf_field_768_1024,0.09396254419684794,0.3297146235446169,0.3184731035709292,0.01124151997368772,5.850623789965407
NGC 1380,outer,raw,constant,stpsf_field_768_1024,0.10291135792988108,0.3057607483308152,0.2942771866539619,0.011483561676853271,6.712953142143583
NGC 1380,outer,raw,constant,stpsf_field_768_1024,0.11186017166291422,0.2734823364956995,0.2713718025505786,0.002110533945120896,1.46547572914852
NGC 1380,outer,raw,constant,stpsf_field_768_1024,0.12080898539594737,0.25574306612995273,0.24971740490331096,0.006025661226641776,4.527130073304003
NGC 1380,outer,raw,constant,stpsf_field_768_1024,0.1297577991289805,0.23413264108431736,0.23065060072364074,0.0034820403606766193,2.985085723093979
NGC 1380,outer,raw,constant,stpsf_field_768_1024,0.13870661286201363,0.21231630910857993,0.21201562964415488,0.0003006794644250521,0.2950942185638185
NGC 1380,outer,raw,constant,stpsf_field_768_1024,0.14765542659504677,0.19212008253216944,0.19481169158856504,-0.002691609056395594,-2.987945589052848
NGC 1380,outer,raw,constant,stpsf_field_768_1024,0.1566042403280799,0.17276372519993718,0.17818162317159258,-0.0054178979716554,-6.862181962826571
NGC 1380,outer,raw,constant,stpsf_field_768_1024,0.16555305406111304,0.15519099410135145,0.16213110866249558,-0.006940114561144128,-10.217773971985705
NGC 1380,outer,raw,constant,stpsf_field_768_1024,0.17450186779414617,0.13865055067119897,0.14610706057374176,-0.0074565099025427906,-12.569379835195488
NGC 1380,outer,raw,constant,stpsf_field_768_1024,0.1834506815271793,0.12672729566596747,0.13124831970160566,-0.004521024035638199,-8.505360248543422
NGC 1380,outer,raw,constant,stpsf_field_768_1024,0.19239949526021247,0.11304567908067305,0.1174659088124568,-0.004420229731783756,-9.56787531499354
NGC 1380,outer,raw,constant,stpsf_field_768_1024,0.2013483089932456,0.1014888115524081,0.10469874841971069,-0.0032099368673025874,-7.8677912379730515
NGC 1380,outer,raw,constant,stpsf_field_768_1024,0.21029712272627873,0.09008341044901642,0.09267895672092633,-0.0025955462719099015,-7.3282136770635535
NGC 1380,outer,raw,constant,stpsf_field_768_1024,0.21924593645931187,0.08037856856263406,0.08171327128810801,-0.0013347027254739519,-4.366256651735313
NGC 1380,outer,raw,constant,stpsf_field_768_1024,0.228194750192345,0.07092275423384681,0.07130698092357005,-0.00038422668972323826,-1.428043043791207
NGC 1380,outer,raw,constant,stpsf_field_768_1024,0.23714356392537814,0.0645989980515969,0.06238924183497033,0.002209756216626571,9.244976038664383
NGC 1380,outer,raw,constant,stpsf_field_768_1024,0.2460923776584113,0.05698950379948295,0.05391047379793923,0.00307903000154372,15.00751803845268
NGC 1380,outer,raw,N(k),stpsf_field_768_1024,0.04026966179864912,0.5463230342042937,0.33378702382722675,0.212536010377067,43.35910986286971
NGC 1380,outer,raw,N(k),stpsf_field_768_1024,0.04921847553168225,0.49794452437749165,0.3138876167800185,0.18405690759747317,45.37479191564099
NGC 1380,outer,raw,N(k),stpsf_field_768_1024,0.0581672892647154,0.4561697948439523,0.2936428725472155,0.16252692229673682,48.35182690831127
NGC 1380,outer,raw,N(k),stpsf_field_768_1024,0.06711610299774853,0.4249135933769346,0.27851011890656446,0.1464034744703701,48.790991573647645
NGC 1380,outer,raw,N(k),stpsf_field_768_1024,0.07606491673078167,0.39577067139538064,0.26336444134361964,0.132406230051761,51.86135844892057
NGC 1380,outer,raw,N(k),stpsf_field_768_1024,0.0850137304638148,0.36225077374696457,0.2467510693827156,0.11549970436424897,51.79696722242378
NGC 1380,outer,raw,N(k),stpsf_field_768_1024,0.09396254419684794,0.3297146235446169,0.23142860451152555,0.09828601903309134,51.15273757658593
NGC 1380,outer,raw,N(k),stpsf_field_768_1024,0.10291135792988108,0.3057607483308152,0.21714154966546284,0.08861919866535234,51.80418278537405
NGC 1380,outer,raw,N(k),stpsf_field_768_1024,0.11186017166291422,0.2734823364956995,0.20356222506587718,0.0699201114298223,48.54990677437084
NGC 1380,outer,raw,N(k),stpsf_field_768_1024,0.12080898539594737,0.25574306612995273,0.19089141700616247,0.06485164912379027,48.723590658164966
NGC 1380,outer,raw,N(k),stpsf_field_768_1024,0.1297577991289805,0.23413264108431736,0.17952635141314738,0.05460628967116998,46.81291392523354
NGC 1380,outer,raw,N(k),stpsf_field_768_1024,0.13870661286201363,0.21231630910857993,0.16843361049787067,0.04388269861070926,43.06755926867309
NGC 1380,outer,raw,N(k),stpsf_field_768_1024,0.14765542659504677,0.19212008253216944,0.15823422374137724,0.0338858587907922,37.61657067716982
NGC 1380,outer,raw,N(k),stpsf_field_768_1024,0.1566042403280799,0.17276372519993718,0.14849399668503607,0.024269728514901112,30.739466510619064
NGC 1380,outer,raw,N(k),stpsf_field_768_1024,0.16555305406111304,0.15519099410135145,0.13905470212008586,0.016136291981265594,23.75709835305025
NGC 1380,outer,raw,N(k),stpsf_field_768_1024,0.17450186779414617,0.13865055067119897,0.12960862537267526,0.009041925298523712,15.241902043186574
NGC 1380,outer,raw,N(k),stpsf_field_768_1024,0.1834506815271793,0.12672729566596747,0.12073299088360032,0.005994304782367149,11.277029542799651
NGC 1380,outer,raw,N(k),stpsf_field_768_1024,0.19239949526021247,0.11304567908067305,0.1126347734408268,0.0004109056398462485,0.8894320356263512
NGC 1380,outer,raw,N(k),stpsf_field_768_1024,0.2013483089932456,0.1014888115524081,0.1050877797694637,-0.0035989682170555898,-8.821335675579267
NGC 1380,outer,raw,N(k),stpsf_field_768_1024,0.21029712272627873,0.09008341044901642,0.09800939182378796,-0.007925981374771532,-22.378058038630858
NGC 1380,outer,raw,N(k),stpsf_field_768_1024,0.21924593645931187,0.08037856856263406,0.091598482883458,-0.011219914320823934,-36.704072450141915
NGC 1380,outer,raw,N(k),stpsf_field_768_1024,0.228194750192345,0.07092275423384681,0.08541949689656957,-0.014496742662722759,-53.879579609746166
