galaxy,ring,variant,k,Pk,Pk_error,Pk_count,E_median,E_mad,N_windowed
NGC 1380,outer,raw,0.4161198385860409,0.004229578470374732,1.2054934819248007e-05,129552,0.0402797641105932,0.00030992419944430016,0.17795956863240864
NGC 1380,outer,raw,0.42506865231907404,0.0035044652003138515,9.94786336493019e-06,132404,0.036240622333846534,0.00031267077510151615,0.1740168294026485
NGC 1380,outer,raw,0.43401746605210717,0.002879496230929493,7.985004413925636e-06,135214,0.03279180375516383,0.00026738874670206267,0.16951181303443313
NGC 1380,outer,raw,0.4429662797851403,0.0023515375587746224,6.539267844073641e-06,137970,0.02961368450355045,0.00019848283053775,0.1669379922377076
NGC 1380,outer,raw,0.45191509351817344,0.0019352673900830428,5.3030817301899544e-06,140772,0.026870645562054204,0.00015524569048027437,0.15628168043748192
NGC 1380,outer,raw,0.4608639072512066,0.0015947459341046821,4.3369150927228995e-06,143496,0.024444283204000126,0.00016920079291089335,0.1542544328066276
NGC 1380,outer,raw,0.4698127209842397,0.00131561376619319,3.488650893609891e-06,146408,0.022296279385007563,0.00025035539376939454,0.14503684839393738
NGC 1380,outer,raw,0.47876153471727284,0.001133622661684853,2.981472513454794e-06,149092,0.020486617069568797,0.00028919281901912164,0.13860562656479533
NGC 1380,outer,raw,0.487710348450306,0.0009853416148508272,2.5829882519401e-06,151888,0.018974131127175466,0.0002628077504935389,0.1373050978293679
NGC 1380,outer,raw,0.49665916218333916,0.0008600806964116838,2.255458550726402e-06,153503,0.017605560114872694,0.00025812135774589984,0.13979244189601467
NGC 1380,outer,raw,0.5056079759163723,0.0007527669592019716,2.1263764818299303e-06,128512,0.013344040426555893,0.00013187942188754807,0.1256367522582823
NGC 1380,outer,raw,0.5145567896494054,0.0006750695374394341,2.0339816053298965e-06,111760,0.010338711117179501,0.00012908145034662714,0.1173768433960509
NGC 1380,outer,raw,0.5235056033824386,0.0006203351919506001,1.979434579788705e-06,100682,0.008236779574899064,7.37778997563651e-05,0.11231659852475481
NGC 1380,outer,raw,0.5324544171154717,0.000580294425267972,1.93229181794953e-06,91754,0.006586349389753964,2.553241863141857e-05,0.10867708523421564
NGC 1380,outer,raw,0.5414032308485048,0.0005536282865787915,1.9091521628453937e-06,84134,0.0052924977402718084,4.973215779465493e-05,0.10233523556451118
NGC 1380,outer,raw,0.550352044581538,0.0005287788228511583,1.9252003690946942e-06,77420,0.004255522553276561,3.4286805193194194e-05,0.09643182874480498
NGC 1380,outer,raw,0.5593008583145711,0.0005283937741211496,1.9863878295150735e-06,71118,0.0034172378297822816,2.330331382230484e-05,0.09198724471974258
NGC 1380,outer,raw,0.5682496720476042,0.0005192394578519232,2.0299178869035048e-06,65434,0.002741590576175536,2.0239917918686496e-05,0.08967942997701087
NGC 1380,outer,raw,0.5771984857806374,0.0005071269195904465,2.080516829034515e-06,60000,0.0022045299663545725,2.7425747367080995e-05,0.08870631668468436
NGC 1380,outer,raw,0.5861472995136705,0.0005126116916983686,2.1767962054773557e-06,54948,0.001781950459566933,1.874716529955042e-05,0.08247035540440582
NGC 1380,outer,raw,0.5950961132467036,0.000521743066201036,2.3522452284475267e-06,50114,0.0014768480615216268,1.9726753756948012e-05,0.07922555357537991
NGC 1380,outer,raw,0.6040449269797368,0.0005179850810535251,2.417119096341542e-06,45458,0.0012655568674608245,1.2741900419421785e-05,0.0778448968930398
NGC 1380,outer,raw,0.6129937407127699,0.0005216111828879886,2.6011206357994928e-06,40934,0.0011201151780875845,8.262325194018516e-06,0.07474076845059907
NGC 1380,outer,raw,0.621942554445803,0.0005212784555694295,2.7013753534482726e-06,36586,0.0010316708522701032,2.0573303711927914e-06,0.07375728011249771
NGC 1380,outer,raw,0.6308913681788362,0.0005189154282996189,2.8716649289101032e-06,32436,0.0009737700672807255,5.272413089415103e-06,0.0725567340612612
NGC 1380,outer,raw,0.6398401819118693,0.0005399352603530004,3.17715001732363e-06,28344,0.0009432292425632775,3.903277801121363e-06,0.07422483792492324
NGC 1380,outer,raw,0.6487889956449024,0.0005335629305306296,3.4079121650040484e-06,24326,0.0009277274147044342,6.167323180350169e-07,0.06991743184578825
NGC 1380,outer,raw,0.6577378093779356,0.0005440909530533783,3.8364912042717674e-06,20376,0.0009189678918924744,1.9356284782507996e-06,0.06901478322742419
NGC 1380,outer,raw,0.6666866231109687,0.000546435759951632,4.260733934743325e-06,16520,0.0009165188449628747,1.1493398052116547e-06,0.07252004457233852
NGC 1380,outer,raw,0.6756354368440018,0.0005490350536142664,4.958690826983603e-06,12826,0.0009150756371472421,6.645312526928177e-06,0.06847856533852495
NGC 1380,outer,raw,0.684584250577035,0.0005435994052691384,5.763735351910056e-06,9106,0.0009178969156388766,7.94502735430917e-06,0.06373158934249731
NGC 1380,outer,raw,0.6935330643100681,0.0005536062314770643,7.544402492359067e-06,5454,0.0009167028731623193,3.9221580763592685e-06,0.06523755471949781
NGC 1380,outer,raw,0.7024818780431012,0.0005266563941580783,1.280980160613811e-05,1806,0.0009089332600684969,8.786093708393945e-06,0.06590129198451417
NGC 1380,outer,winsor_3.0,0.004474406866516569,8.395859587423455,1.2844600206514423,1389,0.9142751194807682,0.0008850703400415504,17.372791566947843
NGC 1380,outer,winsor_3.0,0.013423220599549706,0.7818875348382871,0.01223036425389147,4188,0.8188529695227412,0.0016503951331141725,8.426136569208392
NGC 1380,outer,winsor_3.0,0.022372034332582842,0.6419663632362878,0.0074860908368931936,6972,0.744410404783652,0.0036039955303195383,4.188058374972115
NGC 1380,outer,winsor_3.0,0.03132084806561598,0.579755627170976,0.00589762284959867,9748,0.6849795393212134,0.0011735777751306902,3.2121831781424466
NGC 1380,outer,winsor_3.0,0.04026966179864912,0.5356571250446767,0.00480354128660501,12540,0.6366925428578927,0.0015874343539864846,2.776923347255595
NGC 1380,outer,winsor_3.0,0.04921847553168225,0.4872426749866713,0.003969017231809881,15332,0.5953254493453097,0.0028262861753540823,2.4636221044312374
NGC 1380,outer,winsor_3.0,0.0581672892647154,0.4472345767707262,0.0032968745578866106,18120,0.5612195748212985,0.0006919381756273278,2.156561933574925
NGC 1380,outer,winsor_3.0,0.06711610299774853,0.4165286730117947,0.0029406443052142723,20900,0.5311219939593524,0.0009874609048262954,1.9735515257168812
NGC 1380,outer,winsor_3.0,0.07606491673078167,0.3876198720198559,0.0024987780725532526,23692,0.502085503791373,0.0021905554468313344,1.8223441371804194
NGC 1380,outer,winsor_3.0,0.0850137304638148,0.35460826691641856,0.0021817205075419736,26446,0.47163081024129905,0.0010299518176547819,1.6138328612650599
NGC 1380,outer,winsor_3.0,0.09396254419684794,0.32305677393659865,0.0018816727055125714,29296,0.44214815970873056,0.001087629023089114,1.4551964745530244
NGC 1380,outer,winsor_3.0,0.10291135792988108,0.29921427685392765,0.0016742605416559416,32056,0.41549790914465395,0.0012348616279016617,1.370750856538862
NGC 1380,outer,winsor_3.0,0.11186017166291422,0.26767551077328217,0.0014110069317982152,34844,0.38948531573464995,0.0008094166157476394,1.272035298320372
NGC 1380,outer,winsor_3.0,0.12080898539594737,0.2501430021330433,0.0013016285747696765,37592,0.3646395875008525,0.0012287076698073696,1.2364126860704832
NGC 1380,outer,winsor_3.0,0.1297577991289805,0.22920161956245483,0.0011406283452391028,40444,0.34273084158902895,0.0017002751504729104,1.1330025291369004
NGC 1380,outer,winsor_3.0,0.13870661286201363,0.2076790838316879,0.0009965845874046805,43188,0.322249514973968,0.0007805345749503648,1.0370947245967488
NGC 1380,outer,winsor_3.0,0.14765542659504677,0.1880465685848036,0.000882020554470704,45976,0.30258883465414466,0.0010465962219917192,0.9629052754032509
NGC 1380,outer,winsor_3.0,0.1566042403280799,0.16887379516599746,0.0007722466064454933,48772,0.28338764524891985,0.0015948587356025199,0.9323169336229146
NGC 1380,outer,winsor_3.0,0.16555305406111304,0.1516151478080548,0.0006632267060628897,51524,0.265777410127398,0.0012973561202556196,0.8894781032892523
NGC 1380,outer,winsor_3.0,0.17450186779414617,0.13562764288783807,0.0005803393026096474,54354,0.24757323370008455,0.000844866984016206,0.8389828758391679
NGC 1380,outer,winsor_3.0,0.1834506815271793,0.12376167758080385,0.000518760481030568,57196,0.23082845346035563,0.0007250537700878925,0.7518774076055101
NGC 1380,outer,winsor_3.0,0.19239949526021247,0.11017718119043254,0.0004499117817425991,59936,0.21553461248866151,0.0008402165673230247,0.7175842179836309
NGC 1380,outer,winsor_3.0,0.2013483089932456,0.09903857116406162,0.00039813787604104983,62664,0.2004436008430151,0.0012008397626515185,0.6701489867704329
NGC 1380,outer,winsor_3.0,0.21029712272627873,0.08788178464575858,0.0003453538108252276,65448,0.18681733001412357,0.0012236995288797878,0.6347631804640909
NGC 1380,outer,winsor_3.0,0.21924593645931187,0.07824679437460187,0.00029781807973171135,68324,0.17482297773620936,0.001181687732866831,0.6186357894511683
NGC 1380,outer,winsor_3.0,0.228194750192345,0.06900441580697939,0.00026156192282865545,71056,0.1630919365874949,0.0005185870118024412,0.5704416831391628
NGC 1380,outer,winsor_3.0,0.23714356392537814,0.0629377345080203,0.00023308422649979369,73868,0.15302688410875157,0.0011054591252112242,0.5132484583098701
NGC 1380,outer,winsor_3.0,0.2460923776584113,0.0553988326607591,0.00019957682100348801,76628,0.14344676071059914,0.00043836683491865546,0.4923029555485656
NGC 1380,outer,winsor_3.0,0.25504119139144443,0.050191221815151094,0.00017940667013308377,79436,0.13568281330739126,0.00046281663850264264,0.46235981952230454
NGC 1380,outer,winsor_3.0,0.26399000512447757,0.044043967487360065,0.00015394347100566391,82242,0.12861384877373386,0.000299142170785803,0.4291253798651055
NGC 1380,outer,winsor_3.0,0.2729388188575107,0.04021201750467962,0.00013757776712566396,85020,0.12231253855529563,0.0007086846938877213,0.41033846059592355
NGC 1380,outer,winsor_3.0,0.28188763259054384,0.03635193611902862,0.00012267537189178054,87784,0.11667817323809354,0.0005986164083321048,0.387695558017709
NGC 1380,outer,winsor_3.0,0.29083644632357697,0.032592507084247546,0.00010803239239688447,90532,0.11161526710979341,0.0005418774119636704,0.37905474342323503
NGC 1380,outer,winsor_3.0,0.2997852600566101,0.029575115519059038,9.785299973166393e-05,93368,0.10634050579748178,0.0005728115102548977,0.3483416841755258
NGC 1380,outer,winsor_3.0,0.30873407378964324,0.026017473221379414,8.412656469636535e-05,96192,0.10126728482615172,0.0007882024138603428,0.33523728804503833
NGC 1380,outer,winsor_3.0,0.31768288752267637,0.023551148927290953,7.515646214876043e-05,98900,0.0962652595793365,0.0003405727224485741,0.3182790506327711
NGC 1380,outer,winsor_3.0,0.3266317012557095,0.020754956159357362,6.625605897167112e-05,101744,0.09101746211855623,0.000653409883131219,0.2949942742534621
NGC 1380,outer,winsor_3.0,0.33558051498874264,0.018350598584240197,5.7806513385313755e-05,104448,0.08591701765133702,0.0003907877269283405,0.27629182366083016
NGC 1380,outer,winsor_3.0,0.3445293287217758,0.01611977544671111,5.007828439254464e-05,107344,0.08052688567811209,0.0006413835673894424,0.2719982513478119
NGC 1380,outer,winsor_3.0,0.3534781424548089,0.01373577444387319,4.195900745450516e-05,110086,0.07518269179260628,0.00037605946855395094,0.25846034720945965
NGC 1380,outer,winsor_3.0,0.36242695618784204,0.011859039516800136,3.599823398568041e-05,112888,0.06964767526846763,0.00045493439252376115,0.23606654527479262
NGC 1380,outer,winsor_3.0,0.37137576992087523,0.010127450552428705,3.0344114083028055e-05,115612,0.06430372733294056,0.0003978910897675131,0.2302325048027553
NGC 1380,outer,winsor_3.0,0.38032458365390837,0.008627977844645057,2.5766505286473385e-05,118492,0.05906542975324458,0.00043858423861074575,0.21813187050048607
NGC 1380,outer,winsor_3.0,0.3892733973869415,0.0071527730073538374,2.1043297986361475e-05,121236,0.05401474195963956,0.0003760828774470581,0.2091061442563352
NGC 1380,outer,winsor_3.0,0.39822221111997463,0.006042149742693167,1.744440796796172e-05,124044,0.04910380691325985,0.00034426537057617013,0.20168178832923664
NGC 1380,outer,winsor_3.0,0.40717102485300777,0.0049716805334097044,1.4292583114385128e-05,126732,0.0445240218145928,0.0002873633446784145,0.18889047416761404
NGC 1380,outer,winsor_3.0,0.4161198385860409,0.004117880056743729,1.1747432633797749e-05,129552,0.0402797641105932,0.00030992419944430016,0.17795956863240864
NGC 1380,outer,winsor_3.0,0.42506865231907404,0.003419001828468857,9.677432649936269e-06,132404,0.036240622333846534,0.00031267077510151615,0.1740168294026485
NGC 1380,outer,winsor_3.0,0.43401746605210717,0.002819723649892585,7.813054602905916e-06,135214,0.03279180375516383,0.00026738874670206267,0.16951181303443313
NGC 1380,outer,winsor_3.0,0.4429662797851403,0.0023191962346345686,6.439908651412489e-06,137970,0.02961368450355045,0.00019848283053775,0.1669379922377076
NGC 1380,outer,winsor_3.0,0.45191509351817344,0.0019081117784266988,5.2176423209474835e-06,140772,0.026870645562054204,0.00015524569048027437,0.15628168043748192
NGC 1380,outer,winsor_3.0,0.4608639072512066,0.0015904596779236194,4.31199736975288e-06,143496,0.024444283204000126,0.00016920079291089335,0.1542544328066276
NGC 1380,outer,winsor_3.0,0.4698127209842397,0.001321998118779037,3.5028743985331747e-06,146408,0.022296279385007563,0.00025035539376939454,0.14503684839393738
NGC 1380,outer,winsor_3.0,0.47876153471727284,0.0011495226916269808,3.013819892896908e-06,149092,0.020486617069568797,0.00028919281901912164,0.13860562656479533
NGC 1380,outer,winsor_3.0,0.487710348450306,0.0010109879963875776,2.645752273167221e-06,151888,0.018974131127175466,0.0002628077504935389,0.1373050978293679
NGC 1380,outer,winsor_3.0,0.49665916218333916,0.0008877710877436992,2.3235294444555554e-06,153503,0.017605560114872694,0.00025812135774589984,0.13979244189601467
NGC 1380,outer,winsor_3.0,0.5056079759163723,0.0007855620129575714,2.2044845042261327e-06,128512,0.013344040426555893,0.00013187942188754807,0.1256367522582823
NGC 1380,outer,winsor_3.0,0.5145567896494054,0.0007114291710047233,2.1415150117721867e-06,111760,0.010338711117179501,0.00012908145034662714,0.1173768433960509
NGC 1380,outer,winsor_3.0,0.5235056033824386,0.0006594941565840143,2.0985512477570395e-06,100682,0.008236779574899064,7.37778997563651e-05,0.11231659852475481
NGC 1380,outer,winsor_3.0,0.5324544171154717,0.000621250640782024,2.0721961924058524e-06,91754,0.006586349389753964,2.553241863141857e-05,0.10867708523421564
NGC 1380,outer,winsor_3.0,0.5414032308485048,0.0005953993464546035,2.05433296568345e-06,84134,0.0052924977402718084,4.973215779465493e-05,0.10233523556451118
NGC 1380,outer,winsor_3.0,0.550352044581538,0.0005707517038931731,2.077248341199251e-06,77420,0.004255522553276561,3.4286805193194194e-05,0.09643182874480498
NGC 1380,outer,winsor_3.0,0.5593008583145711,0.0005677138476436039,2.126296815116109e-06,71118,0.0034172378297822816,2.330331382230484e-05,0.09198724471974258
NGC 1380,outer,winsor_3.0,0.5682496720476042,0.0005581992556902997,2.1767271218568876e-06,65434,0.002741590576175536,2.0239917918686496e-05,0.08967942997701087
NGC 1380,outer,winsor_3.0,0.5771984857806374,0.0005464451739870315,2.2468713425436377e-06,60000,0.0022045299663545725,2.7425747367080995e-05,0.08870631668468436
NGC 1380,outer,winsor_3.0,0.5861472995136705,0.0005577797096472981,2.378017102155297e-06,54948,0.001781950459566933,1.874716529955042e-05,0.08247035540440582
NGC 1380,outer,winsor_3.0,0.5950961132467036,0.0005617157652183995,2.5394301344764213e-06,50114,0.0014768480615216268,1.9726753756948012e-05,0.07922555357537991
NGC 1380,outer,winsor_3.0,0.6040449269797368,0.0005516594572761754,2.589852003932937e-06,45458,0.0012655568674608245,1.2741900419421785e-05,0.0778448968930398
NGC 1380,outer,winsor_3.0,0.6129937407127699,0.0005585752756597775,2.8047101955686795e-06,40934,0.0011201151780875845,8.262325194018516e-06,0.07474076845059907
NGC 1380,outer,winsor_3.0,0.621942554445803,0.000559594313223016,2.8786735271850084e-06,36586,0.0010316708522701032,2.0573303711927914e-06,0.07375728011249771
NGC 1380,outer,winsor_3.0,0.6308913681788362,0.000553307036768481,3.0638666511019974e-06,32436,0.0009737700672807255,5.272413089415103e-06,0.0725567340612612
NGC 1380,outer,winsor_3.0,0.6398401819118693,0.0005739430234334823,3.348019442668393e-06,28344,0.0009432292425632775,3.903277801121363e-06,0.07422483792492324
NGC 1380,outer,winsor_3.0,0.6487889956449024,0.0005664020613816824,3.634309617300972e-06,24326,0.0009277274147044342,6.167323180350169e-07,0.06991743184578825
NGC 1380,outer,winsor_3.0,0.6577378093779356,0.0005782221457129454,4.0983484908738675e-06,20376,0.0009189678918924744,1.9356284782507996e-06,0.06901478322742419
NGC 1380,outer,winsor_3.0,0.6666866231109687,0.000577660943433837,4.515332262818766e-06,16520,0.0009165188449628747,1.1493398052116547e-06,0.07252004457233852
NGC 1380,outer,winsor_3.0,0.6756354368440018,0.0005830210974072542,5.266874173530695e-06,12826,0.0009150756371472421,6.645312526928177e-06,0.06847856533852495
NGC 1380,outer,winsor_3.0,0.684584250577035,0.0005718965021360942,6.074017088590345e-06,9106,0.0009178969156388766,7.94502735430917e-06,0.06373158934249731
NGC 1380,outer,winsor_3.0,0.6935330643100681,0.0005858753397285362,7.995501516995713e-06,5454,0.0009167028731623193,3.9221580763592685e-06,0.06523755471949781
NGC 1380,outer,winsor_3.0,0.7024818780431012,0.0005499267126771519,1.3128950982136523e-05,1806,0.0009089332600684969,8.786093708393945e-06,0.06590129198451417
NGC 1380,outer,winsor_3.5,0.004474406866516569,8.517922504685496,1.3065060868332565,1389,0.9142751194807682,0.0008850703400415504,17.372791566947843
NGC 1380,outer,winsor_3.5,0.013423220599549706,0.7929079854641041,0.012418256155848519,4188,0.8188529695227412,0.0016503951331141725,8.426136569208392
NGC 1380,outer,winsor_3.5,0.022372034332582842,0.6506671857218151,0.007594112422123444,6972,0.744410404783652,0.0036039955303195383,4.188058374972115
NGC 1380,outer,winsor_3.5,0.03132084806561598,0.5872609819676233,0.005970715877213728,9748,0.6849795393212134,0.0011735777751306902,3.2121831781424466
NGC 1380,outer,winsor_3.5,0.04026966179864912,0.54336814723043,0.004872635556344422,12540,0.6366925428578927,0.0015874343539864846,2.776923347255595
NGC 1380,outer,winsor_3.5,0.04921847553168225,0.4945328212714322,0.004028193570302002,15332,0.5953254493453097,0.0028262861753540823,2.4636221044312374
NGC 1380,outer,winsor_3.5,0.0581672892647154,0.45356387989765523,0.003342457253751154,18120,0.5612195748212985,0.0006919381756273278,2.156561933574925
NGC 1380,outer,winsor_3.5,0.06711610299774853,0.4224413936002604,0.002982789140179929,20900,0.5311219939593524,0.0009874609048262954,1.9735515257168812
NGC 1380,outer,winsor_3.5,0.07606491673078167,0.3934197411950403,0.0025372464021134506,23692,0.502085503791373,0.0021905554468313344,1.8223441371804194
NGC 1380,outer,winsor_3.5,0.0850137304638148,0.3600260462585318,0.0022156832642467855,26446,0.47163081024129905,0.0010299518176547819,1.6138328612650599
NGC 1380,outer,winsor_3.5,0.09396254419684794,0.327835031146264,0.0019094644445931937,29296,0.44214815970873056,0.001087629023089114,1.4551964745530244
NGC 1380,outer,winsor_3.5,0.10291135792988108,0.3038757633212784,0.0017001266150511206,32056,0.41549790914465395,0.0012348616279016617,1.370750856538862
NGC 1380,outer,winsor_3.5,0.11186017166291422,0.2717192246143004,0.001431275446064917,34844,0.38948531573464995,0.0008094166157476394,1.272035298320372
NGC 1380,outer,winsor_3.5,0.12080898539594737,0.25409207393460614,0.001322079410336698,37592,0.3646395875008525,0.0012287076698073696,1.2364126860704832
NGC 1380,outer,winsor_3.5,0.1297577991289805,0.23282284079097554,0.0011594662417181165,40444,0.34273084158902895,0.0017002751504729104,1.1330025291369004
NGC 1380,outer,winsor_3.5,0.13870661286201363,0.21094789243469314,0.0010122370262659916,43188,0.322249514973968,0.0007805345749503648,1.0370947245967488
NGC 1380,outer,winsor_3.5,0.14765542659504677,0.19091432797432484,0.0008952017618020302,45976,0.30258883465414466,0.0010465962219917192,0.9629052754032509
NGC 1380,outer,winsor_3.5,0.1566042403280799,0.1716471211645738,0.0007845788240839998,48772,0.28338764524891985,0.0015948587356025199,0.9323169336229146
NGC 1380,outer,winsor_3.5,0.16555305406111304,0.1541614128760716,0.0006745990116867348,51524,0.265777410127398,0.0012973561202556196,0.8894781032892523
NGC 1380,outer,winsor_3.5,0.17450186779414617,0.13782660862339544,0.0005897104425402396,54354,0.24757323370008455,0.000844866984016206,0.8389828758391679
NGC 1380,outer,winsor_3.5,0.1834506815271793,0.12588580461939175,0.0005279476138289311,57196,0.23082845346035563,0.0007250537700878925,0.7518774076055101
NGC 1380,outer,winsor_3.5,0.19239949526021247,0.11221328255875813,0.0004584749399934076,59936,0.21553461248866151,0.0008402165673230247,0.7175842179836309
NGC 1380,outer,winsor_3.5,0.2013483089932456,0.10077205906768988,0.0004051204688410141,62664,0.2004436008430151,0.0012008397626515185,0.6701489867704329
NGC 1380,outer,winsor_3.5,0.21029712272627873,0.08942368834875344,0.00035146767225328586,65448,0.18681733001412357,0.0012236995288797878,0.6347631804640909
NGC 1380,outer,winsor_3.5,0.21924593645931187,0.0797457603317379,0.000303373976571462,68324,0.17482297773620936,0.001181687732866831,0.6186357894511683
NGC 1380,outer,winsor_3.5,0.228194750192345,0.07036619814830405,0.00026685248097336935,71056,0.1630919365874949,0.0005185870118024412,0.5704416831391628
NGC 1380,outer,winsor_3.5,0.23714356392537814,0.06410854647643402,0.00023727997059211134,73868,0.15302688410875157,0.0011054591252112242,0.5132484583098701
NGC 1380,outer,winsor_3.5,0.2460923776584113,0.05650118583950607,0.0002034078815736628,76628,0.14344676071059914,0.00043836683491865546,0.4923029555485656
NGC 1380,outer,winsor_3.5,0.25504119139144443,0.051219362240338934,0.0001830698077279803,79436,0.13568281330739126,0.00046281663850264264,0.46235981952230454
NGC 1380,outer,winsor_3.5,0.26399000512447757,0.04496768661901708,0.00015713529451515953,82242,0.12861384877373386,0.000299142170785803,0.4291253798651055
NGC 1380,outer,winsor_3.5,0.2729388188575107,0.041043159834921523,0.00014037066017744712,85020,0.12231253855529563,0.0007086846938877213,0.41033846059592355
NGC 1380,outer,winsor_3.5,0.28188763259054384,0.03716507834956435,0.0001253872256734199,87784,0.11667817323809354,0.0005986164083321048,0.387695558017709
NGC 1380,outer,winsor_3.5,0.29083644632357697,0.03329504257256404,0.00011032457309082699,90532,0.11161526710979341,0.0005418774119636704,0.37905474342323503
NGC 1380,outer,winsor_3.5,0.2997852600566101,0.030203657525854813,9.981239034893538e-05,93368,0.10634050579748178,0.0005728115102548977,0.3483416841755258
NGC 1380,outer,winsor_3.5,0.30873407378964324,0.026569331415127267,8.590138514551317e-05,96192,0.10126728482615172,0.0007882024138603428,0.33523728804503833
NGC 1380,outer,winsor_3.5,0.31768288752267637,0.0240558146056465,7.680441310996942e-05,98900,0.0962652595793365,0.0003405727224485741,0.3182790506327711
NGC 1380,outer,winsor_3.5,0.3266317012557095,0.021224061073131167,6.775780241576062e-05,101744,0.09101746211855623,0.000653409883131219,0.2949942742534621
NGC 1380,outer,winsor_3.5,0.33558051498874264,0.018747599417760972,5.905841450838441e-05,104448,0.08591701765133702,0.0003907877269283405,0.27629182366083016
NGC 1380,outer,winsor_3.5,0.3445293287217758,0.016465474245271103,5.1194905689773895e-05,107344,0.08052688567811209,0.0006413835673894424,0.2719982513478119
NGC 1380,outer,winsor_3.5,0.3534781424548089,0.014046562771946715,4.290605566963975e-05,110086,0.07518269179260628,0.00037605946855395094,0.25846034720945965
NGC 1380,outer,winsor_3.5,0.36242695618784204,0.012121454119920152,3.6793210055805295e-05,112888,0.06964767526846763,0.00045493439252376115,0.23606654527479262
NGC 1380,outer,winsor_3.5,0.37137576992087523,0.010340326518648538,3.097853553603774e-05,115612,0.06430372733294056,0.0003978910897675131,0.2302325048027553
NGC 1380,outer,winsor_3.5,0.38032458365390837,0.008807786632893607,2.6284160749629605e-05,118492,0.05906542975324458,0.00043858423861074575,0.21813187050048607
NGC 1380,outer,winsor_3.5,0.3892733973869415,0.007302996540772841,2.145525216011869e-05,121236,0.05401474195963956,0.0003760828774470581,0.2091061442563352
NGC 1380,outer,winsor_3.5,0.39822221111997463,0.006159540280671974,1.780507004428337e-05,124044,0.04910380691325985,0.00034426537057617013,0.20168178832923664
NGC 1380,outer,winsor_3.5,0.40717102485300777,0.005065403827537297,1.4571016220529912e-05,126732,0.0445240218145928,0.0002873633446784145,0.18889047416761404
NGC 1380,outer,winsor_3.5,0.4161198385860409,0.0041908489719885075,1.1956720715414142e-05,129552,0.0402797641105932,0.00030992419944430016,0.17795956863240864
NGC 1380,outer,winsor_3.5,0.42506865231907404,0.003474985070685104,9.854049111973395e-06,132404,0.036240622333846534,0.00031267077510151615,0.1740168294026485
NGC 1380,outer,winsor_3.5,0.43401746605210717,0.002856983697282095,7.920226364185833e-06,135214,0.03279180375516383,0.00026738874670206267,0.16951181303443313
NGC 1380,outer,winsor_3.5,0.4429662797851403,0.0023369833817586845,6.503161025867247e-06,137970,0.02961368450355045,0.00019848283053775,0.1669379922377076
NGC 1380,outer,winsor_3.5,0.45191509351817344,0.0019204074110918028,5.258650715058342e-06,140772,0.026870645562054204,0.00015524569048027437,0.15628168043748192
NGC 1380,outer,winsor_3.5,0.4608639072512066,0.0015881588616458743,4.316848642523795e-06,143496,0.024444283204000126,0.00016920079291089335,0.1542544328066276
NGC 1380,outer,winsor_3.5,0.4698127209842397,0.0013124194146528756,3.481548721165144e-06,146408,0.022296279385007563,0.00025035539376939454,0.14503684839393738
NGC 1380,outer,winsor_3.5,0.47876153471727284,0.0011353430125643877,2.983206328203795e-06,149092,0.020486617069568797,0.00028919281901912164,0.13860562656479533
NGC 1380,outer,winsor_3.5,0.487710348450306,0.0009908778116649068,2.5966512059970793e-06,151888,0.018974131127175466,0.0002628077504935389,0.1373050978293679
NGC 1380,outer,winsor_3.5,0.49665916218333916,0.0008654209554808385,2.2705115652912866e-06,153503,0.017605560114872694,0.00025812135774589984,0.13979244189601467
NGC 1380,outer,winsor_3.5,0.5056079759163723,0.000760344510261498,2.1376774139381347e-06,128512,0.013344040426555893,0.00013187942188754807,0.1256367522582823
NGC 1380,outer,winsor_3.5,0.5145567896494054,0.000683968602338931,2.0615251603771455e-06,111760,0.010338711117179501,0.00012908145034662714,0.1173768433960509
NGC 1380,outer,winsor_3.5,0.5235056033824386,0.000629685795901726,2.0096823969565756e-06,100682,0.008236779574899064,7.37778997563651e-05,0.11231659852475481
NGC 1380,outer,winsor_3.5,0.5324544171154717,0.0005910628853157398,1.971356225720316e-06,91754,0.006586349389753964,2.553241863141857e-05,0.10867708523421564
NGC 1380,outer,winsor_3.5,0.5414032308485048,0.0005638415568547281,1.943779015581923e-06,84134,0.0052924977402718084,4.973215779465493e-05,0.10233523556451118
NGC 1380,outer,winsor_3.5,0.550352044581538,0.000539312698601942,1.9628984885198155e-06,77420,0.004255522553276561,3.4286805193194194e-05,0.09643182874480498
NGC 1380,outer,winsor_3.5,0.5593008583145711,0.0005397576843610157,2.0273547606439615e-06,71118,0.0034172378297822816,2.330331382230484e-05,0.09198724471974258
NGC 1380,outer,winsor_3.5,0.5682496720476042,0.0005308344677855922,2.071297345418975e-06,65434,0.002741590576175536,2.0239917918686496e-05,0.08967942997701087
NGC 1380,outer,winsor_3.5,0.5771984857806374,0.0005190644429690928,2.128569814433057e-06,60000,0.0022045299663545725,2.7425747367080995e-05,0.08870631668468436
NGC 1380,outer,winsor_3.5,0.5861472995136705,0.000526525835043635,2.23549759964021e-06,54948,0.001781950459566933,1.874716529955042e-05,0.08247035540440582
NGC 1380,outer,winsor_3.5,0.5950961132467036,0.0005323238594254433,2.397590642749864e-06,50114,0.0014768480615216268,1.9726753756948012e-05,0.07922555357537991
