galaxy,ring,variant,k,Pk,Pk_error,Pk_count,E_median,E_mad,N_windowed
NGC 3379,outer,raw,0.4518196854326436,0.007594758310707486,2.0398042553269e-05,141288,0.02838442557769071,0.00021966753706334038,0.15242865736483935
NGC 3379,outer,raw,0.4607666098966564,0.006475055450536965,1.7401502792270778e-05,144248,0.026003805974535756,0.0001626435310411505,0.1455823853239775
NGC 3379,outer,raw,0.4697135343606691,0.005679257498602299,1.5105104474155959e-05,146844,0.023919761962903463,0.0001629205071769171,0.14224629535221125
NGC 3379,outer,raw,0.4786604588246819,0.004929302251369102,1.2927131549508539e-05,149744,0.022134904036410594,0.00017685301566121555,0.14099052645990764
NGC 3379,outer,raw,0.4876073832886946,0.00443451189297739,1.1558313551556977e-05,152528,0.02063045416348549,0.00014903148850979792,0.14539941297994535
NGC 3379,outer,raw,0.49655430775270737,0.004127139964818338,1.0732046826174638e-05,154400,0.019284246626443836,0.00014957235170242852,0.14251222106242362
NGC 3379,outer,raw,0.50550123221672,0.0036930698263835803,1.0443670305292705e-05,129356,0.015054732850311508,0.00014110317318249087,0.12633000361132862
NGC 3379,outer,raw,0.5144481566807328,0.0034469546183824307,1.0268207478492363e-05,112460,0.012009415956100373,6.47831214218793e-05,0.11561963694086824
NGC 3379,outer,raw,0.5233950811447456,0.003266830192747581,1.0419913529167775e-05,101196,0.009868290439888508,0.00010832872979558092,0.10981581096843325
NGC 3379,outer,raw,0.5323420056087583,0.003194604842075244,1.0615154518599837e-05,92268,0.008226256505277101,6.389364549248878e-05,0.10432610902327126
NGC 3379,outer,raw,0.541288930072771,0.0031260860427606693,1.0914845778948665e-05,84588,0.006900515700880984,3.945708727628451e-05,0.10162570311996114
NGC 3379,outer,raw,0.5502358545367838,0.003071355067638329,1.1046354124866562e-05,77804,0.005855959037273792,3.447291155134075e-05,0.09599114437852682
NGC 3379,outer,raw,0.5591827790007966,0.003047307017087519,1.1514149036654429e-05,71636,0.005015109618234719,3.5702970459106004e-05,0.09168950521921257
NGC 3379,outer,raw,0.5681297034648093,0.0030680134592931964,1.1984041938048013e-05,65748,0.004350135279722989,3.350632849775621e-05,0.09129078977763583
NGC 3379,outer,raw,0.5770766279288221,0.003077862823161874,1.2574088308776116e-05,60388,0.0037966762863651665,2.7517586514312372e-05,0.08899509858104014
NGC 3379,outer,raw,0.5860235523928348,0.003112149171416841,1.3280784031438161e-05,55168,0.003377968283277456,3.5182794615865806e-05,0.08559674207334066
NGC 3379,outer,raw,0.5949704768568476,0.0031025504435061523,1.3822888910224217e-05,50428,0.003061294556133376,2.4446808756933087e-05,0.0813196572158142
NGC 3379,outer,raw,0.6039174013208604,0.003198095749876087,1.4754159548638837e-05,45708,0.002842264717625596,1.490227840670986e-05,0.07958759623745476
NGC 3379,outer,raw,0.612864325784873,0.0032719567434850295,1.6218406425434173e-05,41236,0.0026993218723534987,1.09816035670387e-05,0.07473597440445333
NGC 3379,outer,raw,0.6218112502488857,0.0032163817151876755,1.6726632057428344e-05,36844,0.002601582340437383,1.1350340426738793e-05,0.07384411317645166
NGC 3379,outer,raw,0.6307581747128985,0.003297324697015475,1.8226394839064823e-05,32636,0.002540128302114176,2.8704343872203162e-06,0.07561211795967966
NGC 3379,outer,raw,0.6397050991769113,0.0033204381326752378,1.9629593273226117e-05,28476,0.002511444627691706,1.0282969343684912e-05,0.07471130106852363
NGC 3379,outer,raw,0.648652023640924,0.0033739985180275523,2.165017683639135e-05,24452,0.0024932823628691612,1.3864637549940273e-05,0.07243616413154218
NGC 3379,outer,raw,0.6575989481049367,0.0033611110823908172,2.305269930936116e-05,20564,0.002489720595258508,5.682658080450815e-06,0.07001084201586667
NGC 3379,outer,raw,0.6665458725689495,0.003379822444641565,2.583410282647357e-05,16724,0.0024762055510007793,1.4887514307851375e-05,0.06768229858792224
NGC 3379,outer,raw,0.6754927970329623,0.0033563582666956988,2.9743257793702505e-05,12916,0.0024739161698166643,2.095901197016623e-05,0.06780879458974053
NGC 3379,outer,raw,0.6844397214969751,0.003404951090007897,3.617043458855559e-05,9188,0.0024775944031433196,2.2863201556394033e-05,0.06425177728855462
NGC 3379,outer,raw,0.6933866459609878,0.0033716859290485513,4.491772602177101e-05,5540,0.0024720578820018203,2.5414935393658707e-05,0.06654187324871838
NGC 3379,outer,raw,0.7023335704250004,0.0035017255002414063,7.969337482477484e-05,1872,0.0024875706626189,1.9314499034677766e-05,0.06061998616143202
NGC 3379,outer,winsor_3.0,0.0044734622320063725,9.25226893294178,1.51038123622045,1405,0.862303071288985,0.0044400362554546284,14.983512283665924
NGC 3379,outer,winsor_3.0,0.013420386696019117,1.733513462828914,0.026696832774997563,4216,0.7867299776058523,0.0023772697040557035,7.7905897924292695
NGC 3379,outer,winsor_3.0,0.022367311160031864,1.4468765979693747,0.017268991349585178,6984,0.7165871167410189,0.0022063910576286946,4.133406480816588
NGC 3379,outer,winsor_3.0,0.031314235624044603,1.368773619344125,0.01344324808883792,9800,0.6632256702474901,0.005192599908950954,3.219863053857204
NGC 3379,outer,winsor_3.0,0.04026116008805736,1.3127243727979958,0.011710833722048494,12576,0.6172599321481703,0.002294736645531611,2.4875390129870625
NGC 3379,outer,winsor_3.0,0.0492080845520701,1.2176506398891904,0.009847845604136431,15408,0.5816225753356304,0.001591425893293743,2.2799599521885585
NGC 3379,outer,winsor_3.0,0.058155009016082844,1.1269489332982097,0.008261523184041185,18184,0.5502897316328934,0.0018221601627629684,2.1165774176748067
NGC 3379,outer,winsor_3.0,0.06710193348009559,1.0400507262774537,0.007150169163480088,20960,0.5192266644741681,0.001932973187589487,1.8365634244423414
NGC 3379,outer,winsor_3.0,0.07604885794410833,0.9538182637080365,0.006213196132694393,23784,0.49096640959768667,0.0015812816200029293,1.6641295583516533
NGC 3379,outer,winsor_3.0,0.08499578240812108,0.8994232919746894,0.005485503733705485,26620,0.46282782731774186,0.0010771841162291777,1.6064245036441598
NGC 3379,outer,winsor_3.0,0.09394270687213382,0.8343392121456478,0.004928550301964595,29424,0.43529269247637653,0.0008889359954770825,1.4551771247568948
NGC 3379,outer,winsor_3.0,0.10288963133614656,0.7679741785886975,0.0043247646437220705,32192,0.4080526297297556,0.0017043911275805034,1.3876134092597312
NGC 3379,outer,winsor_3.0,0.1118365558001593,0.6970346412018619,0.0037076691851833645,34976,0.38308437816259344,0.0002858779955967906,1.271829364389579
NGC 3379,outer,winsor_3.0,0.12078348026417207,0.6476609493092758,0.0033722430317690427,37780,0.358727181638251,0.0008731796301332945,1.184215329462698
NGC 3379,outer,winsor_3.0,0.1297304047281848,0.60031987640684,0.002973043475976723,40544,0.3374953959967926,0.0011173397276927233,1.1231083306890848
NGC 3379,outer,winsor_3.0,0.13867732919219755,0.5559822199929874,0.002703068489711058,43408,0.3174978391138468,0.0006431357278412352,1.0268827541507626
NGC 3379,outer,winsor_3.0,0.1476242536562103,0.4975685810355008,0.0023083300299748736,46168,0.2979695226238504,0.0014791729048173896,0.9731172458492374
NGC 3379,outer,winsor_3.0,0.15657117812022303,0.46369322624948517,0.0021049114780473167,48984,0.2797459507843468,0.0019397400980707212,0.9110175982434967
NGC 3379,outer,winsor_3.0,0.16551810258423577,0.4108958836233202,0.0017862743884449932,51772,0.2619807277041329,0.001203480632160398,0.8547944657749755
NGC 3379,outer,winsor_3.0,0.17446502704824854,0.3734045812475365,0.0016042075597143414,54536,0.2440716187398632,0.0015743474214243358,0.7802338013363578
NGC 3379,outer,winsor_3.0,0.18341195151226128,0.3364833766903231,0.0014093585310461973,57456,0.22818778991611552,0.0006353529778814788,0.7154361432938698
NGC 3379,outer,winsor_3.0,0.19235887597627402,0.3045299436858546,0.0012561400646577323,60224,0.21349328998748598,0.001142445689030831,0.6882580536311322
NGC 3379,outer,winsor_3.0,0.20130580044028676,0.26901237578134607,0.0010872440033337855,62976,0.19912653294015945,0.0007182909324318402,0.6556604065891058
NGC 3379,outer,winsor_3.0,0.2102527249042995,0.2448246963880747,0.000958543385222603,65728,0.1857630939642689,0.0002668449992389957,0.6139108881113774
NGC 3379,outer,winsor_3.0,0.21919964936831227,0.21779288783571005,0.0008295402563782319,68560,0.17343625548153072,0.0012061818792978487,0.5655056427346413
NGC 3379,outer,winsor_3.0,0.228146573832325,0.1970288920881308,0.0007357271804349071,71328,0.16224172681712903,0.0005230648627873618,0.550426875686808
NGC 3379,outer,winsor_3.0,0.23709349829633775,0.17651883462943616,0.0006561587557423305,74140,0.15223786066379805,0.0004451558402396814,0.5141843069807281
NGC 3379,outer,winsor_3.0,0.24604042276035049,0.16083812179551268,0.000579545633315773,77000,0.1435308216251273,0.0008377868954890515,0.46716020758642274
NGC 3379,outer,winsor_3.0,0.2549873472243632,0.14226120220174282,0.0005042607165030651,79804,0.1354137603355219,0.0003236906945767609,0.4393436491751891
NGC 3379,outer,winsor_3.0,0.263934271688376,0.12885596252021267,0.00044749563200488295,82560,0.128670637733412,0.0007687122185493627,0.41571674142765264
NGC 3379,outer,winsor_3.0,0.2728811961523887,0.1165637154441152,0.00039971454823713317,85392,0.12226509477387133,0.00039702357026152944,0.4019166013992794
NGC 3379,outer,winsor_3.0,0.2818281206164015,0.10716473985905889,0.0003639504166476622,88168,0.11652911284197193,0.0005084321481419789,0.3739808504535221
NGC 3379,outer,winsor_3.0,0.2907750450804142,0.09430763777853217,0.0003108357755815469,90944,0.11116266781854811,0.0005384653166254293,0.36161474480675154
NGC 3379,outer,winsor_3.0,0.299721969544427,0.08492593957629657,0.00027913336896775217,93760,0.10616602586354432,0.0004734744835702701,0.3274919127505065
NGC 3379,outer,winsor_3.0,0.30866889400843966,0.07798906796183093,0.00025237435589227955,96512,0.10119249697113934,0.0002812458850866381,0.311593771519624
NGC 3379,outer,winsor_3.0,0.31761581847245246,0.06836032008875514,0.0002162771646858639,99352,0.09619519664743482,0.0006411168566390477,0.29832317204616593
NGC 3379,outer,winsor_3.0,0.32656274293646514,0.06133733258092266,0.0001928120505236875,102184,0.09107715762077137,0.00020920976090085607,0.28585825930117725
NGC 3379,outer,winsor_3.0,0.33550966740047794,0.054483485156075005,0.00016839093949475844,104988,0.08601040497685815,0.0004693132936595082,0.27169435948985493
NGC 3379,outer,winsor_3.0,0.34445659186449074,0.047340201019913423,0.0001463028064384043,107752,0.0807255233255345,0.00039063467343169414,0.25859894604869393
NGC 3379,outer,winsor_3.0,0.3534035163285034,0.04195836286306853,0.00012760213384153482,110508,0.07544839492739555,0.0004938149776664119,0.23902816082733053
NGC 3379,outer,winsor_3.0,0.3623504407925162,0.03604401803233811,0.00010914209910586329,113344,0.07014555729082837,0.0005257061320687099,0.23533327534178497
NGC 3379,outer,winsor_3.0,0.3712973652565289,0.03126675860343253,9.310297277515621e-05,116248,0.06495930388089727,0.0004933206563431668,0.22115864327436174
NGC 3379,outer,winsor_3.0,0.3802442897205417,0.0270030557174107,7.984722726789871e-05,118928,0.05981477654640764,0.0003768523268448863,0.20601328093854812
NGC 3379,outer,winsor_3.0,0.3891912141845544,0.023027386368302035,6.707699800293304e-05,121744,0.05478482537023929,0.00029819305734243655,0.1987856107207258
NGC 3379,outer,winsor_3.0,0.3981381386485672,0.019471812546007772,5.593509080959624e-05,124528,0.05006690103300623,0.0002731424024861371,0.1961099123478939
NGC 3379,outer,winsor_3.0,0.40708506311257986,0.01641955456862265,4.698210019060676e-05,127288,0.045594388361410575,0.0002257760854026038,0.1855988728972927
NGC 3379,outer,winsor_3.0,0.41603198757659265,0.013894286865057124,3.914459689697871e-05,130088,0.04149725092875702,0.0002683293447067248,0.1752148277678775
NGC 3379,outer,winsor_3.0,0.42497891204060534,0.011782889467600798,3.272021906802146e-05,133108,0.03763865923044953,0.0003065382406370701,0.1679373517231629
NGC 3379,outer,winsor_3.0,0.43392583650461813,0.01004193742223663,2.7538114407230132e-05,135768,0.03419234869369983,0.00024122528577657213,0.161050124877619
NGC 3379,outer,winsor_3.0,0.44287276096863093,0.008516222808278044,2.3153890084620683e-05,138528,0.031154182161572144,0.00022146101483387474,0.15829724261860947
NGC 3379,outer,winsor_3.0,0.4518196854326436,0.007390611647558338,1.9822154811339408e-05,141288,0.02838442557769071,0.00021966753706334038,0.15242865736483935
NGC 3379,outer,winsor_3.0,0.4607666098966564,0.006340755536364689,1.70356829662144e-05,144248,0.026003805974535756,0.0001626435310411505,0.1455823853239775
NGC 3379,outer,winsor_3.0,0.4697135343606691,0.005572476222202535,1.479365154050416e-05,146844,0.023919761962903463,0.0001629205071769171,0.14224629535221125
NGC 3379,outer,winsor_3.0,0.4786604588246819,0.004885286291170063,1.2788656743548267e-05,149744,0.022134904036410594,0.00017685301566121555,0.14099052645990764
NGC 3379,outer,winsor_3.0,0.4876073832886946,0.004424640076082387,1.1524723930394806e-05,152528,0.02063045416348549,0.00014903148850979792,0.14539941297994535
NGC 3379,outer,winsor_3.0,0.49655430775270737,0.004151467299575855,1.0792999564479269e-05,154400,0.019284246626443836,0.00014957235170242852,0.14251222106242362
NGC 3379,outer,winsor_3.0,0.50550123221672,0.0037665835235874525,1.064650329222957e-05,129356,0.015054732850311508,0.00014110317318249087,0.12633000361132862
NGC 3379,outer,winsor_3.0,0.5144481566807328,0.003520162795972364,1.0487874181472366e-05,112460,0.012009415956100373,6.47831214218793e-05,0.11561963694086824
NGC 3379,outer,winsor_3.0,0.5233950811447456,0.003372469969889418,1.0732227232411976e-05,101196,0.009868290439888508,0.00010832872979558092,0.10981581096843325
NGC 3379,outer,winsor_3.0,0.5323420056087583,0.0033229476811671398,1.103265109307316e-05,92268,0.008226256505277101,6.389364549248878e-05,0.10432610902327126
NGC 3379,outer,winsor_3.0,0.541288930072771,0.0032375872146724423,1.1270360806678489e-05,84588,0.006900515700880984,3.945708727628451e-05,0.10162570311996114
NGC 3379,outer,winsor_3.0,0.5502358545367838,0.0032030190827719504,1.1521044953443368e-05,77804,0.005855959037273792,3.447291155134075e-05,0.09599114437852682
NGC 3379,outer,winsor_3.0,0.5591827790007966,0.0031691876012689252,1.1928760073466805e-05,71636,0.005015109618234719,3.5702970459106004e-05,0.09168950521921257
NGC 3379,outer,winsor_3.0,0.5681297034648093,0.0031963236862456983,1.25384412310043e-05,65748,0.004350135279722989,3.350632849775621e-05,0.09129078977763583
NGC 3379,outer,winsor_3.0,0.5770766279288221,0.0031900171853026325,1.303059599382279e-05,60388,0.0037966762863651665,2.7517586514312372e-05,0.08899509858104014
NGC 3379,outer,winsor_3.0,0.5860235523928348,0.003222877878931132,1.3745462858886826e-05,55168,0.003377968283277456,3.5182794615865806e-05,0.08559674207334066
NGC 3379,outer,winsor_3.0,0.5949704768568476,0.003223341344140238,1.4294995892073053e-05,50428,0.003061294556133376,2.4446808756933087e-05,0.0813196572158142
NGC 3379,outer,winsor_3.0,0.6039174013208604,0.003332768779425425,1.540417005602335e-05,45708,0.002842264717625596,1.490227840670986e-05,0.07958759623745476
NGC 3379,outer,winsor_3.0,0.612864325784873,0.00339430702327962,1.6727839920343e-05,41236,0.0026993218723534987,1.09816035670387e-05,0.07473597440445333
NGC 3379,outer,winsor_3.0,0.6218112502488857,0.003314301941451307,1.729491127627647e-05,36844,0.002601582340437383,1.1350340426738793e-05,0.07384411317645166
NGC 3379,outer,winsor_3.0,0.6307581747128985,0.003392223351049458,1.8785733090416382e-05,32636,0.002540128302114176,2.8704343872203162e-06,0.07561211795967966
NGC 3379,outer,winsor_3.0,0.6397050991769113,0.003406780101649456,2.0152076366079133e-05,28476,0.002511444627691706,1.0282969343684912e-05,0.07471130106852363
NGC 3379,outer,winsor_3.0,0.648652023640924,0.003463027972709053,2.225445085280059e-05,24452,0.0024932823628691612,1.3864637549940273e-05,0.07243616413154218
NGC 3379,outer,winsor_3.0,0.6575989481049367,0.003470864769961201,2.3817236376708377e-05,20564,0.002489720595258508,5.682658080450815e-06,0.07001084201586667
NGC 3379,outer,winsor_3.0,0.6665458725689495,0.0034531314373380567,2.6466259532899166e-05,16724,0.0024762055510007793,1.4887514307851375e-05,0.06768229858792224
NGC 3379,outer,winsor_3.0,0.6754927970329623,0.0034516531980095726,3.0417982050479955e-05,12916,0.0024739161698166643,2.095901197016623e-05,0.06780879458974053
NGC 3379,outer,winsor_3.0,0.6844397214969751,0.00350223461517159,3.703590514745343e-05,9188,0.0024775944031433196,2.2863201556394033e-05,0.06425177728855462
NGC 3379,outer,winsor_3.0,0.6933866459609878,0.0034833142749189938,4.642335450323523e-05,5540,0.0024720578820018203,2.5414935393658707e-05,0.06654187324871838
NGC 3379,outer,winsor_3.0,0.7023335704250004,0.0035411799720008086,7.941205626556972e-05,1872,0.0024875706626189,1.9314499034677766e-05,0.06061998616143202
NGC 3379,outer,winsor_3.5,0.0044734622320063725,9.474366600795559,1.5456869243275193,1405,0.862303071288985,0.0044400362554546284,14.983512283665924
NGC 3379,outer,winsor_3.5,0.013420386696019117,1.7576567068541893,0.027061388702831226,4216,0.7867299776058523,0.0023772697040557035,7.7905897924292695
NGC 3379,outer,winsor_3.5,0.022367311160031864,1.4693062662509395,0.017540510506048247,6984,0.7165871167410189,0.0022063910576286946,4.133406480816588
NGC 3379,outer,winsor_3.5,0.031314235624044603,1.3896537317177886,0.013635848212856185,9800,0.6632256702474901,0.005192599908950954,3.219863053857204
NGC 3379,outer,winsor_3.5,0.04026116008805736,1.3330417917677324,0.011889300507274275,12576,0.6172599321481703,0.002294736645531611,2.4875390129870625
NGC 3379,outer,winsor_3.5,0.0492080845520701,1.238123815498128,0.010018304647332514,15408,0.5816225753356304,0.001591425893293743,2.2799599521885585
NGC 3379,outer,winsor_3.5,0.058155009016082844,1.1450685849490145,0.008388977916698643,18184,0.5502897316328934,0.0018221601627629684,2.1165774176748067
NGC 3379,outer,winsor_3.5,0.06710193348009559,1.0568923248639763,0.0072662568242257905,20960,0.5192266644741681,0.001932973187589487,1.8365634244423414
NGC 3379,outer,winsor_3.5,0.07604885794410833,0.9700000483472817,0.006314637663372382,23784,0.49096640959768667,0.0015812816200029293,1.6641295583516533
NGC 3379,outer,winsor_3.5,0.08499578240812108,0.9144284034347372,0.005578554133338659,26620,0.46282782731774186,0.0010771841162291777,1.6064245036441598
NGC 3379,outer,winsor_3.5,0.09394270687213382,0.8485050309720653,0.005013727209335331,29424,0.43529269247637653,0.0008889359954770825,1.4551771247568948
NGC 3379,outer,winsor_3.5,0.10288963133614656,0.7817122433671794,0.004400664695676042,32192,0.4080526297297556,0.0017043911275805034,1.3876134092597312
NGC 3379,outer,winsor_3.5,0.1118365558001593,0.7097652438869406,0.003776806067588551,34976,0.38308437816259344,0.0002858779955967906,1.271829364389579
NGC 3379,outer,winsor_3.5,0.12078348026417207,0.6595965484482821,0.0034333354631207,37780,0.358727181638251,0.0008731796301332945,1.184215329462698
NGC 3379,outer,winsor_3.5,0.1297304047281848,0.6119594664550362,0.0030306147011729748,40544,0.3374953959967926,0.0011173397276927233,1.1231083306890848
NGC 3379,outer,winsor_3.5,0.13867732919219755,0.5668319510212735,0.0027553842991145396,43408,0.3174978391138468,0.0006431357278412352,1.0268827541507626
NGC 3379,outer,winsor_3.5,0.1476242536562103,0.5074303543071256,0.0023528673538461293,46168,0.2979695226238504,0.0014791729048173896,0.9731172458492374
NGC 3379,outer,winsor_3.5,0.15657117812022303,0.4733191722724241,0.002147563817145246,48984,0.2797459507843468,0.0019397400980707212,0.9110175982434967
NGC 3379,outer,winsor_3.5,0.16551810258423577,0.4194465008882115,0.0018226720221364572,51772,0.2619807277041329,0.001203480632160398,0.8547944657749755
NGC 3379,outer,winsor_3.5,0.17446502704824854,0.3817810712746637,0.001640642929408944,54536,0.2440716187398632,0.0015743474214243358,0.7802338013363578
NGC 3379,outer,winsor_3.5,0.18341195151226128,0.34399817695858736,0.0014412651453723686,57456,0.22818778991611552,0.0006353529778814788,0.7154361432938698
NGC 3379,outer,winsor_3.5,0.19235887597627402,0.31161819306597205,0.0012868448325853014,60224,0.21349328998748598,0.001142445689030831,0.6882580536311322
NGC 3379,outer,winsor_3.5,0.20130580044028676,0.2752542582470208,0.0011120628607320863,62976,0.19912653294015945,0.0007182909324318402,0.6556604065891058
NGC 3379,outer,winsor_3.5,0.2102527249042995,0.2509740776188415,0.0009823868145792895,65728,0.1857630939642689,0.0002668449992389957,0.6139108881113774
NGC 3379,outer,winsor_3.5,0.21919964936831227,0.223219569486952,0.0008506055661608553,68560,0.17343625548153072,0.0012061818792978487,0.5655056427346413
NGC 3379,outer,winsor_3.5,0.228146573832325,0.2019276339786464,0.0007543926497433588,71328,0.16224172681712903,0.0005230648627873618,0.550426875686808
NGC 3379,outer,winsor_3.5,0.23709349829633775,0.1810706556973193,0.0006729208301220308,74140,0.15223786066379805,0.0004451558402396814,0.5141843069807281
NGC 3379,outer,winsor_3.5,0.24604042276035049,0.1651737270594125,0.0005952327009121124,77000,0.1435308216251273,0.0008377868954890515,0.46716020758642274
NGC 3379,outer,winsor_3.5,0.2549873472243632,0.1461569251135959,0.0005182332673084448,79804,0.1354137603355219,0.0003236906945767609,0.4393436491751891
NGC 3379,outer,winsor_3.5,0.263934271688376,0.13253824364534522,0.0004606864414490084,82560,0.128670637733412,0.0007687122185493627,0.41571674142765264
NGC 3379,outer,winsor_3.5,0.2728811961523887,0.11987262357602069,0.0004112800854282911,85392,0.12226509477387133,0.00039702357026152944,0.4019166013992794
NGC 3379,outer,winsor_3.5,0.2818281206164015,0.11036720596840716,0.00037472373884554197,88168,0.11652911284197193,0.0005084321481419789,0.3739808504535221
NGC 3379,outer,winsor_3.5,0.2907750450804142,0.09723409159515446,0.0003202955491826566,90944,0.11116266781854811,0.0005384653166254293,0.36161474480675154
NGC 3379,outer,winsor_3.5,0.299721969544427,0.08745929204955011,0.00028770581693745814,93760,0.10616602586354432,0.0004734744835702701,0.3274919127505065
NGC 3379,outer,winsor_3.5,0.30866889400843966,0.08043440504876197,0.00026038398627209,96512,0.10119249697113934,0.0002812458850866381,0.311593771519624
NGC 3379,outer,winsor_3.5,0.31761581847245246,0.07044514110183221,0.0002229151477818812,99352,0.09619519664743482,0.0006411168566390477,0.29832317204616593
NGC 3379,outer,winsor_3.5,0.32656274293646514,0.06333111551143843,0.00019924614522336364,102184,0.09107715762077137,0.00020920976090085607,0.28585825930117725
NGC 3379,outer,winsor_3.5,0.33550966740047794,0.05628917359549195,0.00017391329378497293,104988,0.08601040497685815,0.0004693132936595082,0.27169435948985493
NGC 3379,outer,winsor_3.5,0.34445659186449074,0.04886917928678341,0.0001511468100338195,107752,0.0807255233255345,0.00039063467343169414,0.25859894604869393
NGC 3379,outer,winsor_3.5,0.3534035163285034,0.04333867525507046,0.0001316623627225631,110508,0.07544839492739555,0.0004938149776664119,0.23902816082733053
NGC 3379,outer,winsor_3.5,0.3623504407925162,0.03724472473390854,0.00011297129579593428,113344,0.07014555729082837,0.0005257061320687099,0.23533327534178497
NGC 3379,outer,winsor_3.5,0.3712973652565289,0.03229239326535273,9.625767785455181e-05,116248,0.06495930388089727,0.0004933206563431668,0.22115864327436174
NGC 3379,outer,winsor_3.5,0.3802442897205417,0.027890811214141702,8.250231432647738e-05,118928,0.05981477654640764,0.0003768523268448863,0.20601328093854812
NGC 3379,outer,winsor_3.5,0.3891912141845544,0.023761759727932815,6.928989104364751e-05,121744,0.05478482537023929,0.00029819305734243655,0.1987856107207258
NGC 3379,outer,winsor_3.5,0.3981381386485672,0.020125366151706042,5.776815220324571e-05,124528,0.05006690103300623,0.0002731424024861371,0.1961099123478939
NGC 3379,outer,winsor_3.5,0.40708506311257986,0.016949479525848445,4.853793205632429e-05,127288,0.045594388361410575,0.0002257760854026038,0.1855988728972927
NGC 3379,outer,winsor_3.5,0.41603198757659265,0.01431139840859235,4.036481200178697e-05,130088,0.04149725092875702,0.0002683293447067248,0.1752148277678775
NGC 3379,outer,winsor_3.5,0.42497891204060534,0.012101817586492414,3.363807777002495e-05,133108,0.03763865923044953,0.0003065382406370701,0.1679373517231629
NGC 3379,outer,winsor_3.5,0.43392583650461813,0.010296455485369433,2.8244564702908715e-05,135768,0.03419234869369983,0.00024122528577657213,0.161050124877619
NGC 3379,outer,winsor_3.5,0.44287276096863093,0.00870646663534228,2.37026859933255e-05,138528,0.031154182161572144,0.00022146101483387474,0.15829724261860947
NGC 3379,outer,winsor_3.5,0.4518196854326436,0.007526140600348386,2.01930276150742e-05,141288,0.02838442557769071,0.00021966753706334038,0.15242865736483935
NGC 3379,outer,winsor_3.5,0.4607666098966564,0.006427969236467235,1.7266663969132256e-05,144248,0.026003805974535756,0.0001626435310411505,0.1455823853239775
NGC 3379,outer,winsor_3.5,0.4697135343606691,0.005635696248747115,1.4984751537667511e-05,146844,0.023919761962903463,0.0001629205071769171,0.14224629535221125
NGC 3379,outer,winsor_3.5,0.4786604588246819,0.004912378034260718,1.2872958481845456e-05,149744,0.022134904036410594,0.00017685301566121555,0.14099052645990764
NGC 3379,outer,winsor_3.5,0.4876073832886946,0.0044252990976738375,1.1518952513473229e-05,152528,0.02063045416348549,0.00014903148850979792,0.14539941297994535
NGC 3379,outer,winsor_3.5,0.49655430775270737,0.00412847570881952,1.0738550837389788e-05,154400,0.019284246626443836,0.00014957235170242852,0.14251222106242362
NGC 3379,outer,winsor_3.5,0.50550123221672,0.003712049303481996,1.0516498685270367e-05,129356,0.015054732850311508,0.00014110317318249087,0.12633000361132862
NGC 3379,outer,winsor_3.5,0.5144481566807328,0.0034646671632718984,1.032123721353481e-05,112460,0.012009415956100373,6.47831214218793e-05,0.11561963694086824
NGC 3379,outer,winsor_3.5,0.5233950811447456,0.003291363609326962,1.0512306471542497e-05,101196,0.009868290439888508,0.00010832872979558092,0.10981581096843325
NGC 3379,outer,winsor_3.5,0.5323420056087583,0.003227966300036817,1.0730192422538165e-05,92268,0.008226256505277101,6.389364549248878e-05,0.10432610902327126
NGC 3379,outer,winsor_3.5,0.541288930072771,0.0031593974653518634,1.1009427932238857e-05,84588,0.006900515700880984,3.945708727628451e-05,0.10162570311996114
NGC 3379,outer,winsor_3.5,0.5502358545367838,0.0031063928169997343,1.1164878055793024e-05,77804,0.005855959037273792,3.447291155134075e-05,0.09599114437852682
NGC 3379,outer,winsor_3.5,0.5591827790007966,0.0030865188868656403,1.1640198432672788e-05,71636,0.005015109618234719,3.5702970459106004e-05,0.09168950521921257
NGC 3379,outer,winsor_3.5,0.5681297034648093,0.0031134792854344987,1.2169379289727969e-05,65748,0.004350135279722989,3.350632849775621e-05,0.09129078977763583
NGC 3379,outer,winsor_3.5,0.5770766279288221,0.003109899917973967,1.2714967341125409e-05,60388,0.0037966762863651665,2.7517586514312372e-05,0.08899509858104014
NGC 3379,outer,winsor_3.5,0.5860235523928348,0.003138338913968108,1.3400995146870359e-05,55168,0.003377968283277456,3.5182794615865806e-05,0.08559674207334066
NGC 3379,outer,winsor_3.5,0.5949704768568476,0.003135309343675844,1.3967707252023485e-05,50428,0.003061294556133376,2.4446808756933087e-05,0.0813196572158142
NGC 3379,outer,winsor_3.5,0.6039174013208604,0.0032386122408059144,1.4989901084860661e-05,45708,0.002842264717625596,1.490227840670986e-05,0.07958759623745476
NGC 3379,outer,winsor_3.5,0.612864325784873,0.003321398729430868,1.6451575089689414e-05,41236,0.0026993218723534987,1.09816035670387e-05,0.07473597440445333
NGC 3379,outer,winsor_3.5,0.6218112502488857,0.0032453621872332453,1.694700707458139e-05,36844,0.002601582340437383,1.1350340426738793e-05,0.07384411317645166
NGC 3379,outer,winsor_3.5,0.6307581747128985,0.003324207374868824,1.838544845524236e-05,32636,0.002540128302114176,2.8704343872203162e-06,0.07561211795967966
NGC 3379,outer,winsor_3.5,0.6397050991769113,0.0033481624959534684,1.980898960671446e-05,28476,0.002511444627691706,1.0282969343684912e-05,0.07471130106852363
