event_id,run_id,job_id,target,attempt_id,created_at,level,event_type,message,payload_json
1669,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-6391437cae2b14b2dde7c0f79e44313407e273f34e9d972b6345e0c6396fdf62,IC 3393,118,1784577870.741894,INFO,ATTEMPT_ENDED,,"{""exit_code"":0,""state"":""SUCCEEDED""}"
1670,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-6391437cae2b14b2dde7c0f79e44313407e273f34e9d972b6345e0c6396fdf62,IC 3393,,1784577870.742656,INFO,JOB_STATE_CHANGED,,"{""from"":""VERIFYING"",""to"":""SUCCEEDED""}"
1671,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-6391437cae2b14b2dde7c0f79e44313407e273f34e9d972b6345e0c6396fdf62,IC 3393,118,1784577870.74509,INFO,ARTIFACTS_VERIFIED,,"{""artifact_count"":5,""artifact_manifest_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/artifact_manifests/IC_3393__F150W__F115W__6391437cae2b_result_artifacts.json"",""artifacts"":[{""exists"":true,""fits_valid"":true,""mtime_ns"":1784574709600285875,""mtime_utc"":""2026-07-20T19:11:49.600+00:00"",""name"":""clean_model_fits"",""ok"":true,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3393/F150W__F115W/6391437cae2b/jw07763-o058_t058_nircam_clear-f150w_i2d_01_модель_чистая.fits"",""relative_path"":""jw07763-o058_t058_nircam_clear-f150w_i2d_01_модель_чистая.fits"",""sha256"":""624848b8776a41edaa147773853b7cb5ec20f8acd53fb7658d93e212badf9dba"",""size_bytes"":173701440},{""exists"":true,""fits_valid"":true,""mtime_ns"":1784574709721996848,""mtime_utc"":""2026-07-20T19:11:49.721+00:00"",""name"":""clean_isophotes_fits"",""ok"":true,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3393/F150W__F115W/6391437cae2b/jw07763-o058_t058_nircam_clear-f150w_i2d_02_изофоты_чистые.fits"",""relative_path"":""jw07763-o058_t058_nircam_clear-f150w_i2d_02_изофоты_чистые.fits"",""sha256"":""ab497c4c5c2fb1fc4c8847b292a9e4795e524dd18fc4f4b21e557d08c88a17c9"",""size_bytes"":173701440},{""exists"":true,""fits_valid"":true,""mtime_ns"":1784574709838906385,""mtime_utc"":""2026-07-20T19:11:49.838+00:00"",""name"":""full_residual_fits"",""ok"":true,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3393/F150W__F115W/6391437cae2b/jw07763-o058_t058_nircam_clear-f150w_i2d_03_остатки_общие.fits"",""relative_path"":""jw07763-o058_t058_nircam_clear-f150w_i2d_03_остатки_общие.fits"",""sha256"":""73641da864d6c6eea4d540b56955bb36edc75c97f61973df60dcd4b3d11b5e23"",""size_bytes"":173701440},{""exists"":true,""fits_valid"":true,""mtime_ns"":1784574710055719207,""mtime_utc"":""2026-07-20T19:11:50.055+00:00"",""name"":""working_residual_fits"",""ok"":true,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3393/F150W__F115W/6391437cae2b/jw07763-o058_t058_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits"",""relative_path"":""jw07763-o058_t058_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits"",""sha256"":""3f8ad946f5b6af14f215c946f4315a8be7cb25e4c70f7297f050bb958b237397"",""size_bytes"":173701440},{""exists"":true,""fits_valid"":true,""mtime_ns"":1784577841595234449,""mtime_utc"":""2026-07-20T20:04:01.595+00:00"",""name"":""working_annuli_residual_fits"",""ok"":true,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3393/F150W__F115W/6391437cae2b/jw07763-o058_t058_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits"",""relative_path"":""jw07763-o058_t058_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits"",""sha256"":""b5b12ccb163fd6ecc49367dfd3afc9f1021f9f081a04a82a2bb9909b41e3b4b2"",""size_bytes"":173701440}],""target"":""IC 3393""}"
1672,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-2e91649b320028a6597d5347ace16b3461bd0055fdf7d3adab968fcf50af5bea,IC 3437,,1784577870.7803981,INFO,JOB_STATE_CHANGED,,"{""from"":""PENDING"",""to"":""READY""}"
1673,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-2e91649b320028a6597d5347ace16b3461bd0055fdf7d3adab968fcf50af5bea,IC 3437,,1784577870.783932,INFO,INPUT_READY_INITIAL,,"{""inputs"":{""color"":{""expected_size_bytes"":1215976320,""filter"":""F115W"",""final_exists"":true,""final_fits_error"":null,""final_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3437/jw07763-o075_t075_nircam_clear-f115w_i2d.fits"",""final_ready"":true,""final_size_bytes"":1215976320,""part_exists"":false,""part_metadata"":null,""part_metadata_error"":null,""part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3437/jw07763-o075_t075_nircam_clear-f115w_i2d.fits.part"",""part_size_bytes"":0,""restart_part_exists"":false,""restart_part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3437/jw07763-o075_t075_nircam_clear-f115w_i2d.fits.restart.part"",""restart_part_size_bytes"":0,""transfer_percent"":null},""signal"":{""expected_size_bytes"":1216137600,""filter"":""F150W"",""final_exists"":true,""final_fits_error"":null,""final_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3437/jw07763-o075_t075_nircam_clear-f150w_i2d.fits"",""final_ready"":true,""final_size_bytes"":1216137600,""part_exists"":false,""part_metadata"":null,""part_metadata_error"":null,""part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3437/jw07763-o075_t075_nircam_clear-f150w_i2d.fits.part"",""part_size_bytes"":0,""restart_part_exists"":false,""restart_part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3437/jw07763-o075_t075_nircam_clear-f150w_i2d.fits.restart.part"",""restart_part_size_bytes"":0,""transfer_percent"":null}},""program"":""7763"",""target"":""IC 3437""}"
1674,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-2e91649b320028a6597d5347ace16b3461bd0055fdf7d3adab968fcf50af5bea,IC 3437,,1784577870.895057,INFO,WORKER_START_REQUESTED,,"{""color_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3437/jw07763-o075_t075_nircam_clear-f115w_i2d.fits"",""command"":[""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/astro_env/bin/python3"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/code/run_sbf_batch.py"",""--worker"",""--job-id"",""job-2e91649b320028a6597d5347ace16b3461bd0055fdf7d3adab968fcf50af5bea"",""--galaxy"",""IC 3437"",""--signal"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3437/jw07763-o075_t075_nircam_clear-f150w_i2d.fits"",""--color"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3437/jw07763-o075_t075_nircam_clear-f115w_i2d.fits"",""--signal-filter"",""F150W"",""--color-filter"",""F115W"",""--template"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/code/sbf-3.ipynb"",""--batch-root"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch"",""--products-root"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products""],""filters"":{""color"":""F115W"",""signal"":""F150W""},""program"":""7763"",""signal_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3437/jw07763-o075_t075_nircam_clear-f150w_i2d.fits"",""target"":""IC 3437""}"
1675,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-2e91649b320028a6597d5347ace16b3461bd0055fdf7d3adab968fcf50af5bea,IC 3437,,1784577870.895519,INFO,JOB_STATE_CHANGED,,"{""from"":""READY"",""to"":""RUNNING""}"
1676,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-2e91649b320028a6597d5347ace16b3461bd0055fdf7d3adab968fcf50af5bea,IC 3437,119,1784577870.899308,INFO,ATTEMPT_STARTED,,"{""attempt_no"":1,""pid"":59945}"
1677,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-2e91649b320028a6597d5347ace16b3461bd0055fdf7d3adab968fcf50af5bea,IC 3437,119,1784581231.835892,INFO,WORKER_SUPERVISION_ENDED,,"{""completed"":true,""detail"":null,""duration_seconds"":3360.9723062499543,""ended_monotonic"":436022.687841083,""last_sample"":{""available_ram_bytes"":8943910912,""collector"":""psutil"",""disk"":{""free_bytes"":150391955456,""free_gib"":140.06342315673828,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data"",""total_bytes"":994662584320,""total_gib"":926.3517189025879,""used_bytes"":844270628864,""used_gib"":786.2882957458496},""disk_free_bytes"":150391955456,""monotonic"":435992.677718291,""pid"":59945,""swap"":{""free_bytes"":1192230912,""free_gib"":1.1103515625,""percent"":88.9,""total_bytes"":10737418240,""total_gib"":10.0,""used_bytes"":9545187328,""used_gib"":8.8896484375},""swap_used_bytes"":9545187328,""system_ram"":{""available_bytes"":8943910912,""available_gib"":8.329666137695312,""percent"":74.0,""total_bytes"":34359738368,""total_gib"":32.0,""used_bytes"":10135617536,""used_gib"":9.439529418945312},""timestamp_utc"":""2026-07-20T21:00:01.817+00:00"",""worker"":{""child_count"":1,""children_rss_bytes"":5439488,""children_rss_gib"":0.00506591796875,""pid"":59945,""rss_bytes"":5364449280,""rss_gib"":4.99603271484375,""status"":""sleeping"",""total_rss_bytes"":5369888768,""total_rss_gib"":5.0010986328125},""worker_children_rss_bytes"":5439488,""worker_rss_bytes"":5364449280,""worker_total_rss_bytes"":5369888768},""ok"":true,""reason"":""completed"",""returncode"":0,""sample_count"":112,""signal_name"":null,""started_monotonic"":432661.715534833,""termination"":null}"
1678,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-2e91649b320028a6597d5347ace16b3461bd0055fdf7d3adab968fcf50af5bea,IC 3437,,1784581232.286291,INFO,JOB_STATE_CHANGED,,"{""from"":""RUNNING"",""to"":""VERIFYING""}"
1679,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-2e91649b320028a6597d5347ace16b3461bd0055fdf7d3adab968fcf50af5bea,IC 3437,119,1784581232.288953,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":116,""kind"":""clean_model_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3437/F150W__F115W/2e91649b3200/jw07763-o075_t075_nircam_clear-f150w_i2d_01_модель_чистая.fits"",""verified"":true}"
1680,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-2e91649b320028a6597d5347ace16b3461bd0055fdf7d3adab968fcf50af5bea,IC 3437,119,1784581232.290524,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":117,""kind"":""clean_isophotes_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3437/F150W__F115W/2e91649b3200/jw07763-o075_t075_nircam_clear-f150w_i2d_02_изофоты_чистые.fits"",""verified"":true}"
1681,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-2e91649b320028a6597d5347ace16b3461bd0055fdf7d3adab968fcf50af5bea,IC 3437,119,1784581232.291915,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":118,""kind"":""full_residual_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3437/F150W__F115W/2e91649b3200/jw07763-o075_t075_nircam_clear-f150w_i2d_03_остатки_общие.fits"",""verified"":true}"
1682,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-2e91649b320028a6597d5347ace16b3461bd0055fdf7d3adab968fcf50af5bea,IC 3437,119,1784581232.293271,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":119,""kind"":""working_residual_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3437/F150W__F115W/2e91649b3200/jw07763-o075_t075_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits"",""verified"":true}"
1683,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-2e91649b320028a6597d5347ace16b3461bd0055fdf7d3adab968fcf50af5bea,IC 3437,119,1784581232.296082,INFO,ARTIFACT_RECORDED,,"{""artifact_id"":120,""kind"":""working_annuli_residual_fits"",""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3437/F150W__F115W/2e91649b3200/jw07763-o075_t075_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits"",""verified"":true}"
1684,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-2e91649b320028a6597d5347ace16b3461bd0055fdf7d3adab968fcf50af5bea,IC 3437,119,1784581232.2972422,INFO,ATTEMPT_ENDED,,"{""exit_code"":0,""state"":""SUCCEEDED""}"
1685,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-2e91649b320028a6597d5347ace16b3461bd0055fdf7d3adab968fcf50af5bea,IC 3437,,1784581232.298503,INFO,JOB_STATE_CHANGED,,"{""from"":""VERIFYING"",""to"":""SUCCEEDED""}"
1686,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-2e91649b320028a6597d5347ace16b3461bd0055fdf7d3adab968fcf50af5bea,IC 3437,119,1784581232.301419,INFO,ARTIFACTS_VERIFIED,,"{""artifact_count"":5,""artifact_manifest_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/artifact_manifests/IC_3437__F150W__F115W__2e91649b3200_result_artifacts.json"",""artifacts"":[{""exists"":true,""fits_valid"":true,""mtime_ns"":1784578105039388287,""mtime_utc"":""2026-07-20T20:08:25.039+00:00"",""name"":""clean_model_fits"",""ok"":true,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3437/F150W__F115W/2e91649b3200/jw07763-o075_t075_nircam_clear-f150w_i2d_01_модель_чистая.fits"",""relative_path"":""jw07763-o075_t075_nircam_clear-f150w_i2d_01_модель_чистая.fits"",""sha256"":""a131ce1c09fd71c6f9bd3f6074595e279477a146ccc04d314e44eb1153435682"",""size_bytes"":173701440},{""exists"":true,""fits_valid"":true,""mtime_ns"":1784578105272186858,""mtime_utc"":""2026-07-20T20:08:25.272+00:00"",""name"":""clean_isophotes_fits"",""ok"":true,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3437/F150W__F115W/2e91649b3200/jw07763-o075_t075_nircam_clear-f150w_i2d_02_изофоты_чистые.fits"",""relative_path"":""jw07763-o075_t075_nircam_clear-f150w_i2d_02_изофоты_чистые.fits"",""sha256"":""8bb4f9a5e4b19a674b2c18b4b53945c6bbe4f3765d12d5e723df478c4517760b"",""size_bytes"":173701440},{""exists"":true,""fits_valid"":true,""mtime_ns"":1784578105476695443,""mtime_utc"":""2026-07-20T20:08:25.476+00:00"",""name"":""full_residual_fits"",""ok"":true,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3437/F150W__F115W/2e91649b3200/jw07763-o075_t075_nircam_clear-f150w_i2d_03_остатки_общие.fits"",""relative_path"":""jw07763-o075_t075_nircam_clear-f150w_i2d_03_остатки_общие.fits"",""sha256"":""5f6a6dcede45cbeeb95052f8e0ed2315bccc6f60a1bfd33225ff81fcb02ddb51"",""size_bytes"":173701440},{""exists"":true,""fits_valid"":true,""mtime_ns"":1784578105670937639,""mtime_utc"":""2026-07-20T20:08:25.670+00:00"",""name"":""working_residual_fits"",""ok"":true,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3437/F150W__F115W/2e91649b3200/jw07763-o075_t075_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits"",""relative_path"":""jw07763-o075_t075_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits"",""sha256"":""9f46213b806e02798008fdb1f0530a78118285d7e60011e185bd34a234533242"",""size_bytes"":173701440},{""exists"":true,""fits_valid"":true,""mtime_ns"":1784581226761496243,""mtime_utc"":""2026-07-20T21:00:26.761+00:00"",""name"":""working_annuli_residual_fits"",""ok"":true,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3437/F150W__F115W/2e91649b3200/jw07763-o075_t075_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits"",""relative_path"":""jw07763-o075_t075_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits"",""sha256"":""3e9d441b1d21d2c669209a3884697d4879e0d48b5a381e48c5413b5610f3980a"",""size_bytes"":173701440}],""target"":""IC 3437""}"
1687,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-240047d6ad5dc73cfd4c360731d23b8d3128bfcd42c64e9ce5a7614a8dbe85d9,IC 3442,,1784581232.33499,INFO,JOB_STATE_CHANGED,,"{""from"":""PENDING"",""to"":""READY""}"
1688,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-240047d6ad5dc73cfd4c360731d23b8d3128bfcd42c64e9ce5a7614a8dbe85d9,IC 3442,,1784581232.338465,INFO,INPUT_READY_INITIAL,,"{""inputs"":{""color"":{""expected_size_bytes"":1216137600,""filter"":""F115W"",""final_exists"":true,""final_fits_error"":null,""final_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3442/jw07763-o055_t055_nircam_clear-f115w_i2d.fits"",""final_ready"":true,""final_size_bytes"":1216137600,""part_exists"":false,""part_metadata"":null,""part_metadata_error"":null,""part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3442/jw07763-o055_t055_nircam_clear-f115w_i2d.fits.part"",""part_size_bytes"":0,""restart_part_exists"":false,""restart_part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3442/jw07763-o055_t055_nircam_clear-f115w_i2d.fits.restart.part"",""restart_part_size_bytes"":0,""transfer_percent"":null},""signal"":{""expected_size_bytes"":1216258560,""filter"":""F150W"",""final_exists"":true,""final_fits_error"":null,""final_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3442/jw07763-o055_t055_nircam_clear-f150w_i2d.fits"",""final_ready"":true,""final_size_bytes"":1216258560,""part_exists"":false,""part_metadata"":null,""part_metadata_error"":null,""part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3442/jw07763-o055_t055_nircam_clear-f150w_i2d.fits.part"",""part_size_bytes"":0,""restart_part_exists"":false,""restart_part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3442/jw07763-o055_t055_nircam_clear-f150w_i2d.fits.restart.part"",""restart_part_size_bytes"":0,""transfer_percent"":null}},""program"":""7763"",""target"":""IC 3442""}"
1689,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-240047d6ad5dc73cfd4c360731d23b8d3128bfcd42c64e9ce5a7614a8dbe85d9,IC 3442,,1784581232.4514492,INFO,WORKER_START_REQUESTED,,"{""color_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3442/jw07763-o055_t055_nircam_clear-f115w_i2d.fits"",""command"":[""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/astro_env/bin/python3"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/code/run_sbf_batch.py"",""--worker"",""--job-id"",""job-240047d6ad5dc73cfd4c360731d23b8d3128bfcd42c64e9ce5a7614a8dbe85d9"",""--galaxy"",""IC 3442"",""--signal"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3442/jw07763-o055_t055_nircam_clear-f150w_i2d.fits"",""--color"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3442/jw07763-o055_t055_nircam_clear-f115w_i2d.fits"",""--signal-filter"",""F150W"",""--color-filter"",""F115W"",""--template"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/code/sbf-3.ipynb"",""--batch-root"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch"",""--products-root"",""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products""],""filters"":{""color"":""F115W"",""signal"":""F150W""},""program"":""7763"",""signal_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3442/jw07763-o055_t055_nircam_clear-f150w_i2d.fits"",""target"":""IC 3442""}"
1690,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-240047d6ad5dc73cfd4c360731d23b8d3128bfcd42c64e9ce5a7614a8dbe85d9,IC 3442,,1784581232.452194,INFO,JOB_STATE_CHANGED,,"{""from"":""READY"",""to"":""RUNNING""}"
1691,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-240047d6ad5dc73cfd4c360731d23b8d3128bfcd42c64e9ce5a7614a8dbe85d9,IC 3442,120,1784581232.456406,INFO,ATTEMPT_STARTED,,"{""attempt_no"":1,""pid"":84780}"
1692,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-240047d6ad5dc73cfd4c360731d23b8d3128bfcd42c64e9ce5a7614a8dbe85d9,IC 3442,120,1784581622.585369,INFO,WORKER_SUPERVISION_ENDED,,"{""completed"":true,""detail"":null,""duration_seconds"":390.1257860829937,""ended_monotonic"":436413.444096166,""last_sample"":{""available_ram_bytes"":11982077952,""collector"":""psutil"",""disk"":{""free_bytes"":151370461184,""free_gib"":140.97472763061523,""path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data"",""total_bytes"":994662584320,""total_gib"":926.3517189025879,""used_bytes"":843292123136,""used_gib"":785.3769912719727},""disk_free_bytes"":151370461184,""monotonic"":436383.43386875,""pid"":84780,""swap"":{""free_bytes"":1217396736,""free_gib"":1.1337890625,""percent"":88.7,""total_bytes"":10737418240,""total_gib"":10.0,""used_bytes"":9520021504,""used_gib"":8.8662109375},""swap_used_bytes"":9520021504,""system_ram"":{""available_bytes"":11982077952,""available_gib"":11.1591796875,""percent"":65.1,""total_bytes"":34359738368,""total_gib"":32.0,""used_bytes"":13838712832,""used_gib"":12.8883056640625},""timestamp_utc"":""2026-07-20T21:06:32.569+00:00"",""worker"":{""child_count"":9,""children_rss_bytes"":1541783552,""children_rss_gib"":1.4358978271484375,""pid"":84780,""rss_bytes"":5925175296,""rss_gib"":5.51824951171875,""status"":""sleeping"",""total_rss_bytes"":7466958848,""total_rss_gib"":6.9541473388671875},""worker_children_rss_bytes"":1541783552,""worker_rss_bytes"":5925175296,""worker_total_rss_bytes"":7466958848},""ok"":false,""reason"":""completed"",""returncode"":1,""sample_count"":13,""signal_name"":null,""started_monotonic"":436023.318310083,""termination"":null}"
1693,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-240047d6ad5dc73cfd4c360731d23b8d3128bfcd42c64e9ce5a7614a8dbe85d9,IC 3442,120,1784581622.590451,ERROR,ATTEMPT_ENDED,worker exited 1; required artifacts are absent or invalid,"{""exit_code"":1,""state"":""FAILED""}"
1694,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-240047d6ad5dc73cfd4c360731d23b8d3128bfcd42c64e9ce5a7614a8dbe85d9,IC 3442,,1784581622.5939991,INFO,JOB_STATE_CHANGED,worker exited 1; required artifacts are absent or invalid,"{""from"":""RUNNING"",""to"":""RETRY_WAIT""}"
1695,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-4999086c503725a77c7e89f77721b20a22967dae0d72118872b2b9c11e618c7b,IC 3443,,1784581622.6377,INFO,JOB_STATE_CHANGED,,"{""from"":""PENDING"",""to"":""READY""}"
1696,run-20260720T164920Z-5f8824d560b3-6a51d38a,job-4999086c503725a77c7e89f77721b20a22967dae0d72118872b2b9c11e618c7b,IC 3443,,1784581622.641577,INFO,INPUT_READY_INITIAL,,"{""inputs"":{""color"":{""expected_size_bytes"":1216140480,""filter"":""F115W"",""final_exists"":true,""final_fits_error"":null,""final_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3443/jw07763-o076_t076_nircam_clear-f115w_i2d.fits"",""final_ready"":true,""final_size_bytes"":1216140480,""part_exists"":false,""part_metadata"":null,""part_metadata_error"":null,""part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3443/jw07763-o076_t076_nircam_clear-f115w_i2d.fits.part"",""part_size_bytes"":0,""restart_part_exists"":false,""restart_part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3443/jw07763-o076_t076_nircam_clear-f115w_i2d.fits.restart.part"",""restart_part_size_bytes"":0,""transfer_percent"":null},""signal"":{""expected_size_bytes"":1216258560,""filter"":""F150W"",""final_exists"":true,""final_fits_error"":null,""final_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3443/jw07763-o076_t076_nircam_clear-f150w_i2d.fits"",""final_ready"":true,""final_size_bytes"":1216258560,""part_exists"":false,""part_metadata"":null,""part_metadata_error"":null,""part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3443/jw07763-o076_t076_nircam_clear-f150w_i2d.fits.part"",""part_size_bytes"":0,""restart_part_exists"":false,""restart_part_path"":""/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/IC 3443/jw07763-o076_t076_nircam_clear-f150w_i2d.fits.restart.part"",""restart_part_size_bytes"":0,""transfer_percent"":null}},""program"":""7763"",""target"":""IC 3443""}"
