program,obsid,galaxy,status,method_generation,signal_filter,color_filter,color_name,mbar,sigma_mbar,absolute_mbar,sigma_absolute_mbar,external_distance_modulus,color,color_sigma,mbar_inner,mbar_outer,inner_outer_delta,selected_region,selection_method,qc_status,qc_reasons,k_stability_mag,Pr_over_P0,uses_two_annuli,result_json,worker_log,clean_model_fits,clean_isophotes_fits,full_residual_fits,working_residual_fits,working_annuli_residual_fits,error,model_id,model_residual
7763,o064_t064,PGC 041723,done,sbf3_single_annulus_qc_v1,F150W,F115W,F115W-F150W,29.10591750785967,0.08431170146538042,,,,0.21081915206419585,0.2439812825770611,29.10591750785967,29.20825383274949,-0.1023363248898228,circular_inner_lit,single_annulus_qc_rank_then_k03_k04_stability_v1,PASS,all encoded checks passed,0.0568674635541484,0.03268547400269271,false,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/PGC_041723__F150W__F115W__a06b3a19bc1e_result.json,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/PGC_041723__F150W__F115W__a06b3a19bc1e_result.log,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/PGC_041723/F150W__F115W/a06b3a19bc1e/jw07763-o064_t064_nircam_clear-f150w_i2d_01_модель_чистая.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/PGC_041723/F150W__F115W/a06b3a19bc1e/jw07763-o064_t064_nircam_clear-f150w_i2d_02_изофоты_чистые.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/PGC_041723/F150W__F115W/a06b3a19bc1e/jw07763-o064_t064_nircam_clear-f150w_i2d_03_остатки_общие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/PGC_041723/F150W__F115W/a06b3a19bc1e/jw07763-o064_t064_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/PGC_041723/F150W__F115W/a06b3a19bc1e/jw07763-o064_t064_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits,,go7763_virgo_single_annulus_all,1.148794540207529
7763,o065_t065,IC 3492,failed,sbf3,F150W,F115W,F115W-F150W,,,,,,,,,,,,,FAILED,,,,false,,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/IC_3492__F150W__F115W__3b1dadec3ba5_result.log,,,,,,worker exited 1; required artifacts are absent or invalid; isolist too short after all starts and datasets,,
7763,o066_t066,PGC 041959,done,sbf3_single_annulus_qc_v1,F150W,F115W,F115W-F150W,28.566581346392937,0.15454487831813016,,,,0.201918134186376,0.2260956670432226,28.566581346392937,29.136289894613107,-0.56970854822017,circular_inner_lit,single_annulus_qc_rank_then_k03_k04_stability_v1,PASS,all encoded checks passed,0.1042390923500136,0.19116580793663857,false,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/PGC_041959__F150W__F115W__347ca51d8e73_result.json,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/PGC_041959__F150W__F115W__347ca51d8e73_result.log,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/PGC_041959/F150W__F115W/347ca51d8e73/jw07763-o066_t066_nircam_clear-f150w_i2d_01_модель_чистая.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/PGC_041959/F150W__F115W/347ca51d8e73/jw07763-o066_t066_nircam_clear-f150w_i2d_02_изофоты_чистые.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/PGC_041959/F150W__F115W/347ca51d8e73/jw07763-o066_t066_nircam_clear-f150w_i2d_03_остатки_общие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/PGC_041959/F150W__F115W/347ca51d8e73/jw07763-o066_t066_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/PGC_041959/F150W__F115W/347ca51d8e73/jw07763-o066_t066_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits,,go7763_virgo_single_annulus_all,0.5853675143334272
7763,o067_t067,IC 3509,done,sbf3_legacy_two_annuli,F150W,F115W,F115W-F150W,28.67032194563448,0.07900394784955722,,,,0.14921602656988564,0.022848189626287485,28.699768145978673,28.54176025027956,0.15800789569911444,circular_inner_lit+circular_outer_lit,inverse_variance_weighted_two_annuli,LEGACY,accepted result from the previous two-annulus selection,,0.05467507643976762,true,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/IC_3509__F150W__F115W__9c7ea4870be7_result.json,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/IC_3509__F150W__F115W__945e2b3f31ff_result.log,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3509/F150W__F115W/945e2b3f31ff/jw07763-o067_t067_nircam_clear-f150w_i2d_01_модель_чистая.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3509/F150W__F115W/945e2b3f31ff/jw07763-o067_t067_nircam_clear-f150w_i2d_02_изофоты_чистые.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3509/F150W__F115W/945e2b3f31ff/jw07763-o067_t067_nircam_clear-f150w_i2d_03_остатки_общие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3509/F150W__F115W/945e2b3f31ff/jw07763-o067_t067_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3509/F150W__F115W/945e2b3f31ff/jw07763-o067_t067_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits,,,
7763,o068_t068,IC 3466,failed,sbf3,F150W,F115W,F115W-F150W,,,,,,,,,,,,,FAILED,,,,false,,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/IC_3466__F150W__F115W__65f51acd1d83_result.log,,,,,,worker exited 1; required artifacts are absent or invalid; isolist too short after all starts and datasets,,
7763,o069_t069,IC 3635,failed,sbf3,F150W,F115W,F115W-F150W,,,,,,,,,,,,,FAILED,,,,false,,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/IC_3635__F150W__F115W__ef76bdd3999e_result.log,,,,,,worker exited 1; required artifacts are absent or invalid; isolist too short after all starts and datasets,,
7763,o070_t070,IC 3388,failed,sbf3,F150W,F115W,F115W-F150W,,,,,,,,,,,,,FAILED,,,,false,,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/IC_3388__F150W__F115W__b1e48d7d8777_result.log,,,,,,worker exited 1; required artifacts are absent or invalid; isolist too short after all starts and datasets,,
7763,o071_t071,PGC 040707,done,sbf3_single_annulus_qc_v1,F150W,F115W,F115W-F150W,29.103545469122356,0.13981362011263346,,,,0.2354458068400509,0.2502499358193296,29.103545469122356,,,circular_inner_lit,single_annulus_qc_rank_then_k03_k04_stability_v1,WARN,Pr/P0>0.20,0.09430299481494231,0.24472000871934732,false,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/PGC_040707__F150W__F115W__ad9002a8b2e8_result.json,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/PGC_040707__F150W__F115W__ad9002a8b2e8_result.log,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/PGC_040707/F150W__F115W/ad9002a8b2e8/jw07763-o071_t071_nircam_clear-f150w_i2d_01_модель_чистая.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/PGC_040707/F150W__F115W/ad9002a8b2e8/jw07763-o071_t071_nircam_clear-f150w_i2d_02_изофоты_чистые.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/PGC_040707/F150W__F115W/ad9002a8b2e8/jw07763-o071_t071_nircam_clear-f150w_i2d_03_остатки_общие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/PGC_040707/F150W__F115W/ad9002a8b2e8/jw07763-o071_t071_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/PGC_040707/F150W__F115W/ad9002a8b2e8/jw07763-o071_t071_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits,,go7763_virgo_single_annulus_all,1.2130752606440467
7763,o072_t072,IC 3383,failed,sbf3,F150W,F115W,F115W-F150W,,,,,,,,,,,,,FAILED,,,,false,,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/IC_3383__F150W__F115W__dfc9619f565c_result.log,,,,,,worker exited 1; required artifacts are absent or invalid; isolist too short after all starts and datasets,,
7763,o073_t073,PGC 041782,done,sbf3_single_annulus_qc_v1,F150W,F115W,F115W-F150W,28.81535374877523,0.1709157707128221,,,,0.2659087706376785,0.22177509143983437,28.81535374877523,29.059267189901806,-0.2439134411265762,circular_inner_lit,single_annulus_qc_rank_then_k03_k04_stability_v1,PASS,all encoded checks passed,0.11528110799461899,0.06849466044365111,false,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/PGC_041782__F150W__F115W__eacd519237e0_result.json,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/PGC_041782__F150W__F115W__eacd519237e0_result.log,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/PGC_041782/F150W__F115W/eacd519237e0/jw07763-o073_t073_nircam_clear-f150w_i2d_01_модель_чистая.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/PGC_041782/F150W__F115W/eacd519237e0/jw07763-o073_t073_nircam_clear-f150w_i2d_02_изофоты_чистые.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/PGC_041782/F150W__F115W/eacd519237e0/jw07763-o073_t073_nircam_clear-f150w_i2d_03_остатки_общие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/PGC_041782/F150W__F115W/eacd519237e0/jw07763-o073_t073_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/PGC_041782/F150W__F115W/eacd519237e0/jw07763-o073_t073_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits,,go7763_virgo_single_annulus_all,1.0073324400035553
7763,o074_t074,PGC 040723,done,sbf3_single_annulus_qc_v1,F150W,F115W,F115W-F150W,29.163769915413205,0.1086898401590883,,,,0.22182044150238234,0.35110519198259343,29.163769915413205,29.004462615491008,0.1593072999221974,circular_inner_lit,single_annulus_qc_rank_then_k03_k04_stability_v1,PASS,all encoded checks passed,0.0733102928362932,0.12919334384246062,false,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/PGC_040723__F150W__F115W__f477a084aa0b_result.json,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/PGC_040723__F150W__F115W__f477a084aa0b_result.log,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/PGC_040723/F150W__F115W/f477a084aa0b/jw07763-o074_t074_nircam_clear-f150w_i2d_01_модель_чистая.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/PGC_040723/F150W__F115W/f477a084aa0b/jw07763-o074_t074_nircam_clear-f150w_i2d_02_изофоты_чистые.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/PGC_040723/F150W__F115W/f477a084aa0b/jw07763-o074_t074_nircam_clear-f150w_i2d_03_остатки_общие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/PGC_040723/F150W__F115W/f477a084aa0b/jw07763-o074_t074_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/PGC_040723/F150W__F115W/f477a084aa0b/jw07763-o074_t074_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits,,go7763_virgo_single_annulus_all,1.2364222583827917
7763,o075_t075,IC 3437,done,sbf3_single_annulus_qc_v1,F150W,F115W,F115W-F150W,28.877760006554897,0.19694816187813546,,,,0.05024000537363137,0.23312178274353407,28.877760006554897,28.648809504426765,0.22895050212813217,circular_inner_lit,single_annulus_qc_rank_then_k03_k04_stability_v1,PASS,all encoded checks passed,0.132839715282703,0.054158647345565844,false,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/IC_3437__F150W__F115W__2e91649b3200_result.json,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/IC_3437__F150W__F115W__2e91649b3200_result.log,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3437/F150W__F115W/2e91649b3200/jw07763-o075_t075_nircam_clear-f150w_i2d_01_модель_чистая.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3437/F150W__F115W/2e91649b3200/jw07763-o075_t075_nircam_clear-f150w_i2d_02_изофоты_чистые.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3437/F150W__F115W/2e91649b3200/jw07763-o075_t075_nircam_clear-f150w_i2d_03_остатки_общие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3437/F150W__F115W/2e91649b3200/jw07763-o075_t075_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3437/F150W__F115W/2e91649b3200/jw07763-o075_t075_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits,,go7763_virgo_single_annulus_all,0.48602489648546765
7763,o076_t076,IC 3443,done,sbf3_single_annulus_qc_v1,F150W,F115W,F115W-F150W,28.58668102100768,0.13808951582724113,,,,0.15906879743198762,0.15590154126401964,28.58668102100768,,,circular_inner_lit,single_annulus_qc_rank_then_k03_k04_stability_v1,PASS,all encoded checks passed,0.09314010240607118,0.12896766386778755,false,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/IC_3443__F150W__F115W__4999086c5037_result.json,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/IC_3443__F150W__F115W__4999086c5037_result.log,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3443/F150W__F115W/4999086c5037/jw07763-o076_t076_nircam_clear-f150w_i2d_01_модель_чистая.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3443/F150W__F115W/4999086c5037/jw07763-o076_t076_nircam_clear-f150w_i2d_02_изофоты_чистые.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3443/F150W__F115W/4999086c5037/jw07763-o076_t076_nircam_clear-f150w_i2d_03_остатки_общие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3443/F150W__F115W/4999086c5037/jw07763-o076_t076_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/IC_3443/F150W__F115W/4999086c5037/jw07763-o076_t076_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits,,go7763_virgo_single_annulus_all,0.4894942096928325
