galaxy,ring,branch,requested_kmin,effective_kmin,kmax,psf_id,n_fit,P0,P1,P0_sigma_formal,Pr,P_fluctuation,mbar,mbar_sigma_formal,chi2,chi2_reduced,aicc,condition_number
NGC 4406,outer,no_winsor,0.01,0.01,0.25,stpsf_field_768_1024,27,1.104715595230891,-0.08890609775479126,0.01732432172653632,0.0065523504125533,1.0981632448183376,27.89807838614348,0.017128276155782204,1625.9229430317382,65.03691772126953,1630.4229430317382,17.472607224878455
NGC 4406,outer,no_winsor,0.01,0.01,0.25,stpsf_field_1024_1280,27,1.1102738274495385,-0.08696278447038033,0.015951999538857103,0.0065523504125533,1.1037214770369852,27.892596912283842,0.015692059815777024,1366.107795236117,54.64431180944468,1370.607795236117,17.535179502258202
NGC 4406,outer,no_winsor,0.01,0.01,0.25,stpsf_field_1024_768,27,1.1044274373576013,-0.09013980422989468,0.017480914874834653,0.0065523504125533,1.097875086945048,27.898363320548302,0.017287633536448847,1656.1237686631425,66.2449507465257,1660.6237686631425,17.476364997203728
NGC 4406,outer,no_winsor,0.03,0.03,0.25,stpsf_R2024052602-NRCA3_FP1-1,25,1.1041232398849803,-0.08862258653110885,0.016611296751363788,0.0065523504125533,1.097570889472427,27.898664196283878,0.016432183528123583,1337.9387410252375,58.17124960979294,1342.484195570692,17.71061683971371
NGC 4406,outer,no_winsor,0.03,0.03,0.25,stpsf_field_1280_1024,25,1.1034041970138704,-0.08808036084713088,0.016639086110411167,0.0065523504125533,1.096851846601317,27.89937571908488,0.016470463408653966,1344.1367636712248,58.44072885527064,1348.6822182166793,17.696950607506576
NGC 4406,outer,no_winsor,0.03,0.03,0.25,stpsf_field_768_1024,25,1.100353160232224,-0.08812650538573566,0.01697163944946949,0.0065523504125533,1.0938008098196708,27.902400044486782,0.0168465073704126,1405.8303662474568,61.12305940206334,1410.3758207929113,17.653630587074414
NGC 4406,outer,no_winsor,0.03,0.03,0.25,stpsf_field_1024_1280,25,1.1061813468078912,-0.08624190001871411,0.015570504195479474,0.0065523504125533,1.0996289963953378,27.896630187573635,0.015373785328313202,1171.9184908509922,50.952977863086616,1176.4639453964467,17.722169062763527
NGC 4406,outer,no_winsor,0.03,0.03,0.25,stpsf_field_1024_768,25,1.1002281877435403,-0.08938427631166905,0.017221644267487537,0.0065523504125533,1.093675837330987,27.902524102639255,0.017096622279145914,1447.64649287564,62.94115186415826,1452.1919474210945,17.660444306640542
NGC 4406,outer,no_winsor,0.04,0.04,0.25,stpsf_R2024052602-NRCA3_FP1-1,24,1.1016940560289301,-0.08819122276901806,0.016851190788164615,0.0065523504125533,1.0951417056163768,27.901069850308424,0.016706466239179086,1286.1215668795958,58.46007122179981,1290.6929954510244,17.918027796883845
NGC 4406,outer,no_winsor,0.04,0.04,0.25,stpsf_field_1280_1024,24,1.1005919046015078,-0.08758234126919151,0.016742569565272522,0.0065523504125533,1.0940395541889545,27.902163086241835,0.016615499748703216,1272.2094514046712,57.82770233657596,1276.7808799760999,17.89725113382207
