model,n,n_parameters,color_center,intercept,slope,curvature,slope_change,sigma_int,log_likelihood,aic,aicc,use_color_errors,color_error_column,use_extinction_covariance,use_shared_anchor_covariance
constant,14,2,0.567460681637547,-3.1987824408795835,0.0,,,0.07325383332243075,15.620284174968464,-27.24056834993693,-26.14965925902784,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2126071988811424,0.0,,,0.08160184760349003,14.180128232449823,-24.360256464899646,-23.269347373990556,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2229186541110644,0.0,,,0.08516665961013602,13.73137017949711,-23.46274035899422,-22.37183126808513,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1692825587791518,0.0,,,0.06415282950474585,16.865554119018054,-29.731108238036107,-28.640199147127017,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.201617369941421,0.0,,,0.07368278377316793,15.497214231669215,-26.99442846333843,-25.90351937242934,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2077561202579066,0.0,,,0.06939026680143662,16.343997710117034,-28.687995420234067,-27.597086329324977,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.180362375022438,0.0,,,0.06486063872075362,16.906360515438067,-29.812721030876133,-28.721811939967044,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1699822570361524,0.0,,,0.07361526373449441,15.522854413013878,-27.045708826027756,-25.954799735118666,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.226695282672075,0.0,,,0.07334684718145419,15.593002832772713,-27.186005665545427,-26.095096574636337,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.242838619668394,0.0,,,0.07614659820811703,15.192293589941146,-26.384587179882292,-25.293678088973202,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.226133266095375,0.0,,,0.09588768468256983,12.233848946293806,-20.467697892587612,-19.376788801678522,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.211698621854344,0.0,,,0.08912231335917244,13.124310955188971,-22.248621910377942,-21.157712819468852,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.220018751656948,0.0,,,0.08356766527266167,13.956927123990905,-23.91385424798181,-22.82294515707272,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1995905298238547,0.0,,,0.07923757226982803,14.634689030035464,-25.269378060070927,-24.178468969161838,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.240127309041655,0.0,,,0.08497794088724848,13.754511384471604,-23.509022768943208,-22.418113678034118,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2003748650355677,0.0,,,0.06959285174313555,15.999356586593516,-27.99871317318703,-26.90780408227794,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1908336376168944,0.0,,,0.09247366429194075,12.737268556979268,-21.474537113958537,-20.383628023049447,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2309418480563257,0.0,,,0.08402488728763992,13.913761038598283,-23.827522077196566,-22.736612986287476,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.191550271596511,0.0,,,0.07625658376797573,14.97933590830387,-25.95867181660774,-24.86776272569865,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2013230690144017,0.0,,,0.08090694587253756,14.385959893251126,-24.771919786502252,-23.681010695593162,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.218768862064796,0.0,,,0.05285686159731261,19.2436816969794,-34.4873633939588,-33.39645430304971,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2412866425465623,0.0,,,0.06382074535259863,17.11274596909611,-30.22549193819222,-29.13458284728313,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1995830251424886,0.0,,,0.08223084514318407,14.175670271901824,-24.351340543803648,-23.260431452894558,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1999614690682288,0.0,,,0.08413765608216524,13.901498588426394,-23.802997176852788,-22.712088085943698,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2130281545015564,0.0,,,0.077537763360783,14.96036315730741,-25.92072631461482,-24.82981722370573,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1713111171780413,0.0,,,0.068320560300593,16.300470492907852,-28.600940985815704,-27.510031894906614,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2121772371777833,0.0,,,0.07202862650195219,15.690047086325883,-27.380094172651766,-26.289185081742676,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1906430735866067,0.0,,,0.09589739230864291,12.235773450062037,-20.471546900124075,-19.380637809214985,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.204495814227045,0.0,,,0.07936387970934931,14.587374208386036,-25.174748416772072,-24.083839325862982,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1636514691633386,0.0,,,0.0611473339561162,17.48888649538337,-30.977772990766738,-29.886863899857648,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.229066199724473,0.0,,,0.07280185764649194,15.59295112150947,-27.18590224301894,-26.09499315210985,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2107215826514155,0.0,,,0.06990898235484728,16.10350750814541,-28.207015016290818,-27.116105925381728,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2355361617268534,0.0,,,0.08794797678763425,13.362263514739302,-22.724527029478605,-21.633617938569515,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1878868893227947,0.0,,,0.07886122355310701,14.722618104660105,-25.44523620932021,-24.35432711841112,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1715963061158097,0.0,,,0.09168226151834559,12.812569451811468,-21.625138903622936,-20.534229812713846,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.232653250229061,0.0,,,0.062002214515896305,17.55538178808321,-31.11076357616642,-30.01985448525733,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1820801980442095,0.0,,,0.09516343218824956,12.334614818876966,-20.669229637753933,-19.578320546844843,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.226431125653518,0.0,,,0.08091965381407794,14.40152216392975,-24.8030443278595,-23.71213523695041,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1847539633682165,0.0,,,0.09776269505128918,11.994409277231647,-19.988818554463293,-18.897909463554203,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.180125220061133,0.0,,,0.0710726751504283,16.039878770579858,-28.079757541159715,-26.988848450250625,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.194313542399001,0.0,,,0.07258591232219087,15.654460342949932,-27.308920685899864,-26.218011594990774,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.202356905926597,0.0,,,0.08511404408104865,13.813053739931625,-23.62610747986325,-22.53519838895416,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2008951209160528,0.0,,,0.07503972879787678,15.340163668155611,-26.680327336311223,-25.589418245402133,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.181617083077662,0.0,,,0.07975190772146648,14.447946259532253,-24.895892519064507,-23.804983428155417,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1991565464822167,0.0,,,0.06728866891382343,16.57792179780914,-29.15584359561828,-28.06493450470919,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.250711337447056,0.0,,,0.07594789181431498,15.122073464405878,-26.244146928811755,-25.153237837902665,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2309789930540664,0.0,,,0.09566450815152398,12.269686554694472,-20.539373109388944,-19.448464018479854,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1674307846447864,0.0,,,0.09603719288372443,12.282589464551252,-20.565178929102505,-19.474269838193415,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1797877843955265,0.0,,,0.014560150941337982,26.164829304021975,-48.32965860804395,-47.238749517134856,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.251729072847923,0.0,,,0.06796824333473296,16.453885030860068,-28.907770061720136,-27.816860970811046,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2177707202114263,0.0,,,0.07444544384372506,15.309272422488542,-26.618544844977084,-25.527635754067994,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.205855068679296,0.0,,,0.06128358577713518,17.70100936293364,-31.40201872586728,-30.31110963495819,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.187252985765953,0.0,,,0.08128855332477174,14.301915016428953,-24.603830032857907,-23.512920941948817,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.203944293429534,0.0,,,0.08158466467723706,14.321782335402967,-24.643564670805933,-23.552655579896843,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.219947780410811,0.0,,,0.06589136560022973,16.814665333637002,-29.629330667274004,-28.538421576364915,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.171608519929526,0.0,,,0.07592522063000977,15.166868396170887,-26.333736792341774,-25.242827701432685,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.18838589161829,0.0,,,0.059218673473372084,17.859777452237772,-31.719554904475544,-30.628645813566454,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1848047690482444,0.0,,,0.08145167985980437,14.273192592832645,-24.54638518566529,-23.4554760947562,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1836071550673886,0.0,,,0.08037195581146532,14.483014819322108,-24.966029638644216,-23.875120547735126,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2301061060101337,0.0,,,0.06986619564662522,16.213134277799412,-28.426268555598824,-27.335359464689734,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2075220769967148,0.0,,,0.077430823524284,14.953919877040377,-25.907839754080754,-24.816930663171664,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1798075986108727,0.0,,,0.06948357962936606,16.11662482470638,-28.233249649412762,-27.142340558503673,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.204825175657232,0.0,,,0.06638299359532103,16.772180962752202,-29.544361925504404,-28.453452834595314,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.221474270405887,0.0,,,0.06429196612423019,17.03180590879319,-30.063611817586377,-28.972702726677287,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.257964159331459,0.0,,,0.0715633568717754,15.87664305524271,-27.75328611048542,-26.66237701957633,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2176072689022535,0.0,,,0.07024003162659238,16.094991230200133,-28.189982460400266,-27.099073369491176,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2206631137931963,0.0,,,0.0916533914127086,12.827494893932663,-21.654989787865325,-20.564080696956236,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1696187393231927,0.0,,,0.06348413747969771,17.108245044604075,-30.21649008920815,-29.12558099829906,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1808759901633463,0.0,,,0.08173319803039969,14.198044858370759,-24.396089716741518,-23.305180625832428,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2206217482906543,0.0,,,0.08082832973497463,14.337709627512291,-24.675419255024583,-23.584510164115493,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2116789139198128,0.0,,,0.08710431677968233,13.478062427428084,-22.956124854856167,-21.865215763947077,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.183346539299238,0.0,,,0.0769077146805682,14.901380625833323,-25.802761251666645,-24.711852160757555,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2064004789419456,0.0,,,0.06150580572624939,17.653068626664613,-31.306137253329226,-30.215228162420136,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.203249641048125,0.0,,,0.08426762643703865,13.87204513692949,-23.74409027385898,-22.65318118294989,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1736121826239265,0.0,,,0.08302039895613364,14.015143668247196,-24.030287336494393,-22.939378245585303,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1652922053712733,0.0,,,0.10100750716624052,11.592742577414962,-19.185485154829923,-18.094576063920833,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.176837976247695,0.0,,,0.0831154806518579,14.03197013270352,-24.06394026540704,-22.97303117449795,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1770156298061907,0.0,,,0.07407721657145205,15.36802447446633,-26.73604894893266,-25.64513985802357,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.214542579023413,0.0,,,0.06701399500879135,16.578830834938977,-29.157661669877953,-28.066752578968863,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.212659049627352,0.0,,,0.07933599303264935,14.54690696685534,-25.09381393371068,-24.00290484280159,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2384060877808603,0.0,,,0.06914777149657664,16.152714318788437,-28.305428637576874,-27.214519546667784,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2212748002822713,0.0,,,0.07725917455602464,14.917335773186995,-25.83467154637399,-24.7437624554649,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.223858431847806,0.0,,,0.06296114706727587,17.25338297412943,-30.50676594825886,-29.41585685734977,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1980851843588853,0.0,,,0.0812461952027682,14.353150890822365,-24.70630178164473,-23.61539269073564,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2309600622180006,0.0,,,0.08999717665125928,13.068958833874174,-22.137917667748347,-21.047008576839257,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1756780519045313,0.0,,,0.07388182639741077,15.320879089580757,-26.641758179161513,-25.550849088252424,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1831489031113787,0.0,,,0.09543402742174081,12.311300629386235,-20.62260125877247,-19.53169216786338,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.210033737006379,0.0,,,0.08188569812292289,14.241166946767075,-24.48233389353415,-23.39142480262506,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.244488754678174,0.0,,,0.06542053619568348,16.918029932375116,-29.836059864750233,-28.745150773841143,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.230297529097437,0.0,,,0.07593095401112897,15.112688584507827,-26.225377169015655,-25.134468078106565,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.193807308522248,0.0,,,0.06729369694868206,16.62098664682162,-29.24197329364324,-28.15106420273415,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1568710605491717,0.0,,,0.07476652976283607,15.112749997658057,-26.225499995316113,-25.134590904407023,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2125995485608803,0.0,,,0.0571368507295956,18.228478505548583,-32.45695701109717,-31.366047920188077,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2162472631220895,0.0,,,0.094741500664794,12.429342815909866,-20.858685631819732,-19.767776540910642,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1659705399689213,0.0,,,0.07345177629027984,15.533164114548663,-27.066328229097326,-25.975419138188236,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2012070354520077,0.0,,,0.06563604039011657,16.67730519371781,-29.35461038743562,-28.26370129652653,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.216782502660056,0.0,,,0.09261782796625326,12.71289199127687,-21.42578398255374,-20.33487489164465,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2063729199990783,0.0,,,0.0681396517602065,16.326770545305596,-28.653541090611192,-27.562631999702102,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1843578483914334,0.0,,,0.05969228403299741,17.963127182004065,-31.92625436400813,-30.83534527309904,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1879185740079166,0.0,,,0.08065776698016358,14.372641501409333,-24.745283002818667,-23.654373911909577,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2240912355566387,0.0,,,0.07657569367478285,15.035566624036079,-26.071133248072158,-24.980224157163068,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2276332825830085,0.0,,,0.07812986649223864,14.81015494593696,-25.62030989187392,-24.52940080096483,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.196082682660564,0.0,,,0.0757115385685506,15.24413383025048,-26.48826766050096,-25.39735856959187,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.231988705137075,0.0,,,0.06853203184123294,16.35631979546523,-28.712639590930458,-27.621730500021368,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.24090182231836,0.0,,,0.08817607845575001,13.341876365776635,-22.68375273155327,-21.59284364064418,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1658907361386532,0.0,,,0.07357385561717598,15.393982841593761,-26.787965683187522,-25.697056592278432,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2213492671629744,0.0,,,0.08978717418540405,13.130278570349455,-22.26055714069891,-21.16964804978982,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1953899688690175,0.0,,,0.10583976024563577,10.979845977648269,-17.959691955296538,-16.86878286438745,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1480061714605334,0.0,,,0.07288100138882109,15.596155957759475,-27.19231191551895,-26.10140282460986,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.203752048728309,0.0,,,0.08260652258233252,14.043690812012386,-24.087381624024772,-22.996472533115682,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.240472787806374,0.0,,,0.086871689349302,13.481879680038169,-22.963759360076338,-21.872850269167248,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2010854751046485,0.0,,,0.08249480574131737,14.10417213877174,-24.20834427754348,-23.11743518663439,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2275905823250057,0.0,,,0.08228188262332133,14.131747033960078,-24.263494067920156,-23.172584977011066,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2104270337235707,0.0,,,0.08702372993705113,13.429776215573796,-22.85955243114759,-21.7686433402385,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2083453349046556,0.0,,,0.07223339643844309,15.853108766727185,-27.70621753345437,-26.61530844254528,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.202299194929684,0.0,,,0.07347036796257761,15.619678684488255,-27.23935736897651,-26.14844827806742,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2472697955126484,0.0,,,0.07633479726494621,15.102661448099665,-26.20532289619933,-25.11441380529024,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.214739475491904,0.0,,,0.06476790647138207,16.931106746158076,-29.86221349231615,-28.77130440140706,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2262986682467973,0.0,,,0.07546051585228815,15.182375133621616,-26.36475026724323,-25.27384117633414,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.204761859068309,0.0,,,0.059938016411029874,17.708150586287942,-31.416301172575885,-30.325392081666795,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.221790275200892,0.0,,,0.07769114322102628,14.880399546992727,-25.760799093985455,-24.669890003076365,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2068563642438557,0.0,,,0.05902975399795701,17.860069543000588,-31.720139086001176,-30.629229995092086,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.227241494483527,0.0,,,0.0759892461428814,15.143388686381071,-26.286777372762142,-25.195868281853052,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2430189287824156,0.0,,,0.06999665690099019,16.08576633859835,-28.1715326771967,-27.08062358628761,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2051953993414672,0.0,,,0.08147583380919572,14.261824023857447,-24.523648047714893,-23.432738956805803,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.21353875738055,0.0,,,0.06833870328344979,16.386182717352945,-28.77236543470589,-27.6814563437968,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1708728672825433,0.0,,,0.056048310625425674,18.438027831666883,-32.876055663333766,-31.785146572424676,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.205250490039763,0.0,,,0.08777635131127932,13.39465654435159,-22.78931308870318,-21.69840399779409,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2075840861109777,0.0,,,0.07217324990795577,15.809349434671066,-27.618698869342133,-26.527789778433043,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2670378333265204,0.0,,,0.06707149647632597,16.502375165654033,-29.004750331308067,-27.913841240398977,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.200566070335167,0.0,,,0.074929364737491,15.232150280458955,-26.46430056091791,-25.37339147000882,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.260704040115223,0.0,,,0.06914393745650206,16.249085892418854,-28.49817178483771,-27.40726269392862,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.199568780347683,0.0,,,0.07030402661397031,16.027052762406473,-28.054105524812947,-26.963196433903857,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1525817571294414,0.0,,,0.07340996382033248,15.67269118805058,-27.34538237610116,-26.25447328519207,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2469398140960832,0.0,,,0.07737586350776991,14.899054970160927,-25.798109940321854,-24.707200849412764,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.253001572339925,0.0,,,0.06618718206479342,16.725274733467497,-29.450549466934994,-28.359640376025904,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.190480958223254,0.0,,,0.07871035378488406,14.687683920043874,-25.375367840087748,-24.284458749178658,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1658996352737954,0.0,,,0.0852974199023396,13.761639132696,-23.523278265392,-22.43236917448291,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.190403152973758,0.0,,,0.08768718478157102,13.427262531631174,-22.854525063262347,-21.763615972353257,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1898518083256047,0.0,,,0.0545727506639491,18.72124452207654,-33.44248904415308,-32.351579953243984,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1821017367886197,0.0,,,0.0751903309475469,15.28510068980274,-26.57020137960548,-25.47929228869639,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2463898683929777,0.0,,,0.06280037448394432,17.3623135901075,-30.724627180215002,-29.633718089305912,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1845076867860707,0.0,,,0.09090725915426652,12.96644289846103,-21.93288579692206,-20.84197670601297,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2068169289207935,0.0,,,0.10118978828365843,11.560869317705814,-19.121738635411628,-18.030829544502538,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1738053761947915,0.0,,,0.07523255589030635,15.219298138285406,-26.438596276570813,-25.347687185661723,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2117223794606966,0.0,,,0.059803219369736,17.84560851279137,-31.691217025582738,-30.600307934673648,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2222757665283543,0.0,,,0.07633488475589473,15.162685319001412,-26.325370638002823,-25.234461547093733,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1834131034574065,0.0,,,0.06518203502326698,16.88201089252475,-29.7640217850495,-28.67311269414041,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.219036669227421,0.0,,,0.0859251599037738,13.653830410696738,-23.307660821393476,-22.216751730484386,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.254617502836931,0.0,,,0.06792088278093458,16.417403016103318,-28.834806032206636,-27.743896941297546,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2346901723807777,0.0,,,0.08224056330855709,14.191267332652094,-24.38253466530419,-23.2916255743951,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2151384039144077,0.0,,,0.06503879812784676,17.036656991241433,-30.073313982482865,-28.982404891573776,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.231217289779786,0.0,,,0.07764568207595043,14.88727285705942,-25.77454571411884,-24.68363662320975,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1670901381770578,0.0,,,0.05177804558515224,19.154436753194695,-34.30887350638939,-33.217964415480296,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.209214623693929,0.0,,,0.08332921183530646,14.008796625268735,-24.01759325053747,-22.92668415962838,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.209480923975311,0.0,,,0.09216619768901671,12.726237845840737,-21.452475691681475,-20.361566600772385,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1964538478539333,0.0,,,0.07263537814495323,15.683243581443874,-27.366487162887747,-26.275578071978657,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1665554584699778,0.0,,,0.0810806591704693,14.381303667939607,-24.762607335879213,-23.671698244970123,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1875678093109046,0.0,,,0.0797590400527457,14.645887284819288,-25.291774569638577,-24.200865478729487,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2348331178254055,0.0,,,0.09187080263599144,12.81516319842177,-21.63032639684354,-20.53941730593445,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2411899962095942,0.0,,,0.06653882162430758,16.653607218134496,-29.307214436268993,-28.216305345359903,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2190320565131736,0.0,,,0.06451157217318945,17.079752314628262,-30.159504629256524,-29.068595538347434,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.22615666074756,0.0,,,0.06620239035757747,16.783189584890486,-29.566379169780973,-28.475470078871883,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2472288140805636,0.0,,,0.07978757215259295,14.56132171111483,-25.12264342222966,-24.03173433132057,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1728565849739065,0.0,,,0.0632954182633359,17.193039446478085,-30.38607889295617,-29.29516980204708,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.213015909037572,0.0,,,0.08879329408024453,13.15752304126287,-22.31504608252574,-21.22413699161665,True,sigma_color_stat_mag,True,False
