program,target,obsid,download_enabled,availability_status,science_role,priority,public_release_date,signal_filter,color_filter,signal_product,color_product,signal_product_uri,color_product_uri,signal_exposure_time_s,color_exposure_time_s,signal_content_length_bytes,color_content_length_bytes,morphology,redshift,external_distance_modulus,distance_method,hst_overlap,dust_flag,spiral_flag,resolved_flag,field_contamination_flag,calibration_family,notes
5989,NGC 4860,o001_t001,true,public,cluster_calibration,2,2026-05-02,F150W,F356W,jw05989-o001_t001_nircam_clear-f150w_i2d.fits,jw05989-o001_t001_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o001_t001_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o001_t001_nircam_clear-f356w_i2d.fits,773.048,773.048,1290401280,306570240,elliptical; giant elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,NGC 4865,o002_t002,true,public,cluster_calibration,2,2026-05-02,F150W,F356W,jw05989-o002_t002_nircam_clear-f150w_i2d.fits,jw05989-o002_t002_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o002_t002_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o002_t002_nircam_clear-f356w_i2d.fits,773.048,773.048,1290401280,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,NGC 4869,o003_t003,true,public,cluster_calibration,2,2026-04-27,F150W,F356W,jw05989-o003_t003_nircam_clear-f150w_i2d.fits,jw05989-o003_t003_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o003_t003_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o003_t003_nircam_clear-f356w_i2d.fits,773.048,773.048,1290522240,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,NGC 4889,o004_t004,true,public,cluster_calibration,1,2026-05-02,F150W,F356W,jw05989-o004_t004_nircam_clear-f150w_i2d.fits,jw05989-o004_t004_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o004_t004_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o004_t004_nircam_clear-f356w_i2d.fits,773.048,773.048,1290525120,306570240,BCG; elliptical; giant elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,NGC 4883,o005_t005,true,public,cluster_calibration,2,2026-05-02,F150W,F356W,jw05989-o005_t005_nircam_clear-f150w_i2d.fits,jw05989-o005_t005_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o005_t005_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o005_t005_nircam_clear-f356w_i2d.fits,773.048,773.048,1290401280,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,NGC 4876,o006_t006,true,public,cluster_calibration,2,2026-04-27,F150W,F356W,jw05989-o006_t006_nircam_clear-f150w_i2d.fits,jw05989-o006_t006_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o006_t006_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o006_t006_nircam_clear-f356w_i2d.fits,773.048,773.048,1290522240,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,NGC 4874,o007_t007,true,public,cluster_calibration,1,2026-04-27,F150W,F356W,jw05989-o007_t007_nircam_clear-f150w_i2d.fits,jw05989-o007_t007_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o007_t007_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o007_t007_nircam_clear-f356w_i2d.fits,773.048,773.048,1290522240,306570240,BCG; elliptical; giant elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,NGC 4875,o008_t008,true,public,cluster_calibration,2,2026-05-02,F150W,F356W,jw05989-o008_t008_nircam_clear-f150w_i2d.fits,jw05989-o008_t008_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o008_t008_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o008_t008_nircam_clear-f356w_i2d.fits,773.048,773.048,1290522240,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,NGC 4898,o009_t009,true,public,cluster_calibration,2,2026-05-02,F150W,F356W,jw05989-o009_t009_nircam_clear-f150w_i2d.fits,jw05989-o009_t009_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o009_t009_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o009_t009_nircam_clear-f356w_i2d.fits,773.048,773.048,1290522240,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,IC 4012,o010_t010,true,public,cluster_calibration,2,2026-05-02,F150W,F356W,jw05989-o010_t010_nircam_clear-f150w_i2d.fits,jw05989-o010_t010_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o010_t010_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o010_t010_nircam_clear-f356w_i2d.fits,773.048,773.048,1290401280,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,IC 4026,o011_t011,true,public,cluster_calibration,2,2026-05-02,F150W,F356W,jw05989-o011_t011_nircam_clear-f150w_i2d.fits,jw05989-o011_t011_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o011_t011_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o011_t011_nircam_clear-f356w_i2d.fits,773.048,773.048,1290522240,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,IC 4030,o012_t012,true,public,cluster_calibration,2,2026-05-03,F150W,F356W,jw05989-o012_t012_nircam_clear-f150w_i2d.fits,jw05989-o012_t012_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o012_t012_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o012_t012_nircam_clear-f356w_i2d.fits,773.048,773.048,1290522240,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,IC 3955,o013_t013,true,public,cluster_calibration,2,2026-05-03,F150W,F356W,jw05989-o013_t013_nircam_clear-f150w_i2d.fits,jw05989-o013_t013_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o013_t013_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o013_t013_nircam_clear-f356w_i2d.fits,773.048,773.048,1290522240,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,IC 4041,o014_t014,true,public,cluster_calibration,2,2026-05-05,F150W,F356W,jw05989-o014_t014_nircam_clear-f150w_i2d.fits,jw05989-o014_t014_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o014_t014_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o014_t014_nircam_clear-f356w_i2d.fits,773.048,773.048,1290522240,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,IC 4042,o015_t015,true,public,cluster_calibration,2,2026-05-24,F150W,F356W,jw05989-o015_t015_nircam_clear-f150w_i2d.fits,jw05989-o015_t015_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o015_t015_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o015_t015_nircam_clear-f356w_i2d.fits,773.048,773.048,1290522240,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,NGC 4864,o016_t016,true,public,cluster_calibration,2,2026-05-27,F150W,F356W,jw05989-o016_t016_nircam_clear-f150w_i2d.fits,jw05989-o016_t016_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o016_t016_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o016_t016_nircam_clear-f356w_i2d.fits,773.048,773.048,1290522240,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,NGC 4895A,o017_t017,true,public,cluster_calibration,2,2026-05-27,F150W,F356W,jw05989-o017_t017_nircam_clear-f150w_i2d.fits,jw05989-o017_t017_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o017_t017_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o017_t017_nircam_clear-f356w_i2d.fits,773.048,773.048,1290522240,306630720,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,IC 3960,o018_t018,true,public,cluster_calibration,2,2026-05-26,F150W,F356W,jw05989-o018_t018_nircam_clear-f150w_i2d.fits,jw05989-o018_t018_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o018_t018_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o018_t018_nircam_clear-f356w_i2d.fits,773.048,773.048,1290240000,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,NGC 4906,o019_t019,true,public,cluster_calibration,2,2026-05-29,F150W,F356W,jw05989-o019_t019_nircam_clear-f150w_i2d.fits,jw05989-o019_t019_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o019_t019_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o019_t019_nircam_clear-f356w_i2d.fits,773.048,773.048,1290119040,306630720,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,IC 4051,o020_t020,true,public,cluster_calibration,2,2026-05-29,F150W,F356W,jw05989-o020_t020_nircam_clear-f150w_i2d.fits,jw05989-o020_t020_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o020_t020_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o020_t020_nircam_clear-f356w_i2d.fits,773.048,773.048,1290240000,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,IC 4045,o021_t021,true,public,cluster_calibration,2,2026-05-29,F150W,F356W,jw05989-o021_t021_nircam_clear-f150w_i2d.fits,jw05989-o021_t021_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o021_t021_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o021_t021_nircam_clear-f356w_i2d.fits,773.048,773.048,1290522240,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,IC 3959,o022_t022,true,public,cluster_calibration,2,2026-05-29,F150W,F356W,jw05989-o022_t022_nircam_clear-f150w_i2d.fits,jw05989-o022_t022_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o022_t022_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o022_t022_nircam_clear-f356w_i2d.fits,773.048,773.048,1290522240,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,NGC 4881,o023_t023,true,public,cluster_calibration,1,2026-05-29,F150W,F356W,jw05989-o023_t023_nircam_clear-f150w_i2d.fits,jw05989-o023_t023_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o023_t023_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o023_t023_nircam_clear-f356w_i2d.fits,773.048,773.048,1290240000,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,NGC 4850,o024_t024,true,public,cluster_calibration,2,2026-05-29,F150W,F356W,jw05989-o024_t024_nircam_clear-f150w_i2d.fits,jw05989-o024_t024_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o024_t024_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o024_t024_nircam_clear-f356w_i2d.fits,773.048,773.048,1290522240,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,NGC 4851,o025_t025,true,public,cluster_calibration,2,2026-04-27,F150W,F356W,jw05989-o025_t025_nircam_clear-f150w_i2d.fits,jw05989-o025_t025_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o025_t025_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o025_t025_nircam_clear-f356w_i2d.fits,773.048,773.048,1290401280,306429120,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,NGC 4919,o026_t026,true,public,cluster_calibration,2,2026-05-29,F150W,F356W,jw05989-o026_t026_nircam_clear-f150w_i2d.fits,jw05989-o026_t026_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o026_t026_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o026_t026_nircam_clear-f356w_i2d.fits,773.048,773.048,1290522240,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,NGC 4854,o027_t027,true,public,cluster_calibration,2,2026-05-29,F150W,F356W,jw05989-o027_t027_nircam_clear-f150w_i2d.fits,jw05989-o027_t027_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o027_t027_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o027_t027_nircam_clear-f356w_i2d.fits,773.048,773.048,1290240000,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,NGC 4853,o028_t028,true,public,cluster_calibration,2,2026-05-29,F150W,F356W,jw05989-o028_t028_nircam_clear-f150w_i2d.fits,jw05989-o028_t028_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o028_t028_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o028_t028_nircam_clear-f356w_i2d.fits,773.048,773.048,1290522240,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,NGC 4927,o029_t029,true,public,cluster_calibration,2,2026-06-02,F150W,F356W,jw05989-o029_t029_nircam_clear-f150w_i2d.fits,jw05989-o029_t029_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o029_t029_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o029_t029_nircam_clear-f356w_i2d.fits,773.048,773.048,1290404160,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,CGCG 160-223,o030_t030,true,public,cluster_calibration,2,2026-06-01,F150W,F356W,jw05989-o030_t030_nircam_clear-f150w_i2d.fits,jw05989-o030_t030_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o030_t030_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o030_t030_nircam_clear-f356w_i2d.fits,773.048,773.048,1290242880,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,NGC 4908,o031_t031,true,public,cluster_calibration,2,2026-06-01,F150W,F356W,jw05989-o031_t031_nircam_clear-f150w_i2d.fits,jw05989-o031_t031_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o031_t031_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o031_t031_nircam_clear-f356w_i2d.fits,773.048,773.048,1290522240,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,NGC 4923,o032_t032,true,public,cluster_calibration,2,2026-06-01,F150W,F356W,jw05989-o032_t032_nircam_clear-f150w_i2d.fits,jw05989-o032_t032_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o032_t032_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o032_t032_nircam_clear-f356w_i2d.fits,773.048,773.048,1290522240,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,NGC 4873,o033_t033,true,public,cluster_calibration,2,2026-06-01,F150W,F356W,jw05989-o033_t033_nircam_clear-f150w_i2d.fits,jw05989-o033_t033_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o033_t033_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o033_t033_nircam_clear-f356w_i2d.fits,773.048,773.048,1290522240,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,CGCG 160-065,o034_t034,true,public,cluster_calibration,2,2026-06-01,F150W,F356W,jw05989-o034_t034_nircam_clear-f150w_i2d.fits,jw05989-o034_t034_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o034_t034_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o034_t034_nircam_clear-f356w_i2d.fits,773.048,773.048,1290525120,306630720,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,NGC 4926,o035_t035,false,blocked_missing_nircam_i2d,cluster_calibration,2,2026-06-01,F150W,F356W,,,,,,,,,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row. BLOCKED: current MAST discovery has no NIRCam F150W/F356W association i2d products for this target; only the public NIRISS F150W parallel is available."
5989,NGC 4841A,o036_t036,true,public,cluster_calibration,2,2026-04-27,F150W,F356W,jw05989-o036_t036_nircam_clear-f150w_i2d.fits,jw05989-o036_t036_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o036_t036_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o036_t036_nircam_clear-f356w_i2d.fits,773.048,773.048,1290522240,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,NGC 4839,o037_t037,true,public,cluster_calibration,2,2026-06-01,F150W,F356W,jw05989-o037_t037_nircam_clear-f150w_i2d.fits,jw05989-o037_t037_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o037_t037_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o037_t037_nircam_clear-f356w_i2d.fits,773.048,773.048,1290240000,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,NGC 4816,o038_t038,true,public,cluster_calibration,2,2026-04-27,F150W,F356W,jw05989-o038_t038_nircam_clear-f150w_i2d.fits,jw05989-o038_t038_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o038_t038_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o038_t038_nircam_clear-f356w_i2d.fits,773.048,773.048,1290522240,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
5989,2MASX J12590459+2754389,o039_t039,true,public,cluster_calibration,2,2026-06-01,F150W,F356W,jw05989-o039_t039_nircam_clear-f150w_i2d.fits,jw05989-o039_t039_nircam_clear-f356w_i2d.fits,mast:JWST/product/jw05989-o039_t039_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw05989-o039_t039_nircam_clear-f356w_i2d.fits,773.048,773.048,1290242880,306570240,elliptical,,35.0,Coma common-distance prior (~100 Mpc),,,false,,,F356W-F150W,"GO-5989 Coma cluster calibration; mu=35.0 is a common cluster prior (~100 Mpc), not an individual galaxy distance; coordinated-parallel NIRISS F150W product is intentionally excluded from this runner row."
7763,IC 0794,o048_t048,true,public,virgo_sbf_sample,2,2026-06-21,F150W,F115W,jw07763-o048_t048_nircam_clear-f150w_i2d.fits,jw07763-o048_t048_nircam_clear-f115w_i2d.fits,mast:JWST/product/jw07763-o048_t048_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw07763-o048_t048_nircam_clear-f115w_i2d.fits,,,1216137600,1216137600,,,,,,,,,,F115W-F150W,GO-7763 J-Virgo public NIRCam F150W signal + F115W color pair; exact MAST target-level i2d products verified in go7763_misc_inventory.csv.
7763,IC 3328,o051_t051,true,public,virgo_sbf_sample,2,2026-06-21,F150W,F115W,jw07763-o051_t051_nircam_clear-f150w_i2d.fits,jw07763-o051_t051_nircam_clear-f115w_i2d.fits,mast:JWST/product/jw07763-o051_t051_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw07763-o051_t051_nircam_clear-f115w_i2d.fits,,,1216137600,1216137600,,,,,,,,,,F115W-F150W,GO-7763 J-Virgo public NIRCam F150W signal + F115W color pair; exact MAST target-level i2d products verified in go7763_misc_inventory.csv.
7763,IC 3349,o056_t056,true,public,virgo_sbf_sample,2,2026-06-21,F150W,F115W,jw07763-o056_t056_nircam_clear-f150w_i2d.fits,jw07763-o056_t056_nircam_clear-f115w_i2d.fits,mast:JWST/product/jw07763-o056_t056_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw07763-o056_t056_nircam_clear-f115w_i2d.fits,,,1216258560,1216137600,,,,,,,,,,F115W-F150W,GO-7763 J-Virgo public NIRCam F150W signal + F115W color pair; exact MAST target-level i2d products verified in go7763_misc_inventory.csv.
7763,IC 3358,o049_t049,true,public,virgo_sbf_sample,2,2026-06-22,F150W,F115W,jw07763-o049_t049_nircam_clear-f150w_i2d.fits,jw07763-o049_t049_nircam_clear-f115w_i2d.fits,mast:JWST/product/jw07763-o049_t049_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw07763-o049_t049_nircam_clear-f115w_i2d.fits,,,1216258560,1216258560,,,,,,,,,,F115W-F150W,GO-7763 J-Virgo public NIRCam F150W signal + F115W color pair; exact MAST target-level i2d products verified in go7763_misc_inventory.csv.
