galaxy,ring,branch,requested_kmin,effective_kmin,kmax,n_psf,P0,P0_sigma_formal,P0_psf_mad,P0_sigma_total,P1,P1_negative_fraction,Pr,P_fluctuation,mbar,mbar_sigma,chi2_reduced,aicc,condition_number,k_window_scatter,k_window_scatter_method,sigma_measurement,sigma_measurement_method
NGC 4621,inner,normalized_union_3p5,0.03,0.03,0.25,5,1.4876325291709414,0.03425188969306659,0.0011827907446126094,0.0342723057510221,-0.12881071896610122,1.0,1.4831491430689464e-05,1.4876176976795106,27.56850485705255,0.025013606138505045,44.432163638688856,1026.4852182352984,18.39141921567113,0.007239187384050856,k-window MAD,0.025013606138505045,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4621,inner,normalized_union_3p5,0.04,0.04,0.25,5,1.4809574464518929,0.03331770053983414,0.0015562561476746366,0.03335402678027406,-0.12758334902428006,1.0,1.4831491430689464e-05,1.480942614960462,27.57338762204921,0.02445312470853747,41.3601996620602,914.4958211367529,18.53574338701212,0.007239187384050856,k-window MAD,0.02445312470853747,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4621,outer,no_winsor,0.01,0.01,0.25,5,1.2778083865270922,0.014818712348510274,0.003037597946747514,0.015126838299987727,-0.09865824340451856,1.0,0.0035836480507286,1.2742247384763636,27.736618116849947,0.01288921452385006,34.631690339129946,870.2922584782486,17.198520162182508,0.0012320009984533719,k-window MAD,0.01288921452385006,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4621,outer,no_winsor,0.03,0.03,0.25,5,1.2752083957756808,0.015341416755906754,0.0034084139046575814,0.015715481329691423,-0.09817339268214571,1.0,0.0035836480507286,1.2716247477249523,27.738835769611875,0.013418162146791628,36.11810657080216,835.2619056739042,17.4294459572178,0.0012320009984533719,k-window MAD,0.013418162146791628,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4621,outer,no_winsor,0.04,0.04,0.25,5,1.27423552416304,0.01587618285590509,0.003905127467697626,0.016349409855193585,-0.09802734632981407,1.0,0.0035836480507286,1.2706518761123116,27.739666742900997,0.013970109783746966,37.69193009194132,833.7938905941377,17.645311005937742,0.0012320009984533719,k-window MAD,0.013970109783746966,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4621,outer,raw_global_3p5,0.01,0.01,0.25,5,1.2646188542573538,0.01476556186069275,0.0030432016292571136,0.015075904391387519,-0.09822136749025477,1.0,0.0035836480507286,1.2610352062066252,27.747915169001445,0.012980173064668164,35.27760974814727,886.4402437036817,17.244582035419164,0.0013264223529361237,k-window MAD,0.012980173064668164,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4621,outer,raw_global_3p5,0.03,0.03,0.25,5,1.2620682439259694,0.015294919217696675,0.003409506709636535,0.015670331517837255,-0.09774596688868446,1.0,0.0035836480507286,1.2584845958752409,27.75011343783406,0.013519312294518521,36.832241341976335,851.6870054109103,17.475432423527586,0.0013264223529361237,k-window MAD,0.013519312294518521,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4621,outer,raw_global_3p5,0.04,0.04,0.25,5,1.261031664700558,0.015821890313119084,0.003896701494702908,0.01629467691054939,-0.09758813726129288,1.0,0.0035836480507286,1.2574480166498294,27.751008097454278,0.014069544372701139,38.41442576459508,849.6887953925203,17.69031306052998,0.0013264223529361237,k-window MAD,0.014069544372701139,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4621,outer,normalized_full_3p5,0.01,0.01,0.25,5,1.2684540129918342,0.01492101682192234,0.00306629076430763,0.015232822524120988,-0.0987734952238152,1.0,0.0035836480507286,1.2648703649411057,27.744618154309876,0.013075511430662181,35.865971074552505,901.1492768638127,17.267900898233425,0.0013159658210838813,k-window MAD,0.013075511430662181,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4621,outer,normalized_full_3p5,0.03,0.03,0.25,5,1.2658169101224628,0.015437566715311763,0.003431316705792203,0.015814309988904044,-0.09828284988457195,1.0,0.0035836480507286,1.2622332620717343,27.74688414694242,0.013603007799081,37.365585564216715,863.9539225224389,17.49807513265227,0.0013159658210838813,k-window MAD,0.013603007799081,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4621,outer,normalized_full_3p5,0.04,0.04,0.25,5,1.264785435838012,0.015970180814207497,0.003920243192527001,0.016444299374769225,-0.09812604483898602,1.0,0.0035836480507286,1.2612017877872834,27.74777175372853,0.014156474694182509,38.9743993772274,862.0082148704313,17.71321295004785,0.0013159658210838813,k-window MAD,0.014156474694182509,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4621,outer,normalized_union_3p5,0.01,0.01,0.25,5,1.2691072492693505,0.014914647995123003,0.003064817556816226,0.015226287514525516,-0.09877650020835725,1.0,0.0035836480507286,1.265523601218622,27.744057575758077,0.01306315552128619,35.785594542052706,899.1398635513176,17.263835398482946,0.001310371921224587,k-window MAD,0.01306315552128619,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4621,outer,normalized_union_3p5,0.03,0.03,0.25,5,1.2664722595840896,0.015431537099254471,0.003430206670800746,0.01580818316727362,-0.09828618366264531,1.0,0.0035836480507286,1.262888611533361,27.746320580755242,0.013590681426224585,37.28409050333655,862.0795361221951,17.49405954300003,0.001310371921224587,k-window MAD,0.013590681426224585,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4621,outer,normalized_union_3p5,0.04,0.04,0.25,5,1.2654446348359223,0.01596431514933623,0.0039196528614473735,0.016438462116073353,-0.09813008667718606,1.0,0.0035836480507286,1.2618609867851938,27.747204414507586,0.01414405679934378,38.89073667124992,860.1676353389267,17.709247572651005,0.001310371921224587,k-window MAD,0.01414405679934378,"max(fit covariance + PSF MAD, k-window MAD)"
