slope,delta_fornax_mag
-0.8397480012538351,-0.20158963564003637
0.1992438738376482,-0.1577314005832896
-1.1911824092668257,-0.14528361652642055
-1.092624134279194,-0.22917654414435742
0.16219742572065723,-0.18479718528063505
-0.08514594180079382,-0.09832917349110894
-1.2489018917580157,-0.08609937290332338
-2.0109567578433105,-0.2433865412645289
-0.30215401720988105,-0.14158355635191963
-0.025630274007933277,-0.06822984728786918
-3.3374875157149977,-0.14929490743958432
-1.6153044538358647,-0.1627883604864088
-0.5787574846155793,-0.14132684418393246
-0.25510812227150254,-0.10192213481309183
-1.46992328363374,-0.26298880394506263
-0.6876178288467548,-0.04165174039703122
-0.01150262343026974,-0.047919447823926015
-0.912977866413086,-0.21891634805622617
0.6946358235551198,-0.1304712899657804
-1.7185702711597097,-0.1962632205903171
-1.751720831776176,-0.19333354944063244
-2.5770716007819967,-0.14723900309650828
-1.1087974918665053,-0.07779983454266277
-0.888163102016499,-0.17195432106360037
0.024277532027045717,-0.0116550255311354
-0.07269486164636128,-0.1755023605723512
-0.9786379347391229,-0.1630061356904153
-0.7932329249995399,-0.18316657990682597
-0.8446436304294704,-0.2534381938049131
-0.7884108492891896,-0.19588622174800607
-0.90803115604788,-0.18175941724857367
-1.266377744436863,-0.29739132138959185
0.06863337629375245,-0.11389481617662912
-0.5659225994803531,-0.18166171682946566
-0.25580928899418254,-0.1039024326917109
-0.1547302898815448,-0.11419711423557498
-0.3218755020474081,-0.18910392040495486
-1.3662961862809269,-0.22522365620551335
-0.17702603861764596,-0.1915706014464848
-0.8264121671549185,-0.11478707193459131
-0.009336220826954256,-0.06303554068763119
-0.9047323089191673,-0.16115427087665796
-0.4250231605918803,-0.14773997070037986
-2.0528381350943317,-0.25394679106525336
0.7683536940766319,-0.1563479020133971
-1.8060467760242984,-0.04879968577886718
-1.2249772489244097,-0.27834670968491854
-1.1393236900029142,-0.1579552919184089
-4.466042547851423,-0.32498875323315946
0.10923032661147988,-0.2087714661559868
0.3535207612494762,-0.13006197370147765
-0.38651187280442034,-0.19089083285227615
-2.298553768233929,-0.3514413035231721
-1.3660590108021367,-0.247000042292141
-0.9287859002878651,-0.16587390214557224
-0.42220752572528464,-0.1284497847454956
-0.010441037667003595,-0.09289267482557761
-0.23228761319936983,-0.10270627945354804
0.5822344573475841,-0.10448405041667015
-0.5129632464347123,-0.10759571113436649
-0.9013265930768529,-0.20216366634663052
-0.019191873628669302,-0.09514929456088782
-1.2443826643015872,-0.0865562725122858
-0.0832587906825411,-0.12874244777584384
-0.3899440508127527,-0.08195213347872814
0.17220815354748653,-0.0618207730642611
-0.6233811470448911,-0.06069123241265711
-0.666617496092284,-0.09822034572759195
-1.6344083350661216,-0.2214525452218605
-0.814340885789741,-0.11313554305429259
0.1755988971566805,0.0005171536949856644
-0.7983705167807159,-0.20254983803666615
0.2821989693642548,-0.11450512845712106
0.18829191186603816,-0.11329330500693466
-0.6063454361344318,-0.18356959966427608
0.2067820298313589,-0.024814631549831503
-0.5824165095903187,-0.0235255230021004
0.3602460516086157,-0.17019002905844907
0.20175614453441465,-0.17303249358546935
-0.08660775172520103,-0.11018627996992514
0.5992153506711979,-0.12360369278452807
-0.22991100594952502,-0.053716158081367246
-0.9055224192019921,-0.17202968607598781
-1.0731469824099353,-0.15634859305293608
-0.798180583379407,-0.08136856801714128
-1.1205107204693265,-0.1474855583260236
-0.6015166848830371,-0.0817439434042523
-1.2290933596445879,-0.2241965636960171
-1.9966266929727474,-0.1564011600965392
-0.5982283437249117,-0.19002343136299826
-1.0945767769034607,-0.19656012255917352
-0.7144657069337697,-0.1775589947621517
0.17823756074394953,-0.08881486728298427
-1.3644662655717312,-0.23302141545315141
-0.987598933719038,-0.10579817963309096
-0.46517760019703613,-0.21047232285610515
-0.6947770653718784,-0.15734551419589474
-1.0748639364346813,-0.15936264739243128
-2.040490722895772,-0.2193039793855726
-0.9180108635462528,-0.2579421169853382
-1.1195693816018202,-0.15451488660079749
-0.20688811721309983,-0.18449831762604485
-1.56980876635187,-0.11037292014048945
-1.0916825625345496,-0.0948627636213866
0.26086857244424305,-0.09796333896787668
0.47954237477702066,-0.19875099741069635
-0.48685589976873683,-0.08704091833024652
1.0417531216254174,0.01581235123002261
-2.8302759199099174,-0.16720142295185533
-1.397970216839154,-0.1898351665301733
-1.595935147825078,-0.26955474150760406
0.5473246812821327,-0.06560940014596413
-0.5483645364361994,-0.1448804590045868
-1.2213856672924315,-0.10791288986619216
-0.1702503689033577,-0.13505182468035673
0.7169443057244818,-0.1644767451404803
-0.4523994691020656,-0.15692694500844825
-0.8280306860602153,-0.26791133597986655
0.0556921045436124,-0.22091468287736293
-0.22770592810364462,-0.1309274249792421
-1.3560129727074821,-0.1332529484005933
-1.2342192205979423,-0.202288992702114
-1.7796966856391574,-0.1375818103010305
-1.6940804775955214,-0.1695505296048721
-1.0301734226283183,-0.25580403756057196
-0.8670800221238317,-0.12234771846927434
-1.2249772489244515,-0.2783467096849222
-2.2111830959567023,-0.17742736775570778
-0.4149004770507735,-0.19779552590992605
-0.2921915184113246,-0.1476618610300465
-1.5058744482829722,-0.25804537867876814
-0.5503261476153318,-0.21938045565918995
-1.1002165668559987,-0.04264239362305306
0.5743688796135196,-0.16984265593704165
-1.7499659879640002,-0.15075178442833537
-0.7741877748928961,-0.1496884513000157
-1.1569982791264164,-0.2017559348709302
-0.6331002260477621,-0.22041254857181156
0.4288814387952798,-0.020302366140946805
0.19966090304871192,-0.036133747704242325
0.6979079362375713,-0.06713112019942001
-1.307281515258244,-0.2068432274115051
-2.063126549550454,-0.28004395375674734
-2.360383400985659,-0.13691303384676318
-1.2374653057083425,-0.23485346269265456
-1.0264636305862291,-0.09792379612762585
-0.3829213287560014,-0.15520116345725796
0.06826611369194543,-0.13372110906073742
-0.13815081953868769,-0.20077211455153046
-1.2671719852383672,-0.07723106496749164
-0.29837023597889795,-0.17411081231917927
-0.31335433832251397,-0.08553453236296482
-1.7464997195081922,-0.14807070175441278
-0.6269595421432418,-0.14660443804188164
-1.658546918807804,-0.1764667927767525
-0.49396217256133246,-0.20848453085348592
-1.664279176796586,-0.1544371528368166
-1.1600942736135609,-0.11765669257051217
-0.6558319394112975,-0.12194049018686148
0.9037498098226139,0.012072833927336107
-2.7969585767356198,-0.16333713173371656
-1.0442471543890468,-0.17120870525803442
-3.0568912264885912,-0.22599501485552168
-0.6317144986467668,-0.08826684165398402
-0.08763169432126876,-0.06297659189564413
-0.2977805522498412,-0.08465436052589274
-0.2375985654998131,-0.1361450844879598
-0.5378280626870581,-0.07898086861091891
-2.1231007730528733,-0.36104027878554107
0.6311120546268681,-0.1945896242750756
-0.7741877748928437,-0.14968845130001315
-0.5628260346709799,-0.20906570988253345
0.08990576839748367,-0.08448143163602487
-1.9225932738310547,-0.21628710950676955
-1.9966266929726624,-0.15640116009653893
