model,n,n_parameters,color_center,intercept,slope,curvature,slope_change,sigma_int,log_likelihood,aic,aicc,use_color_errors,color_error_column,use_extinction_covariance
constant,14,2,0.5674536233634047,-3.163549768973516,0.0,,,0.09031799254640772,13.05861222264877,-22.11722444529754,-21.02631535438845,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.162885076420163,0.0,,,0.08135657288663485,14.282659930184204,-24.565319860368408,-23.47441076945932,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1547659050267276,0.0,,,0.08679145878007789,13.484389269652185,-22.96877853930437,-21.87786944839528,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.159114376866599,0.0,,,0.06677767490001575,16.728756089588284,-29.457512179176568,-28.36660308826748,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1639056098353926,0.0,,,0.08076982708432476,14.391000253596527,-24.782000507193054,-23.691091416283964,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.166443993279924,0.0,,,0.0831973453508564,14.124820250018983,-24.249640500037966,-23.158731409128876,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.189014348566276,0.0,,,0.08605184868747653,13.62828742980066,-23.25657485960132,-22.16566576869223,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1534044552191447,0.0,,,0.09396689955923046,12.523556667050414,-21.04711333410083,-19.95620424319174,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1462158023822404,0.0,,,0.09450678870644688,12.450538156591003,-20.901076313182006,-19.810167222272916,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.18583349297075,0.0,,,0.08452832896943634,13.896439309014866,-23.792878618029732,-22.701969527120642,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.187913035876031,0.0,,,0.09468512387605837,12.40995117482834,-20.81990234965668,-19.72899325874759,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.167810259855774,0.0,,,0.09921982419391338,11.835377808927824,-19.670755617855647,-18.579846526946557,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1745145418164435,0.0,,,0.07730334010770684,14.950047084254967,-25.900094168509934,-24.809185077600844,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.206956218694452,0.0,,,0.08616726111168863,13.591900040009005,-23.18380008001801,-22.09289098910892,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1939885334901956,0.0,,,0.09242152863820012,12.726727909903797,-21.453455819807594,-20.362546728898504,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1351652700379558,0.0,,,0.08307176524817299,13.969247377913304,-23.938494755826607,-22.847585664917517,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.18663696132177,0.0,,,0.0727951741094468,15.548238763134119,-27.096477526268238,-26.005568435359148,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1770264792110887,0.0,,,0.08484017597275678,13.802397880592524,-23.60479576118505,-22.51388667027596,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.2102510034149505,0.0,,,0.08221421248699866,14.178729876512225,-24.35745975302445,-23.26655066211536,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.18651915562471,0.0,,,0.08076923988936761,14.483137121192996,-24.966274242385992,-23.875365151476903,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.194652616954723,0.0,,,0.05837123849167418,18.284610300934116,-32.56922060186823,-31.47831151095914,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1706670730890636,0.0,,,0.0700890312276083,16.177773541086776,-28.35554708217355,-27.26463799126446,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1578860953496917,0.0,,,0.07100361901024652,15.914116856947519,-27.828233713895038,-26.73732462298595,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1761474828427407,0.0,,,0.07732058739141653,14.961315481957412,-25.922630963914823,-24.831721873005733,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.174574527118141,0.0,,,0.09434128238437045,12.410755262393465,-20.82151052478693,-19.73060143387784,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1847232853097913,0.0,,,0.09402335339907301,12.502526201916975,-21.00505240383395,-19.91414331292486,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.189162508494024,0.0,,,0.08883732149016708,13.254106757865536,-22.50821351573107,-21.41730442482198,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.156834018779092,0.0,,,0.08752428118708454,13.455871100334187,-22.911742200668375,-21.820833109759285,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1621952322706286,0.0,,,0.08102293330175615,14.353103186316885,-24.70620637263377,-23.61529728172468,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1598394062791457,0.0,,,0.09388120393155422,12.538755060280941,-21.077510120561882,-19.986601029652793,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1773261844969705,0.0,,,0.08311234922751463,14.03548598998977,-24.07097197997954,-22.98006288907045,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1219913855608645,0.0,,,0.054250842093924334,19.044247907738402,-34.088495815476804,-32.99758672456771,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.206247499203818,0.0,,,0.08249758858272137,14.097820218758617,-24.195640437517234,-23.104731346608144,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1884729264671083,0.0,,,0.08889444833684142,13.171695122549929,-22.343390245099858,-21.252481154190768,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.196888161095131,0.0,,,0.0685040306002366,16.31141926404136,-28.622838528082717,-27.531929437173627,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.12829766817705,0.0,,,0.09062795842597086,12.960515699873556,-21.92103139974711,-20.83012230883802,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.206827374595727,0.0,,,0.08933159872901968,13.092114834773325,-22.18422966954665,-21.09332057863756,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.159787931805437,0.0,,,0.06791788011301779,16.423066140440362,-28.846132280880724,-27.755223189971634,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.152459668704286,0.0,,,0.05769863785682226,18.123667359392655,-32.24733471878531,-31.15642562787622,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.197531739145654,0.0,,,0.08099087865515245,14.343438761584613,-24.686877523169226,-23.595968432260136,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1768614824214394,0.0,,,0.0701078639979272,16.002016868867646,-28.00403373773529,-26.9131246468262,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1646767126039625,0.0,,,0.06813996223757844,16.415631088407988,-28.831262176815976,-27.740353085906886,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1523347065863625,0.0,,,0.0946055388694566,12.45669730987861,-20.91339461975722,-19.82248552884813,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1494836080320225,0.0,,,0.0722710136742981,15.813268760016959,-27.626537520033917,-26.535628429124827,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1622551423552805,0.0,,,0.07053635216207657,16.073847853917858,-28.147695707835716,-27.056786616926626,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.159006648404334,0.0,,,0.07546778546730731,15.18385989224453,-26.36771978448906,-25.27681069357997,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.144047165160213,0.0,,,0.08206618675731304,14.171295638708223,-24.342591277416446,-23.251682186507356,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1800386859732916,0.0,,,0.08091483314960408,14.291939507180341,-24.583879014360683,-23.492969923451593,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.205611796833642,0.0,,,0.09396713490617412,12.546930347545848,-21.093860695091696,-20.002951604182606,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1288616808812,0.0,,,0.09099064530303749,12.958966507146673,-21.917933014293347,-20.827023923384257,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1555385990901343,0.0,,,0.09122936993354512,12.83150631683928,-21.66301263367856,-20.57210354276947,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.191147470269164,0.0,,,0.08834580458026632,13.257988302740092,-22.515976605480184,-21.425067514571094,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.137496415698388,0.0,,,0.08513293416404213,13.7569905049306,-23.5139810098612,-22.42307191895211,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1975069110130634,0.0,,,0.06558269134618157,16.860322064426683,-29.720644128853365,-28.629735037944275,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.168704330610881,0.0,,,0.0824901331124406,14.126977669684566,-24.25395533936913,-23.16304624846004,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1350742792103774,0.0,,,0.059372981740724806,18.118684246828067,-32.237368493656135,-31.146459402747045,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1671171408901393,0.0,,,0.05314292244340632,19.018330423781208,-34.036660847562416,-32.94575175665332,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.2256911022579686,0.0,,,0.08055877473285256,14.43290409701653,-24.86580819403306,-23.77489910312397,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1529913221598944,0.0,,,0.09215475478821651,12.72077257345538,-21.44154514691076,-20.35063605600167,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.164117132460935,0.0,,,0.07719180419672582,14.969052108674743,-25.938104217349487,-24.847195126440397,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.144325533067361,0.0,,,0.08287692282965269,14.14045880746162,-24.28091761492324,-23.19000852401415,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1844270767096234,0.0,,,0.07821322161719092,14.755081102217936,-25.510162204435872,-24.419253113526782,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1744495642529396,0.0,,,0.08812208904973214,13.37805362146121,-22.75610724292242,-21.66519815201333,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.2374246614937925,0.0,,,0.07312773115974584,15.523485930771567,-27.046971861543135,-25.956062770634045,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1592892190407116,0.0,,,0.06049432442565129,17.762979011283235,-31.52595802256647,-30.43504893165738,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.144390586008432,0.0,,,0.09953159594248828,11.735727248790157,-19.471454497580314,-18.380545406671224,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1882598185032713,0.0,,,0.056301145499743584,18.613787395425106,-33.22757479085021,-32.13666569994112,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1524345229428072,0.0,,,0.07041484707481817,16.06710731580717,-28.13421463161434,-27.04330554070525,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.202151103437507,0.0,,,0.08129833953847904,14.299499115269292,-24.598998230538584,-23.508089139629494,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1628981057422205,0.0,,,0.07609994473090509,15.040213687840215,-26.08042737568043,-24.98951828477134,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.180778923191249,0.0,,,0.07110121903557179,15.971792881315237,-27.943585762630473,-26.852676671721383,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1772348331871654,0.0,,,0.06297577574979825,17.30564769842531,-30.611295396850622,-29.520386305941532,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.159987002094687,0.0,,,0.08947840883379155,13.139369820477999,-22.278739640955997,-21.187830550046908,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.176837284077187,0.0,,,0.10301291306851701,11.351807228994794,-18.703614457989588,-17.612705367080498,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1805061993102948,0.0,,,0.08309996329829034,14.081616964416071,-24.163233928832142,-23.072324837923052,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1777957722353554,0.0,,,0.09197609903053652,12.802822513044305,-21.60564502608861,-20.51473593517952,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.171714706516111,0.0,,,0.0792679722356124,14.601361594456431,-25.202723188912863,-24.111814098003773,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.186858590976776,0.0,,,0.07569149265412652,15.272659786941906,-26.545319573883813,-25.454410482974723,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.187567575866037,0.0,,,0.08197289319517334,14.150037636727212,-24.300075273454425,-23.209166182545335,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1515451220456128,0.0,,,0.08139298358493344,14.339776886492213,-24.679553772984427,-23.588644682075337,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.181278023748908,0.0,,,0.0643515358944168,16.990081042128576,-29.980162084257152,-28.889252993348062,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.151534069215982,0.0,,,0.08556400999663895,13.765634026645962,-23.531268053291925,-22.440358962382835,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.181978133174109,0.0,,,0.09054445673278876,12.974001310408106,-21.94800262081621,-20.85709352990712,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.2004552369184927,0.0,,,0.07431628108632503,15.496286996025788,-26.992573992051575,-25.901664901142485,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1928020874479333,0.0,,,0.09713356348625155,12.115217764845776,-20.23043552969155,-19.13952643878246,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.209872917394717,0.0,,,0.08766474339336619,13.412960846809192,-22.825921693618383,-21.735012602709293,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.119814761474343,0.0,,,0.07103814378206157,15.970921687345689,-27.941843374691377,-26.850934283782287,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1239336670476785,0.0,,,0.05670120786935946,18.4508332002446,-32.9016664004892,-31.810757309580108,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.220994755295762,0.0,,,0.06546123727404356,16.837884841745396,-29.675769683490792,-28.584860592581702,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1692248863241135,0.0,,,0.08482663531785051,13.835177532624694,-23.67035506524939,-22.5794459743403,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.210906485194794,0.0,,,0.073865524157495,15.358542707331626,-26.717085414663252,-25.626176323754162,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.2105918647144374,0.0,,,0.07637795415591592,15.031105426897836,-26.062210853795673,-24.971301762886583,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1924394697849245,0.0,,,0.06870453988584457,16.300173123093273,-28.600346246186547,-27.509437155277457,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1698116986595197,0.0,,,0.044339686715217805,21.078769844371287,-38.157539688742574,-37.06663059783348,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.179459799255454,0.0,,,0.07066616226380036,15.980763313995233,-27.961526627990466,-26.870617537081376,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1448402805684474,0.0,,,0.06909519754840858,16.22940900870235,-28.458818017404703,-27.367908926495613,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.187245337791838,0.0,,,0.07480306859503712,15.33621261765702,-26.67242523531404,-25.58151614440495,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1676738314670954,0.0,,,0.08105689380519703,14.391031356096104,-24.782062712192207,-23.691153621283117,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1882074663018116,0.0,,,0.10071252697956351,11.620028789899626,-19.240057579799252,-18.149148488890162,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1593768661114434,0.0,,,0.06179587995610404,17.43774390085553,-30.87548780171106,-29.78457871080197,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1688600607319435,0.0,,,0.07235836217020054,15.778685927351292,-27.557371854702584,-26.466462763793494,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1804484409630325,0.0,,,0.07179497224635246,15.809742274641108,-27.619484549282216,-26.528575458373126,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1863249662490607,0.0,,,0.0828954666526636,14.097189866394766,-24.194379732789532,-23.103470641880442,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.152836913544625,0.0,,,0.07575951613207581,15.062007324992683,-26.124014649985366,-25.033105559076276,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1813576668988475,0.0,,,0.07855742533583046,14.706254068633086,-25.412508137266173,-24.321599046357083,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1500750976849328,0.0,,,0.09052087983090577,12.97162321905111,-21.94324643810222,-20.85233734719313,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1595459343415198,0.0,,,0.08848720506533875,13.28280060737833,-22.56560121475666,-21.47469212384757,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.154313943720114,0.0,,,0.08629359229916193,13.602526894995503,-23.205053789991005,-22.114144699081915,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1234651469414527,0.0,,,0.06693955045337933,16.71262427872401,-29.425248557448022,-28.334339466538932,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.155160399372557,0.0,,,0.09776940450579258,12.04170763934607,-20.08341527869214,-18.99250618778305,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.203994415637178,0.0,,,0.06846198933019494,16.320816809120874,-28.641633618241748,-27.550724527332658,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1174159684359615,0.0,,,0.06350963351423479,17.007816502323077,-30.015633004646155,-28.924723913737065,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1818410352663213,0.0,,,0.07760508280813162,14.847920371759134,-25.695840743518268,-24.604931652609178,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.152755158769663,0.0,,,0.08000542705492203,14.494040620462249,-24.988081240924497,-23.897172150015408,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1729213169997696,0.0,,,0.06835231169078783,16.43758615565053,-28.875172311301057,-27.784263220391967,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.205795649656552,0.0,,,0.08964053382741098,13.117907253345535,-22.23581450669107,-21.14490541578198,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.185075018718862,0.0,,,0.08200159786309298,14.185809929732688,-24.371619859465376,-23.280710768556286,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.2089869324335156,0.0,,,0.053648952214237676,19.100556302064724,-34.20111260412945,-33.110203513220355,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.173384343448812,0.0,,,0.0779044837276561,14.920605733675453,-25.841211467350906,-24.750302376441816,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1559127049654707,0.0,,,0.10495217887432737,11.144086943999142,-18.288173887998283,-17.197264797089193,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1667478843193977,0.0,,,0.09092119015611626,12.93356810571287,-21.86713621142574,-20.77622712051665,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1663310861195275,0.0,,,0.0538564778775499,19.0192527470893,-34.0385054941786,-32.94759640326951,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.205842868575884,0.0,,,0.07796843082949081,14.890076048750998,-25.780152097501997,-24.689243006592907,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1822317930842665,0.0,,,0.09444290217634135,12.434031529271753,-20.868063058543505,-19.777153967634415,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1835097449428718,0.0,,,0.058771308353012364,17.94366526126716,-31.88733052253432,-30.79642143162523,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1746301406779196,0.0,,,0.06329725633357045,17.21827627094257,-30.436552541885142,-29.345643450976052,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.2345877626797153,0.0,,,0.0633402396655553,17.147273572077513,-30.294547144155025,-29.203638053245935,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1549858035769884,0.0,,,0.06925264113069861,16.166311493115426,-28.332622986230852,-27.241713895321762,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.188304712999594,0.0,,,0.074451192687795,15.453859232824835,-26.90771846564967,-25.81680937474058,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.214486215303418,0.0,,,0.07782107245027059,14.726191676081989,-25.452383352163977,-24.361474261254887,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.147452580325197,0.0,,,0.0819321309074807,14.189529717399244,-24.37905943479849,-23.2881503438894,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1593879426168474,0.0,,,0.07488137275727494,15.258059881654663,-26.516119763309327,-25.425210672400237,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.180991230949555,0.0,,,0.07966302161956788,14.56038768479205,-25.1207753695841,-24.02986627867501,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.2089358644650643,0.0,,,0.07530902943988417,15.228678789547669,-26.457357579095337,-25.366448488186247,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1690979966928126,0.0,,,0.09219214546204835,12.758643855375752,-21.517287710751503,-20.426378619842414,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.205405489308036,0.0,,,0.10249044778069322,11.419710578616122,-18.839421157232245,-17.748512066323155,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.117618191120874,0.0,,,0.07190957383739265,15.754858163618486,-27.509716327236973,-26.418807236327883,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1735542515605095,0.0,,,0.08756881379165486,13.397839586507828,-22.795679173015657,-21.704770082106567,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.165607033503992,0.0,,,0.08637753813730596,13.575083599814798,-23.150167199629596,-22.059258108720506,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.134129940671443,0.0,,,0.0797687653064821,14.507497297704955,-25.01499459540991,-23.92408550450082,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.11681705172393,0.0,,,0.07302244111003968,15.676823303799923,-27.353646607599845,-26.262737516690756,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1531014257475363,0.0,,,0.10154478947731878,11.548343935552326,-19.096687871104653,-18.005778780195563,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1595685044565887,0.0,,,0.08118604075307305,14.393295936785124,-24.78659187357025,-23.69568278266116,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1431451236445165,0.0,,,0.07627046036795165,15.083912939169547,-26.167825878339094,-25.076916787430005,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1852387831623465,0.0,,,0.08476194320253305,13.849315795941292,-23.698631591882585,-22.607722500973495,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.194120988308516,0.0,,,0.08140118980854215,14.335592940910722,-24.671185881821444,-23.580276790912354,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.207247073573958,0.0,,,0.06363707382346989,17.097609250356417,-30.195218500712834,-29.104309409803744,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1199144657641793,0.0,,,0.05773006009109968,18.26729515142313,-32.53459030284626,-31.44368121193717,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.165050293015712,0.0,,,0.10428841010404212,11.1684064001578,-18.3368128003156,-17.24590370940651,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1645408652829503,0.0,,,0.09661793540261818,12.207459259693918,-20.414918519387836,-19.324009428478746,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1523073045932324,0.0,,,0.07589881575770363,15.06145655162976,-26.12291310325952,-25.03200401235043,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.146042853977747,0.0,,,0.08747310665675909,13.450114648219325,-22.90022929643865,-21.80932020552956,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1318471012743574,0.0,,,0.07455640969168087,15.184949275518944,-26.36989855103789,-25.2789894601288,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.135420707006168,0.0,,,0.08523935770909913,13.754954233894312,-23.509908467788623,-22.418999376879533,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1501285107503163,0.0,,,0.10447933775065418,11.144038712222436,-18.28807742444487,-17.19716833353578,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.170523835204073,0.0,,,0.08109953406884735,14.29644673895832,-24.59289347791664,-23.50198438700755,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.17626172525488,0.0,,,0.07765870059788531,14.89641110872018,-25.79282221744036,-24.70191312653127,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1756160682680012,0.0,,,0.09769215207912633,12.054981414254597,-20.109962828509193,-19.019053737600103,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.176389767925935,0.0,,,0.08234975907163271,14.124358680179395,-24.24871736035879,-23.1578082694497,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.139082438856022,0.0,,,0.09112672648120976,12.935228644613494,-21.870457289226987,-20.779548198317897,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1796801510093933,0.0,,,0.09176308904604279,12.820298811249057,-21.640597622498113,-20.549688531589023,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1650261592270774,0.0,,,0.09445321522245602,12.413525496830259,-20.827050993660517,-19.736141902751427,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1723935956961795,0.0,,,0.07692782070348085,14.909487285517324,-25.818974571034648,-24.728065480125558,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.162262862716063,0.0,,,0.10332436213308976,11.328157455268949,-18.656314910537898,-17.565405819628808,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.183447142594857,0.0,,,0.08617242614164845,13.587919079179994,-23.175838158359987,-22.084929067450897,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.16421904575852,0.0,,,0.09066377859622607,12.905100226398606,-21.81020045279721,-20.71929136188812,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1666071400342655,0.0,,,0.0953403662269966,12.31450703209224,-20.62901406418448,-19.53810497327539,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.147014302308326,0.0,,,0.07221086829150516,15.867283206154676,-27.734566412309352,-26.643657321400262,True,sigma_color_stat_mag,True
