galaxy,ring,branch,requested_kmin,effective_kmin,kmax,psf_id,n_fit,P0,P1,P0_sigma_formal,Pr,P_fluctuation,mbar,mbar_sigma_formal,chi2,chi2_reduced,aicc,condition_number
NGC 1380,outer,no_winsor,0.04,0.04,0.25,stpsf_field_1280_1024,24,0.8849138547105263,-0.07260815203642723,0.015047091222570155,0.0011913501973191,0.8837225045132072,28.133784728921366,0.018486766641347338,1619.869167361171,73.63041669823505,1624.4405959325998,18.115840008054075
NGC 1380,outer,no_winsor,0.04,0.04,0.25,stpsf_field_768_1024,24,0.8831035401691069,-0.07302897950257904,0.015084827925224385,0.0011913501973191,0.8819121899717878,28.136011151787333,0.018571172966195766,1634.5912965136863,74.29960438698573,1639.162725085115,18.08482729727321
NGC 1380,outer,no_winsor,0.04,0.04,0.25,stpsf_field_1024_1280,24,0.8869687917541507,-0.07116054889898984,0.014097722432092718,0.0011913501973191,0.8857774415568316,28.131262976315824,0.01728019582690155,1416.4616123253709,64.38461874206232,1421.0330408967995,18.137401448837554
NGC 1380,outer,no_winsor,0.04,0.04,0.25,stpsf_field_1024_768,24,0.881990283845097,-0.07367988440813217,0.015373188334076991,0.0011913501973191,0.880798933647778,28.137382565220495,0.018950099187503493,1701.5230558800345,77.34195708545612,1706.0944844514631,18.070710316487972
NGC 1380,outer,raw_global_3p5,0.01,0.01,0.25,stpsf_R2023111002-NRCA3_FP1-1,27,0.886950899364511,-0.07394581778202083,0.014854008594527924,0.0011913501973191,0.8857595491671919,28.131284908022952,0.01820757668605526,1897.1634964370767,75.88653985748307,1901.6634964370767,17.759614898998947
NGC 1380,outer,raw_global_3p5,0.01,0.01,0.25,stpsf_field_1280_1024,27,0.886018580830412,-0.07343272628823622,0.014928645079194615,0.0011913501973191,0.8848272306330929,28.132428316628438,0.01831834497099357,1920.1484518114553,76.80593807245822,1924.6484518114553,17.739262382111512
NGC 1380,outer,raw_global_3p5,0.01,0.01,0.25,stpsf_field_768_1024,27,0.8842021097727033,-0.07385329714563837,0.01497529992007932,0.0011913501973191,0.8830107595753842,28.13465952683802,0.018413394314878175,1939.9735936906468,77.59894374762587,1944.4735936906468,17.708962427967784
NGC 1380,outer,raw_global_3p5,0.01,0.01,0.25,stpsf_field_1024_1280,27,0.8878577959100118,-0.07194526997331574,0.014056678384980242,0.0011913501973191,0.8866664457126927,28.130173831450847,0.01721261102752882,1696.745642588432,67.86982570353729,1701.245642588432,17.75576440718547
NGC 1380,outer,raw_global_3p5,0.01,0.01,0.25,stpsf_field_1024_768,27,0.8831838262833849,-0.07452220868942272,0.015244501515166736,0.0011913501973191,0.8819924760860658,28.13591231476655,0.01876604128411133,2014.431693024529,80.57726772098117,2018.931693024529,17.697182986471457
NGC 1380,outer,raw_global_3p5,0.03,0.03,0.25,stpsf_R2023111002-NRCA3_FP1-1,25,0.8834236441968868,-0.07331525330929209,0.014826270364065825,0.0011913501973191,0.8822322939995677,28.135617138100564,0.018246235855663026,1697.9408683037811,73.82351601320788,1702.4863228492356,17.969394784862256
NGC 1380,outer,raw_global_3p5,0.03,0.03,0.25,stpsf_field_1280_1024,25,0.8823894827064572,-0.07278550540116543,0.014870598700513205,0.0011913501973191,0.8811981325091381,28.136890595429605,0.01832226692265368,1712.0233936558946,74.43579972416933,1716.568848201349,17.946381519655713
NGC 1380,outer,raw_global_3p5,0.03,0.03,0.25,stpsf_field_768_1024,25,0.8805013331395612,-0.07319028504281577,0.014874284810486402,0.0011913501973191,0.8793099829422422,28.139219506171692,0.018366161935966317,1720.1728119130275,74.79012225708816,1724.718266458482,17.9137385385087
NGC 1380,outer,raw_global_3p5,0.03,0.03,0.25,stpsf_field_1024_1280,25,0.8843541772583835,-0.07132744796106688,0.013949653705035116,0.0011913501973191,0.8831628270610644,28.134472563137027,0.017149322420867464,1501.057284210606,65.26336018306982,1505.6027387560605,17.96597015622375
